nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Coronel Suárez I (Colonia Santa María)","Cultura y Entretenimiento",31,10,"","","",5,"","","",62,"","","",42,"","","",119,"Buenos Aires","Uso Libre","Navegación libre",3
"Coronel Suarez II (CTC)","Alfabetización Digital",10,0,"","","",0,"","","",45,"","","",187,"","","",232,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Coronel Suarez II (CTC)","Formación Laboral",13,0,"","","",72,"","","",0,"","","",0,"","","",72,"Buenos Aires","Oficios digitales","Programación",1
"Coronel Suarez II (CTC)","Educación",16,0,"","","",18,"","","",21,"","","",0,"","","",39,"Buenos Aires","Complementos de la educación formal","Otros",1
"Coronel Suarez II (CTC)","Trámites",22,0,"","","",12,"","","",13,"","","",18,"","","",43,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Coronel Suarez II (CTC)","Ciudadanía y DD",25,0,"","","",0,"","","",18,"","","",0,"","","",18,"Buenos Aires","Comunidad","Otros",1
"Coronel Suarez II (CTC)","Cultura y Entretenimiento",31,0,"","","",24,"","","",83,"","","",48,"","","",155,"Buenos Aires","Artes","Otros",2
"Dolores (CAJ)","Formación Laboral",13,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Oficios digitales","Marketing Digital",1
"Dolores (CAJ)","Educación",16,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",1
"Dolores (CAJ)","Cultura y Entretenimiento",31,0,"","","",0,"","","",3,"","","",1,"","","",4,"Buenos Aires","Artes","Música",1
"Dolores (CAJ)","Alfabetización Digital",10,0,"","","",0,"","","",1,"","","",3,"","","",4,"Buenos Aires","Tecnologías de la vida cotidiana","Armado de perfil en redes sociales",1
"Dolores (CAJ)","Educación",16,5,"","","",2,"","","",0,"","","",0,"","","",7,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Dolores (CAJ)","Salud",19,0,"","","",0,"","","",5,"","","",15,"","","",20,"Buenos Aires","Salud","Apps Obra Social",1
"Dolores (CAJ)","Trámites",22,0,"","","",0,"","","",12,"","","",16,"","","",28,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Dolores (CAJ)","Cultura y Entretenimiento",31,7,"","","",17,"","","",9,"","","",1,"","","",34,"Buenos Aires","Uso Libre","Navegación libre",4
"General La Madrid","Formación Laboral",13,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Oficios digitales","Marketing Digital",1
"General La Madrid","Trámites",22,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"General La Madrid","Ciudadanía y DD",25,0,"","","",0,"","","",29,"","","",0,"","","",29,"Buenos Aires","Comunidad","Evento / Reunión",1
"General La Madrid","Generos y Diversidades",28,0,"","","",0,"","","",50,"","","",0,"","","",50,"Buenos Aires","Prevención de violencias","",2
"General La Madrid","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Uso Libre","Navegación libre",1
"General Las Heras","Capacitaciones PPD",34,0,"","","",1,"","","",0,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"General Las Heras","Alfabetización Digital",10,0,"","","",48,"","","",0,"","","",0,"","","",48,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",1
"General Las Heras","Educación",16,5,"","","",74,"","","",189,"","","",0,"","","",268,"Buenos Aires","Complementos de la educación formal","FINES",2
"General Las Heras","Salud",19,0,"","","",20,"","","",2,"","","",0,"","","",22,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General Las Heras","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"General Las Heras","Cultura y Entretenimiento",31,74,"","","",0,"","","",0,"","","",0,"","","",74,"Buenos Aires","Artes","Teatro",1
"General Rodríguez","Alfabetización Digital",10,0,"","","",15,"","","",15,"","","",15,"","","",45,"Buenos Aires","Tecnologías de la vida cotidiana","Escritorio PC",1
"General Rodríguez","Formación Laboral",13,0,"","","",15,"","","",15,"","","",0,"","","",30,"Buenos Aires","Inserción al mundo laboral","Armado de CV",1
"General Rodríguez","Trámites",22,0,"","","",110,"","","",735,"","","",470,"","","",1315,"Buenos Aires","Trámites Nacionales","Validación de identidad",8
"La Matanza II (Villa Palito)","Salud",19,20,"","","",0,"","","",0,"","","",0,"","","",20,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"La Matanza II (Villa Palito)","Trámites",22,0,"","","",0,"","","",20,"","","",0,"","","",20,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Alfabetización Digital",10,0,"","","",0,"","","",42,"","","",61,"","","",103,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Lanús I (Pupi)","Formación Laboral",13,0,"","","",6,"","","",123,"","","",0,"","","",129,"Buenos Aires","Oficios digitales","Otras",3
"Lanús I (Pupi)","Educación",16,0,"","","",6,"","","",115,"","","",14,"","","",135,"Buenos Aires","Complementos de la educación formal","Terminá la Secundaria",3
"Lanús I (Pupi)","Trámites",22,0,"","","",0,"","","",15,"","","",15,"","","",30,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Ciudadanía y DD",25,0,"","","",129,"","","",114,"","","",0,"","","",243,"Buenos Aires","Discapacidad","Apps de accesibilidad",2
"Lanús I (Pupi)","Cultura y Entretenimiento",31,45,"","","",110,"","","",35,"","","",0,"","","",190,"Buenos Aires","Artes","Teatro",2
"Laprida","Formación Laboral",13,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Oficios digitales","Marketing Digital",1
"Laprida","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",1
"Laprida","Cultura y Entretenimiento",31,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Artes","Música",1
"Laprida","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Laprida","Alfabetización Digital",10,28,"","","",0,"","","",60,"","","",36,"","","",124,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",6
"Laprida","Formación Laboral",13,0,"","","",20,"","","",19,"","","",0,"","","",39,"Buenos Aires","Oficios digitales","Programación",3
"Laprida","Trámites",22,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Laprida","Ciudadanía y DD",25,0,"","","",0,"","","",94,"","","",0,"","","",94,"Buenos Aires","Comunidad","Capacitación a agentes municipales",4
"Laprida","Cultura y Entretenimiento",31,33,"","","",24,"","","",268,"","","",36,"","","",361,"Buenos Aires","Artes","Circo",8
"Luján","Formación Laboral",13,0,"","","",26,"","","",70,"","","",0,"","","",96,"Buenos Aires","Oficios digitales","Otras",2
"Luján","Educación",16,137,"","","",240,"","","",90,"","","",0,"","","",467,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Luján","Trámites",22,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Trámites Nacionales","Segmentación Energética",2
"Luján","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Luján","Cultura y Entretenimiento",31,66,"","","",194,"","","",252,"","","",40,"","","",552,"Buenos Aires","Artes digitales","Otros",4
"Mar del Plata I (Polideportivo Las Heras)","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Mar del Plata I (Polideportivo Las Heras)","Alfabetización Digital",10,0,"","","",0,"","","",17,"","","",0,"","","",17,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,20,"","","",0,"","","",10,"","","",0,"","","",30,"Buenos Aires","Complementos de la educación formal","Terminá la Secundaria",2
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,"","","",0,"","","",131,"","","",9,"","","",140,"Buenos Aires","Trámites Nacionales","Validación de identidad",5
"Marcos Paz I (CIC)","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"Marcos Paz I (CIC)","Alfabetización Digital",10,56,"","","",27,"","","",23,"","","",14,"","","",120,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",4
"Marcos Paz I (CIC)","Formación Laboral",13,0,"","","",3,"","","",4,"","","",0,"","","",7,"Buenos Aires","Oficios digitales","Otras",1
"Marcos Paz I (CIC)","Educación",16,17,"","","",12,"","","",0,"","","",0,"","","",29,"Buenos Aires","Complementos de la educación formal","Idiomas",1
"Marcos Paz II (UMI)","Capacitaciones PPD",34,0,"","","",1,"","","",0,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Marcos Paz II (UMI)","Alfabetización Digital",10,185,"","","",18,"","","",13,"","","",2,"","","",218,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",8
"Marcos Paz II (UMI)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Reparación de PC",1
"Marcos Paz II (UMI)","Cultura y Entretenimiento",31,1,"","","",2,"","","",8,"","","",0,"","","",11,"Buenos Aires","Artes digitales","Otros",2
"General Alvarado I (Miramar)","Formación Laboral",13,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Oficios digitales","Marketing Digital",1
"General Alvarado I (Miramar)","Educación",16,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",1
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Artes","Música",1
"General Alvarado I (Miramar)","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"General Alvarado I (Miramar)","Alfabetización Digital",10,20,"","","",25,"","","",19,"","","",0,"","","",64,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"General Alvarado I (Miramar)","Educación",16,0,"","","",10,"","","",10,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","Otros",1
"General Alvarado I (Miramar)","Salud",19,30,"","","",0,"","","",10,"","","",0,"","","",40,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"General Alvarado I (Miramar)","Trámites",22,0,"","","",30,"","","",40,"","","",35,"","","",105,"Buenos Aires","Trámites Municipales","MUNICIPIO",1
"General Alvarado I (Miramar)","Generos y Diversidades",28,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Prevención de violencias","",1
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,115,"","","",140,"","","",65,"","","",20,"","","",340,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",7
"Pigüé","Educación",16,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",1
"Pigüé","Cultura y Entretenimiento",31,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Artes","Música",1
"Pigüé","Alfabetización Digital",10,15,"","","",144,"","","",141,"","","",38,"","","",338,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",9
"Pigüé","Educación",16,0,"","","",20,"","","",19,"","","",6,"","","",45,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pigüé","Trámites",22,0,"","","",2,"","","",45,"","","",80,"","","",127,"Buenos Aires","Trámites Nacionales","Otros",1
"Pigüé","Ciudadanía y DD",25,0,"","","",44,"","","",60,"","","",9,"","","",113,"Buenos Aires","Comunidad","Capacitación a agentes municipales",2
"Pigüé","Cultura y Entretenimiento",31,0,"","","",16,"","","",40,"","","",20,"","","",76,"Buenos Aires","Actividad","Proyección de película (con debate)",1
"Pigüé","Capacitaciones PPD",34,0,"","","",30,"","","",50,"","","",14,"","","",94,"Buenos Aires","Contenidos","",1
"Quilmes I (La Paz)","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",6,"","","",6,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,10,"","","",0,"","","",15,"","","",0,"","","",25,"Buenos Aires","Complementos de la educación formal","FINES",2
"Urdampilleta","Salud",19,0,"","","",0,"","","",10,"","","",24,"","","",34,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",6,"","","",0,"","","",6,"Buenos Aires","Trámites Nacionales","Validación de identidad",4
"Urdampilleta","Ciudadanía y DD",25,0,"","","",0,"","","",20,"","","",20,"","","",40,"Buenos Aires","Comunidad","Evento / Reunión",1
"Urdampilleta","Cultura y Entretenimiento",31,15,"","","",2,"","","",9,"","","",2,"","","",28,"Buenos Aires","Uso Libre","Navegación libre",2
"Villa Gesell","Formación Laboral",13,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Oficios digitales","Marketing Digital",1
"Villa Gesell","Capacitaciones PPD",34,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Vinculación","",1
"Villa Gesell","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa Gesell","Formación Laboral",13,0,"","","",1,"","","",6,"","","",0,"","","",7,"Buenos Aires","Oficios manuales","Peluquería",1
"Villa Gesell","Educación",16,240,"","","",206,"","","",5,"","","",0,"","","",451,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Villa Gesell","Trámites",22,125,"","","",208,"","","",150,"","","",0,"","","",483,"Buenos Aires","Trámites Nacionales","Otros",2
"Villa Gesell","Ciudadanía y DD",25,180,"","","",550,"","","",580,"","","",0,"","","",1310,"Buenos Aires","Comunidad","Otros",1
"Villa Gesell","Generos y Diversidades",28,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Prevención de violencias","",1
"Villa Gesell","Cultura y Entretenimiento",31,50,"","","",51,"","","",14,"","","",0,"","","",115,"Buenos Aires","Artes","Música",1
"General Madariaga","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Otras",1
"General Madariaga","Educación",16,50,"","","",180,"","","",400,"","","",0,"","","",630,"Buenos Aires","Complementos de la educación formal","Otros",8
"General Madariaga","Salud",19,0,"","","",60,"","","",230,"","","",0,"","","",290,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",4
"General Madariaga","Cultura y Entretenimiento",31,30,"","","",100,"","","",92,"","","",0,"","","",222,"Buenos Aires","Artes","Danza",2
"Azul","Alfabetización Digital",10,0,"","","",49,"","","",158,"","","",24,"","","",231,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",4
"Azul","Educación",16,12,"","","",24,"","","",0,"","","",0,"","","",36,"Buenos Aires","Complementos de la educación formal","Otros",1
"Azul","Trámites",22,17,"","","",31,"","","",43,"","","",26,"","","",117,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Tandil I","Formación Laboral",13,0,"","","",16,"","","",868,"","","",20,"","","",904,"Buenos Aires","Oficios manuales","Otras",11
"Lobería I","Formación Laboral",13,0,"","","",165,"","","",887,"","","",0,"","","",1052,"Buenos Aires","Oficios manuales","Otras",5
"Lobería I","Educación",16,0,"","","",35,"","","",360,"","","",4,"","","",399,"Buenos Aires","Complementos de la educación formal","Otros",4
"Lobería I","Salud",19,0,"","","",0,"","","",180,"","","",0,"","","",180,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Lobería I","Trámites",22,0,"","","",18,"","","",193,"","","",0,"","","",211,"Buenos Aires","Trámites Municipales","MUNICIPIO",2
"Morón II (Castelar)","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Morón II (Castelar)","Alfabetización Digital",10,0,"","","",7,"","","",35,"","","",18,"","","",60,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Morón II (Castelar)","Formación Laboral",13,0,"","","",6,"","","",28,"","","",0,"","","",34,"Buenos Aires","Oficios digitales","Otras",1
"Morón II (Castelar)","Educación",16,38,"","","",47,"","","",14,"","","",0,"","","",99,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Morón II (Castelar)","Trámites",22,15,"","","",68,"","","",218,"","","",279,"","","",580,"Buenos Aires","Trámites Nacionales","AFIP",7
"Morón II (Castelar)","Cultura y Entretenimiento",31,15,"","","",25,"","","",0,"","","",0,"","","",40,"Buenos Aires","Actividad","Proyección de película (con debate)",2
"Roque Pérez","Capacitaciones PPD",34,0,"","","",0,"","","",7,"","","",0,"","","",7,"Buenos Aires","Vinculación","",1
"Roque Pérez","Formación Laboral",13,0,"","","",9,"","","",8,"","","",0,"","","",17,"Buenos Aires","Oficios manuales","Otras",2
"Roque Pérez","Educación",16,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Complementos de la educación formal","Otros",1
"Roque Pérez","Trámites",22,0,"","","",1,"","","",5,"","","",0,"","","",6,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Roque Pérez","Cultura y Entretenimiento",31,3,"","","",20,"","","",3,"","","",0,"","","",26,"Buenos Aires","Artes","Música",2
"Las Flores I","Formación Laboral",13,0,"","","",64,"","","",44,"","","",4,"","","",112,"Buenos Aires","Oficios digitales","Otras",3
"Las Flores I","Educación",16,0,"","","",0,"","","",156,"","","",0,"","","",156,"Buenos Aires","Complementos de la educación formal","FINES",1
"Las Flores I","Cultura y Entretenimiento",31,5,"","","",7,"","","",146,"","","",16,"","","",174,"Buenos Aires","Actividad","Proyección de película (con debate)",2
"Zárate II (Lima Centro Cultural)","Formación Laboral",13,0,"","","",5,"","","",16,"","","",0,"","","",21,"Buenos Aires","Inserción al mundo laboral","Armado de CV",1
"Zárate II (Lima Centro Cultural)","Trámites",22,6,"","","",120,"","","",178,"","","",82,"","","",386,"Buenos Aires","Trámites Municipales","MUNICIPIO",9
"Zárate II (Lima Centro Cultural)","Ciudadanía y DD",25,0,"","","",25,"","","",15,"","","",0,"","","",40,"Buenos Aires","Comunidad","Otros",1
"Zárate II (Lima Centro Cultural)","Cultura y Entretenimiento",31,15,"","","",25,"","","",40,"","","",21,"","","",101,"Buenos Aires","Uso Libre","Navegación libre",1
"San Andrés de Giles I","Alfabetización Digital",10,1,"","","",0,"","","",5,"","","",4,"","","",10,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",2
"San Andrés de Giles I","Formación Laboral",13,0,"","","",15,"","","",34,"","","",8,"","","",57,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",3
"San Andrés de Giles I","Educación",16,0,"","","",5,"","","",50,"","","",10,"","","",65,"Buenos Aires","Complementos de la educación formal","FINES",1
"San Andrés de Giles I","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Trámites Nacionales","Otros",2
"San Andrés de Giles I","Cultura y Entretenimiento",31,40,"","","",44,"","","",37,"","","",11,"","","",132,"Buenos Aires","Actividad","Proyección de película (con debate)",6
"Ezeiza","Alfabetización Digital",10,40,"","","",74,"","","",83,"","","",18,"","","",215,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",6
"Ezeiza","Formación Laboral",13,35,"","","",0,"","","",38,"","","",0,"","","",73,"Buenos Aires","Oficios digitales","Reparación de Smartphones",2
"Ezeiza","Cultura y Entretenimiento",31,31,"","","",20,"","","",34,"","","",0,"","","",85,"Buenos Aires","Actividad","Actividad con uso de consola de videojuegos",2
"Mar del Plata II (Inareps)","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Vinculación","",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",153,"","","",0,"","","",153,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",324,"","","",0,"","","",324,"Buenos Aires","Oficios manuales","Agricultura Orgánica",4
"Mar del Plata II (Inareps)","Educación",16,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Complementos de la educación formal","FINES",1
"Mar del Plata II (Inareps)","Salud",19,0,"","","",0,"","","",40,"","","",0,"","","",40,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Trámites Nacionales","MiArgentina",1
"Punta Indio","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"Punta Indio","Alfabetización Digital",10,35,"","","",0,"","","",0,"","","",0,"","","",35,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Punta Indio","Educación",16,22,"","","",10,"","","",0,"","","",0,"","","",32,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Punta Indio","Cultura y Entretenimiento",31,80,"","","",123,"","","",0,"","","",0,"","","",203,"Buenos Aires","Artes digitales","Otros",4
"Morón III (Palomar)","Alfabetización Digital",10,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Morón III (Palomar)","Trámites",22,0,"","","",0,"","","",9,"","","",0,"","","",9,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Balcarce","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Vinculación","",1
"Balcarce","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",76,"","","",76,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Balcarce","Educación",16,0,"","","",11,"","","",18,"","","",0,"","","",29,"Buenos Aires","Complementos de la educación formal","Otros",2
"Balcarce","Salud",19,0,"","","",0,"","","",502,"","","",0,"","","",502,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Balcarce","Trámites",22,0,"","","",0,"","","",16,"","","",0,"","","",16,"Buenos Aires","Trámites Nacionales","Otros",1
"Balcarce","Ciudadanía y DD",25,0,"","","",45,"","","",181,"","","",10,"","","",236,"Buenos Aires","Comunidad","Otros",4
"Balcarce","Cultura y Entretenimiento",31,0,"","","",102,"","","",3,"","","",0,"","","",105,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",2
"Tres Lomas","Educación",16,0,"","","",2,"","","",10,"","","",0,"","","",12,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tres Lomas","Salud",19,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Tres Lomas","Trámites",22,0,"","","",10,"","","",25,"","","",9,"","","",44,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Tres Lomas","Generos y Diversidades",28,0,"","","",8,"","","",15,"","","",0,"","","",23,"Buenos Aires","Nuevas masculinidades","",1
"Tres Lomas","Cultura y Entretenimiento",31,90,"","","",290,"","","",35,"","","",0,"","","",415,"Buenos Aires","Artes","Pintura",2
"Pehuajó","Formación Laboral",13,0,"","","",0,"","","",40,"","","",0,"","","",40,"Buenos Aires","Oficios digitales","Otras",1
"Pehuajó","Educación",16,0,"","","",0,"","","",52,"","","",10,"","","",62,"Buenos Aires","Complementos de la educación formal","FINES",2
"Pehuajó","Trámites",22,0,"","","",0,"","","",20,"","","",15,"","","",35,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Pehuajó","Generos y Diversidades",28,0,"","","",0,"","","",60,"","","",0,"","","",60,"Buenos Aires","Otros","",1
"Pehuajó","Cultura y Entretenimiento",31,10,"","","",35,"","","",150,"","","",65,"","","",260,"Buenos Aires","Uso Libre","Navegación libre",5
"Pinamar II (Valeria del Mar)","Formación Laboral",13,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",1
"La Plata II (JUS)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Marketing Digital",1
"La Plata II (JUS)","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Vinculación","",1
