nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Coronel Suarez II (CTC)","Ciudadanía y DD",25,0,"","","",2,"","","",31,"","","",0,"","","",33,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Coronel Suarez II (CTC)","Cultura y Entretenimiento",31,0,"","","",21,"","","",16,"","","",1,"","","",38,"Buenos Aires","Artes","Otros",1
"Dolores (CAJ)","Trámites",22,0,"","","",6,"","","",119,"","","",6,"","","",131,"Buenos Aires","Trámites Nacionales","Otros",5
"Dolores (CAJ)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Artes","Otros",1
"Luján","Ciudadanía y DD",25,0,"","","",20,"","","",7,"","","",0,"","","",27,"Buenos Aires","Comunidad","Otros",4
"Luján","Cultura y Entretenimiento",31,90,"","","",146,"","","",160,"","","",10,"","","",406,"Buenos Aires","Artes","Otros",7
"Marcos Paz I (CIC)","Ciudadanía y DD",25,0,"","","",4,"","","",4,"","","",0,"","","",8,"Buenos Aires","Comunidad","Otros",4
"Marcos Paz I (CIC)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Marcos Paz I (CIC)","Ciudadanía y DD",25,13,"","","",43,"","","",22,"","","",0,"","","",78,"Buenos Aires","Comunidad","Otros",3
"Marcos Paz I (CIC)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Artes","Otros",2
"Marcos Paz II (UMI)","Ciudadanía y DD",25,0,"","","",4,"","","",4,"","","",0,"","","",8,"Buenos Aires","Comunidad","Otros",4
"Marcos Paz II (UMI)","Ciudadanía y DD",25,13,"","","",43,"","","",22,"","","",0,"","","",78,"Buenos Aires","Comunidad","Otros",3
"General Alvarado I (Miramar)","Ciudadanía y DD",25,268,"","","",95,"","","",117,"","","",24,"","","",504,"Buenos Aires","Comunidad","Otros",4
"Pigüé","Ciudadanía y DD",25,26,"","","",35,"","","",11,"","","",2,"","","",74,"Buenos Aires","Comunidad","Otros",1
"Pigüé","Alfabetización Digital",10,11,"","","",21,"","","",32,"","","",7,"","","",71,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Trámites",22,0,"","","",4,"","","",46,"","","",8,"","","",58,"Buenos Aires","Trámites Nacionales","Otros",5
"Villa Gesell","Trámites",22,0,"","","",99,"","","",392,"","","",46,"","","",537,"Buenos Aires","Trámites Nacionales","ANSES",1
"Villa Gesell","Ciudadanía y DD",25,35,"","","",76,"","","",39,"","","",16,"","","",166,"Buenos Aires","Comunidad","Otros",1
"Villa Gesell","Cultura y Entretenimiento",31,488,"","","",373,"","","",462,"","","",64,"","","",1387,"Buenos Aires","Artes","Otros",2
"Azul","Ciudadanía y DD",25,6,"","","",20,"","","",30,"","","",0,"","","",56,"Buenos Aires","Comunidad","Otros",2
"Azul","Salud",19,0,"","","",0,"","","",50,"","","",10,"","","",60,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Azul","Trámites",22,0,"","","",20,"","","",60,"","","",20,"","","",100,"Buenos Aires","Trámites Nacionales","Otros",2
"Roque Pérez","Formación Laboral",13,0,"","","",15,"","","",13,"","","",0,"","","",28,"Buenos Aires","Oficios manuales","Otras",2
"Roque Pérez","Educación",16,18,"","","",39,"","","",22,"","","",0,"","","",79,"Buenos Aires","Complementos de la educación formal","Otros",6
"Roque Pérez","Ciudadanía y DD",25,7,"","","",5,"","","",0,"","","",0,"","","",12,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Roque Pérez","Cultura y Entretenimiento",31,34,"","","",72,"","","",140,"","","",0,"","","",246,"Buenos Aires","Artes","Otros",7
"Ezeiza","Alfabetización Digital",10,15,"","","",20,"","","",25,"","","",2,"","","",62,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ezeiza","Formación Laboral",13,20,"","","",20,"","","",30,"","","",10,"","","",80,"Buenos Aires","Oficios digitales","Otras",1
"Mar del Plata II (Inareps)","Ciudadanía y DD",25,0,"","","",0,"","","",9,"","","",0,"","","",9,"Buenos Aires","Comunidad","Otros",4
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",4,"","","",215,"","","",17,"","","",236,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",6
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",106,"","","",18,"","","",124,"Buenos Aires","Oficios digitales","Otras",7
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",135,"","","",30,"","","",165,"Buenos Aires","Trámites Nacionales","Otros",3
"Morón III (Palomar)","Alfabetización Digital",10,0,"","","",0,"","","",40,"","","",10,"","","",50,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Comunidad","Otros",2
"Balcarce","Trámites",22,0,"","","",0,"","","",10,"","","",23,"","","",33,"Buenos Aires","Trámites Nacionales","Otros",5
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",14,"","","",30,"","","",44,"Buenos Aires","Comunidad","Otros",5
"Balcarce","Cultura y Entretenimiento",31,28,"","","",39,"","","",54,"","","",40,"","","",161,"Buenos Aires","Artes","Otros",2
"Tres Lomas","Ciudadanía y DD",25,2,"","","",5,"","","",20,"","","",0,"","","",27,"Buenos Aires","Comunidad","Otros",2
"Pehuajó","Ciudadanía y DD",25,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Comunidad","Otros",1
"Pehuajó","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Otras",1
"Pehuajó","Ciudadanía y DD",25,0,"","","",10,"","","",304,"","","",8,"","","",322,"Buenos Aires","Comunidad","Otros",3
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",10,"","","",12,"","","",8,"","","",30,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",1
"Esquel","Alfabetización Digital",10,0,"","","",0,"","","",4,"","","",18,"","","",22,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",2
"Esquel","Formación Laboral",13,0,"","","",19,"","","",43,"","","",0,"","","",62,"Chubut","Oficios digitales","Otras",7
"Esquel","Educación",16,0,"","","",5,"","","",11,"","","",0,"","","",16,"Chubut","Complementos de la educación formal","Otros",4
"Esquel","Trámites",22,0,"","","",0,"","","",1,"","","",1,"","","",2,"Chubut","Trámites Nacionales","Otros",1
"Esquel","Cultura y Entretenimiento",31,1,"","","",1,"","","",23,"","","",1,"","","",26,"Chubut","Uso Libre","Navegación libre",3
"Los Altares","Educación",16,0,"","","",3,"","","",3,"","","",0,"","","",6,"Chubut","Complementos de la educación formal","Otros",1
"Los Altares","Trámites",22,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Trámites Nacionales","Otros",1
"Los Altares","Cultura y Entretenimiento",31,0,"","","",2,"","","",11,"","","",1,"","","",14,"Chubut","Uso Libre","Navegación libre",1
"Río Mayo","Alfabetización Digital",10,0,"","","",1,"","","",3,"","","",0,"","","",4,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",1
"Río Mayo","Formación Laboral",13,0,"","","",0,"","","",8,"","","",0,"","","",8,"Chubut","Oficios digitales","Otras",2
"Río Mayo","Trámites",22,0,"","","",0,"","","",7,"","","",0,"","","",7,"Chubut","Trámites Nacionales","Otros",1
"El Hoyo","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Oficios digitales","Otras",1
"El Hoyo","Trámites",22,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Trámites Nacionales","AFIP",1
"El Hoyo","Ciudadanía y DD",25,0,"","","",0,"","","",5,"","","",0,"","","",5,"Chubut","Comunidad","Otros",2
"El Hoyo","Cultura y Entretenimiento",31,0,"","","",1,"","","",4,"","","",1,"","","",6,"Chubut","Uso Libre","Navegación libre",1
"Trevelin","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Comunidad","Otros",1
"Gaiman","Ciudadanía y DD",25,0,"","","",10,"","","",20,"","","",0,"","","",30,"Chubut","Comunidad","Otros",4
"Gaiman","Alfabetización Digital",10,0,"","","",4,"","","",35,"","","",0,"","","",39,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",3
"Gaiman","Formación Laboral",13,0,"","","",1,"","","",1,"","","",1,"","","",3,"Chubut","Oficios digitales","Otras",1
"Gaiman","Trámites",22,0,"","","",13,"","","",16,"","","",4,"","","",33,"Chubut","Trámites Nacionales","Otros",2
"Gaiman","Ciudadanía y DD",25,0,"","","",2,"","","",18,"","","",0,"","","",20,"Chubut","Comunidad","Capacitación a agentes municipales",1
"Gaiman","Cultura y Entretenimiento",31,0,"","","",47,"","","",90,"","","",39,"","","",176,"Chubut","Uso Libre","Navegación libre",4
"General San Martín (Chaco)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Oficios manuales","Peluquería",2
"General San Martín (Chaco)","Educación",16,130,"","","",3,"","","",60,"","","",0,"","","",193,"Chaco","Complementos de la educación formal","Otros",4
"General San Martín (Chaco)","Trámites",22,0,"","","",2,"","","",15,"","","",0,"","","",17,"Chaco","Trámites Nacionales","Otros",1
"Puerto Tirol","Ciudadanía y DD",25,16,"","","",16,"","","",7,"","","",0,"","","",39,"Chaco","Comunidad","Otros",3
"Puerto Tirol","Alfabetización Digital",10,50,"","","",70,"","","",60,"","","",0,"","","",180,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",1
"Puerto Tirol","Cultura y Entretenimiento",31,120,"","","",140,"","","",120,"","","",0,"","","",380,"Chaco","Uso Libre","Navegación libre",2
"Quitilipi","Ciudadanía y DD",25,0,"","","",10,"","","",22,"","","",2,"","","",34,"Chaco","Comunidad","Otros",3
"Quitilipi","Educación",16,0,"","","",70,"","","",85,"","","",0,"","","",155,"Chaco","Complementos de la educación formal","Apoyo escolar",3
"Quitilipi","Trámites",22,0,"","","",1130,"","","",2840,"","","",108,"","","",4078,"Chaco","Trámites Nacionales","Otros",7
"Quitilipi","Ciudadanía y DD",25,0,"","","",0,"","","",72,"","","",0,"","","",72,"Chaco","Comunidad","Otros",3
"Villa Angela","Ciudadanía y DD",25,0,"","","",800,"","","",3000,"","","",0,"","","",3800,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,14,"","","",42,"","","",68,"","","",24,"","","",148,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,132,"","","",250,"","","",738,"","","",328,"","","",1448,"Chaco","Comunidad","Otros",3
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,26,"","","",84,"","","",224,"","","",32,"","","",366,"Chaco","Artes","Otros",1
"Colonia Bismarck","Alfabetización Digital",10,0,"","","",0,"","","",4,"","","",2,"","","",6,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Colonia Bismarck","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Colonia Bismarck","Trámites",22,0,"","","",0,"","","",4,"","","",2,"","","",6,"Córdoba","Trámites Nacionales","Otros",2
"Colonia Bismarck","Ciudadanía y DD",25,0,"","","",2,"","","",3,"","","",1,"","","",6,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"Colonia Bismarck","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Artes","Otros",4
"Morrison","Trámites",22,0,"","","",420,"","","",460,"","","",380,"","","",1260,"Córdoba","Trámites Nacionales","ANSES",1
"Morrison","Cultura y Entretenimiento",31,230,"","","",480,"","","",0,"","","",0,"","","",710,"Córdoba","Uso Libre","Uso libre del espacio de microcine",1
"Pueblo Italiano","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Comunidad","Otros",1
"Pueblo Italiano","Formación Laboral",13,0,"","","",0,"","","",149,"","","",31,"","","",180,"Córdoba","Oficios digitales","Otras",3
"Pueblo Italiano","Educación",16,0,"","","",8,"","","",68,"","","",12,"","","",88,"Córdoba","Complementos de la educación formal","Apoyo escolar",2
"Pueblo Italiano","Ciudadanía y DD",25,0,"","","",0,"","","",181,"","","",45,"","","",226,"Córdoba","Comunidad","Otros",2
"Pueblo Italiano","Cultura y Entretenimiento",31,150,"","","",50,"","","",373,"","","",110,"","","",683,"Córdoba","Uso Libre","Uso libre del espacio de microcine",7
"Villa del Totoral","Trámites",22,0,"","","",39,"","","",127,"","","",37,"","","",203,"Córdoba","Trámites Nacionales","Otros",1
"Cavanagh","Trámites",22,0,"","","",0,"","","",20,"","","",0,"","","",20,"Córdoba","Trámites Municipales","MUNICIPIO",1
"Cavanagh","Cultura y Entretenimiento",31,25,"","","",30,"","","",20,"","","",0,"","","",75,"Córdoba","Artes","Otros",1
"La Posta","Educación",16,38,"","","",35,"","","",0,"","","",0,"","","",73,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"La Posta","Cultura y Entretenimiento",31,52,"","","",32,"","","",20,"","","",0,"","","",104,"Córdoba","Uso Libre","Navegación libre",1
"Pampayasta Sud","Trámites",22,4,"","","",15,"","","",62,"","","",23,"","","",104,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Educación",16,50,"","","",90,"","","",0,"","","",0,"","","",140,"Córdoba","Complementos de la educación formal","Apoyo escolar",2
"Idiázabal","Trámites",22,0,"","","",16,"","","",43,"","","",68,"","","",127,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,5,"","","",44,"","","",88,"","","",21,"","","",158,"Córdoba","Uso Libre","Navegación libre",4
"Antofagasta de la Sierra I","Ciudadanía y DD",25,0,"","","",5,"","","",3,"","","",0,"","","",8,"Catamarca","Comunidad","Otros",1
"Antofagasta de la Sierra I","Ciudadanía y DD",25,0,"","","",4,"","","",24,"","","",2,"","","",30,"Catamarca","Comunidad","Otros",1
"Huillapima II (Los Ángeles)","Ciudadanía y DD",25,2,"","","",5,"","","",12,"","","",0,"","","",19,"Catamarca","Comunidad","Otros",4
"San Fernando del Valle II (SEPAVE)","Alfabetización Digital",10,0,"","","",3,"","","",54,"","","",0,"","","",57,"Catamarca","Alfabetización Digital","Alfabetización Digital Inicial",2
"San Fernando del Valle II (SEPAVE)","Educación",16,0,"","","",51,"","","",76,"","","",0,"","","",127,"Catamarca","Complementos de la educación formal","Otros",2
"San Fernando del Valle II (SEPAVE)","Trámites",22,0,"","","",6,"","","",15,"","","",0,"","","",21,"Catamarca","Trámites Nacionales","ANSES",1
"Tinogasta I","Trámites",22,0,"","","",0,"","","",20,"","","",18,"","","",38,"Catamarca","Trámites Nacionales","ANSES",1
"Tinogasta I","Cultura y Entretenimiento",31,9,"","","",30,"","","",60,"","","",10,"","","",109,"Catamarca","Uso Libre","Navegación libre",3
"La Paz (Entre Ríos)","Ciudadanía y DD",25,0,"","","",0,"","","",24,"","","",0,"","","",24,"Entre Ríos","Comunidad","Otros",4
"La Paz (Entre Ríos)","Alfabetización Digital",10,0,"","","",10,"","","",5,"","","",0,"","","",15,"Entre Ríos","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Paz (Entre Ríos)","Formación Laboral",13,0,"","","",5,"","","",10,"","","",0,"","","",15,"Entre Ríos","Oficios digitales","Otras",3
"La Paz (Entre Ríos)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Entre Ríos","Complementos de la educación formal","Otros",1
"La Paz (Entre Ríos)","Trámites",22,0,"","","",0,"","","",70,"","","",0,"","","",70,"Entre Ríos","Trámites Nacionales","ANSES",1
"La Paz (Entre Ríos)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Entre Ríos","Artes","Otros",1
"Nogoyá","Ciudadanía y DD",25,0,"","","",19,"","","",0,"","","",0,"","","",19,"Entre Ríos","Comunidad","Otros",3
"Ciudad de Formosa I (Casa del Estudiante)","Ciudadanía y DD",25,0,"","","",0,"","","",32,"","","",0,"","","",32,"Formosa","Comunidad","Otros",1
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Formosa","Complementos de la educación formal","Apoyo escolar",4
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",15,"","","",67,"","","",0,"","","",82,"Formosa","Trámites Nacionales","ANSES",2
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,0,"","","",48,"","","",127,"","","",0,"","","",175,"Formosa","Uso Libre","Uso libre del espacio de microcine",2
"Clorinda","Ciudadanía y DD",25,365,"","","",1480,"","","",1520,"","","",950,"","","",4315,"Formosa","Comunidad","Otros",4
"Clorinda","Trámites",22,0,"","","",60,"","","",35,"","","",40,"","","",135,"Formosa","Trámites Nacionales","Otros",1
"Palpalá I","Formación Laboral",13,0,"","","",209,"","","",557,"","","",0,"","","",766,"Jujuy","Oficios digitales","Otras",5
"Palpalá I","Trámites",22,0,"","","",473,"","","",621,"","","",0,"","","",1094,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá I","Ciudadanía y DD",25,0,"","","",42,"","","",136,"","","",0,"","","",178,"Jujuy","Comunidad","Capacitación a agentes municipales",1
"Palpalá I","Cultura y Entretenimiento",31,3,"","","",333,"","","",324,"","","",12,"","","",672,"Jujuy","Uso Libre","Navegación libre",1
"Palpalá II (San José)","Formación Laboral",13,0,"","","",130,"","","",300,"","","",0,"","","",430,"Jujuy","Oficios digitales","Otras",3
"Perico","Ciudadanía y DD",25,0,"","","",0,"","","",9,"","","",0,"","","",9,"Jujuy","Comunidad","Otros",2
"San Salvador de Jujuy I (Orígenes)","Alfabetización Digital",10,0,"","","",0,"","","",100,"","","",5,"","","",105,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",4
"San Salvador de Jujuy I (Orígenes)","Formación Laboral",13,0,"","","",0,"","","",21,"","","",0,"","","",21,"Jujuy","Oficios digitales","Ventas por Internet",1
"Yuto","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Jujuy","Comunidad","Otros",2
"Yuto","Ciudadanía y DD",25,0,"","","",10,"","","",15,"","","",0,"","","",25,"Jujuy","Comunidad","Otros",2
"Yuto","Cultura y Entretenimiento",31,0,"","","",150,"","","",200,"","","",50,"","","",400,"Jujuy","Artes","Otros",1
"Rodeito","Alfabetización Digital",10,0,"","","",8,"","","",0,"","","",8,"","","",16,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",1
"Rodeito","Educación",16,24,"","","",12,"","","",4,"","","",0,"","","",40,"Jujuy","Complementos de la educación formal","Apoyo escolar",3
"Chamical","Trámites",22,0,"","","",34,"","","",65,"","","",250,"","","",349,"La Rioja","Trámites Nacionales","ANSES",1
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"La Rioja","Alfabetización Digital","Alfabetización Digital Inicial",3
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Salud",19,0,"","","",0,"","","",0,"","","",0,"","","",0,"La Rioja","Salud","Uso terapéutico del espacio de entretenimiento",1
"Malargüe","Cultura y Entretenimiento",31,15,"","","",25,"","","",5,"","","",0,"","","",45,"Mendoza","Artes","Otros",1
"Capiovi","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Misiones","Comunidad","Otros",1
"Capiovi","Trámites",22,0,"","","",85,"","","",203,"","","",6,"","","",294,"Misiones","Trámites Nacionales","ANSES",7
"Capiovi","Ciudadanía y DD",25,0,"","","",2,"","","",0,"","","",0,"","","",2,"Misiones","Comunidad","Otros",1
"Eldorado","Ciudadanía y DD",25,11,"","","",19,"","","",7,"","","",0,"","","",37,"Misiones","Comunidad","Otros",4
"Posadas","Ciudadanía y DD",25,0,"","","",85,"","","",54,"","","",0,"","","",139,"Misiones","Comunidad","Otros",4
"Posadas","Alfabetización Digital",10,0,"","","",30,"","","",24,"","","",0,"","","",54,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",8
"Posadas","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Oficios digitales","Otras",1
"Posadas","Trámites",22,0,"","","",28,"","","",16,"","","",0,"","","",44,"Misiones","Trámites Nacionales","Otros",1
"Posadas","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Comunidad","Otros",1
"Posadas","Cultura y Entretenimiento",31,0,"","","",21,"","","",16,"","","",0,"","","",37,"Misiones","Artes","Otros",7
"Puerto Piray","Ciudadanía y DD",25,2,"","","",10,"","","",13,"","","",0,"","","",25,"Misiones","Comunidad","Otros",2
"Puerto Piray","Formación Laboral",13,8,"","","",5,"","","",3,"","","",0,"","","",16,"Misiones","Oficios digitales","Otras",1
"Puerto Piray","Educación",16,5,"","","",7,"","","",0,"","","",0,"","","",12,"Misiones","Complementos de la educación formal","Videoconferencias formativas",1
"Puerto Piray","Cultura y Entretenimiento",31,5,"","","",7,"","","",3,"","","",0,"","","",15,"Misiones","Artes","Otros",1
"San Vicente I (Misiones)","Ciudadanía y DD",25,0,"","","",18,"","","",39,"","","",0,"","","",57,"Misiones","Comunidad","Otros",4
"San Vicente I (Misiones)","Ciudadanía y DD",25,0,"","","",49,"","","",178,"","","",4,"","","",231,"Misiones","Comunidad","Otros",12
"San Vicente I (Misiones)","Cultura y Entretenimiento",31,0,"","","",50,"","","",67,"","","",0,"","","",117,"Misiones","Uso Libre","Navegación libre",2
"Manzano Amargo","Ciudadanía y DD",25,0,"","","",0,"","","",10,"","","",0,"","","",10,"Neuquén","Comunidad","Capacitación a agentes municipales",3
"Loncopué","Alfabetización Digital",10,0,"","","",0,"","","",2,"","","",0,"","","",2,"Neuquén","Alfabetización Digital","Alfabetización Digital Inicial",1
"Loncopué","Educación",16,0,"","","",1,"","","",0,"","","",0,"","","",1,"Neuquén","Complementos de la educación formal","Otros",1
"Loncopué","Ciudadanía y DD",25,0,"","","",0,"","","",19,"","","",0,"","","",19,"Neuquén","Comunidad","Capacitación a agentes municipales",3
"Loncopué","Cultura y Entretenimiento",31,0,"","","",0,"","","",15,"","","",0,"","","",15,"Neuquén","Artes","Otros",2
"Ceres","Ciudadanía y DD",25,0,"","","",0,"","","",47,"","","",42,"","","",89,"Santa Fe","Comunidad","Otros",4
"Ceres","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Oficios digitales","Otras",1
"Ceres","Educación",16,5,"","","",7,"","","",3,"","","",0,"","","",15,"Santa Fe","Complementos de la educación formal","Idiomas",1
"Ceres","Trámites",22,10,"","","",12,"","","",14,"","","",0,"","","",36,"Santa Fe","Trámites Nacionales","ANSES",1
"Ceres","Cultura y Entretenimiento",31,14,"","","",23,"","","",4,"","","",4,"","","",45,"Santa Fe","Artes","Otros",3
"Comuna Emilia","Formación Laboral",13,0,"","","",0,"","","",8,"","","",30,"","","",38,"Santa Fe","Oficios digitales","Otras",1
"Comuna Emilia","Cultura y Entretenimiento",31,0,"","","",10,"","","",27,"","","",45,"","","",82,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",2
"El Trébol","Alfabetización Digital",10,0,"","","",3,"","","",10,"","","",0,"","","",13,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"El Trébol","Formación Laboral",13,0,"","","",6,"","","",59,"","","",0,"","","",65,"Santa Fe","Oficios digitales","Otras",2
"El Trébol","Educación",16,0,"","","",8,"","","",32,"","","",0,"","","",40,"Santa Fe","Complementos de la educación formal","Otros",1
"El Trébol","Trámites",22,0,"","","",0,"","","",35,"","","",47,"","","",82,"Santa Fe","Trámites Nacionales","Otros",1
"El Trébol","Ciudadanía y DD",25,0,"","","",2,"","","",53,"","","",0,"","","",55,"Santa Fe","Comunidad","Capacitación a agentes municipales",2
"El Trébol","Cultura y Entretenimiento",31,0,"","","",4,"","","",12,"","","",2,"","","",18,"Santa Fe","Artes","Otros",1
"Esperanza","Ciudadanía y DD",25,0,"","","",0,"","","",35,"","","",0,"","","",35,"Santa Fe","Comunidad","Otros",3
"Esperanza","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Comunidad","Otros",1
"Granadero Baigorria I","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Oficios digitales","Otras",1
"Granadero Baigorria I","Trámites",22,0,"","","",0,"","","",12,"","","",2,"","","",14,"Santa Fe","Trámites Nacionales","Otros",4
"Granadero Baigorria I","Cultura y Entretenimiento",31,0,"","","",0,"","","",2,"","","",4,"","","",6,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",3
"Llambi Campbell","Trámites",22,0,"","","",0,"","","",128,"","","",12,"","","",140,"Santa Fe","Trámites Nacionales","ANSES",5
"Llambi Campbell","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Artes","Otros",1
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",5,"","","",10,"","","",4,"","","",19,"Santa Fe","Comunidad","Otros",4
"Puerto General San Martín","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",16
