nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",42,"","","",5,"","","",47,"Buenos Aires","Trámites Nacionales","AFIP",7
"Azul","Trámites",22,0,"","","",40,"","","",120,"","","",60,"","","",220,"Buenos Aires","Trámites Nacionales","Otros",1
"Morón II (Castelar)","Trámites",22,5,"","","",57,"","","",175,"","","",182,"","","",419,"Buenos Aires","Trámites Nacionales","AFIP",3
"Roque Pérez","Formación Laboral",13,0,"","","",1,"","","",0,"","","",0,"","","",1,"Buenos Aires","Oficios digitales","Otras",1
"Roque Pérez","Trámites",22,0,"","","",15,"","","",40,"","","",15,"","","",70,"Buenos Aires","Trámites Nacionales","Otros",2
"Roque Pérez","Ciudadanía y DD",25,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Roque Pérez","Cultura y Entretenimiento",31,20,"","","",35,"","","",30,"","","",20,"","","",105,"Buenos Aires","Artes","Otros",1
"Ezeiza","Formación Laboral",13,25,"","","",25,"","","",20,"","","",5,"","","",75,"Buenos Aires","Oficios digitales","Otras",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",120,"","","",8,"","","",128,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",123,"","","",3,"","","",126,"Buenos Aires","Oficios digitales","Otras",10
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",39,"","","",9,"","","",48,"Buenos Aires","Trámites Nacionales","Otros",3
"Punta Indio","Formación Laboral",13,0,"","","",10,"","","",0,"","","",0,"","","",10,"Buenos Aires","Oficios digitales","Otras",1
"Punta Indio","Educación",16,0,"","","",77,"","","",0,"","","",0,"","","",77,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",3
"Balcarce","Trámites",22,0,"","","",0,"","","",12,"","","",5,"","","",17,"Buenos Aires","Trámites Nacionales","Otros",1
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",8,"","","",30,"","","",38,"Buenos Aires","Comunidad","Otros",1
"Balcarce","Cultura y Entretenimiento",31,0,"","","",1,"","","",14,"","","",0,"","","",15,"Buenos Aires","Artes","Otros",1
"Tres Lomas","Trámites",22,0,"","","",20,"","","",130,"","","",75,"","","",225,"Buenos Aires","Trámites Nacionales","ANSES",3
"Pehuajó","Educación",16,6,"","","",40,"","","",20,"","","",0,"","","",66,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",0,"","","",200,"","","",0,"","","",200,"Buenos Aires","Artes","Otros",1
"La Plata III (CIE)","Alfabetización Digital",10,0,"","","",4,"","","",2,"","","",0,"","","",6,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,3,"","","",13,"","","",11,"","","",0,"","","",27,"Buenos Aires","Artes","Otros",3
"Esquel","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Oficios digitales","Otras",1
"Esquel","Educación",16,0,"","","",0,"","","",6,"","","",0,"","","",6,"Chubut","Complementos de la educación formal","Otros",1
"Esquel","Trámites",22,0,"","","",0,"","","",7,"","","",0,"","","",7,"Chubut","Trámites Nacionales","Otros",2
"Esquel","Cultura y Entretenimiento",31,0,"","","",0,"","","",23,"","","",0,"","","",23,"Chubut","Artes","Otros",2
"Los Altares","Educación",16,2,"","","",4,"","","",0,"","","",0,"","","",6,"Chubut","Complementos de la educación formal","Otros",1
"Los Altares","Trámites",22,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Trámites Nacionales","Otros",1
"Los Altares","Cultura y Entretenimiento",31,2,"","","",3,"","","",8,"","","",0,"","","",13,"Chubut","Uso Libre","Navegación libre",1
"Rawson (Chubut)","Alfabetización Digital",10,0,"","","",5,"","","",5,"","","",0,"","","",10,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",1
"Rawson (Chubut)","Ciudadanía y DD",25,0,"","","",0,"","","",5,"","","",0,"","","",5,"Chubut","Comunidad","Otros",1
"Río Mayo","Trámites",22,0,"","","",3,"","","",0,"","","",0,"","","",3,"Chubut","Trámites Nacionales","Otros",1
"El Hoyo","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Oficios digitales","Otras",1
"El Hoyo","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Comunidad","Otros",1
"Gaiman","Trámites",22,0,"","","",11,"","","",29,"","","",15,"","","",55,"Chubut","Trámites Nacionales","PAMI",1
"Gaiman","Ciudadanía y DD",25,0,"","","",27,"","","",79,"","","",1,"","","",107,"Chubut","Comunidad","Otros",4
"Gaiman","Cultura y Entretenimiento",31,0,"","","",14,"","","",11,"","","",1,"","","",26,"Chubut","Uso Libre","Navegación libre",1
"Castelli (Chaco)","Trámites",22,0,"","","",423,"","","",559,"","","",347,"","","",1329,"Chaco","Trámites Nacionales","Otros",6
"Corzuela","Trámites",22,0,"","","",100,"","","",400,"","","",0,"","","",500,"Chaco","Trámites Nacionales","Otros",1
"Puerto Tirol","Cultura y Entretenimiento",31,80,"","","",180,"","","",220,"","","",35,"","","",515,"Chaco","Uso Libre","Navegación libre",1
"Quitilipi","Trámites",22,28,"","","",129,"","","",540,"","","",83,"","","",780,"Chaco","Trámites Nacionales","Otros",5
"Laguna Blanca (Chaco)","Trámites",22,166,"","","",340,"","","",586,"","","",256,"","","",1348,"Chaco","Trámites Municipales","MUNICIPIO",2
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,32,"","","",164,"","","",342,"","","",84,"","","",622,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,62,"","","",132,"","","",142,"","","",54,"","","",390,"Chaco","Artes","Otros",1
"Alto Alegre","Trámites",22,20,"","","",40,"","","",100,"","","",60,"","","",220,"Córdoba","Trámites Nacionales","Otros",1
"Colonia Bismarck","Trámites",22,0,"","","",4,"","","",7,"","","",2,"","","",13,"Córdoba","Trámites Nacionales","Otros",1
"Colonia Bismarck","Ciudadanía y DD",25,0,"","","",1,"","","",5,"","","",2,"","","",8,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"Colonia Bismarck","Cultura y Entretenimiento",31,15,"","","",5,"","","",0,"","","",0,"","","",20,"Córdoba","Artes","Otros",1
"Las Acequias","Cultura y Entretenimiento",31,4,"","","",10,"","","",2,"","","",0,"","","",16,"Córdoba","Uso Libre","Navegación libre",1
"Monte Maíz","Trámites",22,0,"","","",0,"","","",21,"","","",20,"","","",41,"Córdoba","Trámites Nacionales","Otros",3
"Morrison","Trámites",22,0,"","","",335,"","","",550,"","","",393,"","","",1278,"Córdoba","Trámites Nacionales","ANSES",2
"Pueblo Italiano","Alfabetización Digital",10,0,"","","",3,"","","",4,"","","",0,"","","",7,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Pueblo Italiano","Trámites",22,0,"","","",0,"","","",0,"","","",45,"","","",45,"Córdoba","Trámites Nacionales","Otros",1
"Pueblo Italiano","Ciudadanía y DD",25,15,"","","",5,"","","",26,"","","",0,"","","",46,"Córdoba","Comunidad","Otros",2
"Pueblo Italiano","Cultura y Entretenimiento",31,0,"","","",2,"","","",12,"","","",4,"","","",18,"Córdoba","Artes","Otros",1
"Cavanagh","Trámites",22,0,"","","",12,"","","",29,"","","",90,"","","",131,"Córdoba","Trámites Nacionales","Otros",3
"Las Peñas","Trámites",22,0,"","","",0,"","","",15,"","","",45,"","","",60,"Córdoba","Trámites Nacionales","ANSES",1
"La Posta","Cultura y Entretenimiento",31,465,"","","",360,"","","",26,"","","",0,"","","",851,"Córdoba","Uso Libre","Navegación libre",4
"Pampayasta Sud","Trámites",22,0,"","","",12,"","","",18,"","","",20,"","","",50,"Córdoba","Trámites Municipales","MUNICIPIO",1
"Idiázabal","Trámites",22,0,"","","",45,"","","",146,"","","",368,"","","",559,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Artes","Otros",1
"Corrientes Capital I (CIC 1)","Salud",19,20,"","","",10,"","","",20,"","","",2,"","","",52,"Corrientes","Salud","Uso terapéutico del espacio de entretenimiento",1
"Corrientes Capital I (CIC 1)","Trámites",22,0,"","","",10,"","","",43,"","","",17,"","","",70,"Corrientes","Trámites Nacionales","ANSES",3
"Corrientes Capital I (CIC 1)","Cultura y Entretenimiento",31,10,"","","",18,"","","",14,"","","",0,"","","",42,"Corrientes","Artes","Otros",2
"Huillapima","Cultura y Entretenimiento",31,14,"","","",27,"","","",35,"","","",11,"","","",87,"Catamarca","Uso Libre","Navegación libre",1
"Tinogasta I","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Catamarca","Complementos de la educación formal","Otros",1
"Tinogasta I","Cultura y Entretenimiento",31,0,"","","",9,"","","",15,"","","",0,"","","",24,"Catamarca","Uso Libre","Navegación libre",1
"La Paz (Entre Ríos)","Formación Laboral",13,0,"","","",10,"","","",60,"","","",5,"","","",75,"Entre Ríos","Oficios digitales","Ventas por Internet",1
"La Paz (Entre Ríos)","Trámites",22,0,"","","",10,"","","",20,"","","",0,"","","",30,"Entre Ríos","Trámites Nacionales","ANSES",1
"La Paz (Entre Ríos)","Cultura y Entretenimiento",31,90,"","","",20,"","","",0,"","","",0,"","","",110,"Entre Ríos","Uso Libre","Navegación libre",1
"Nogoyá","Formación Laboral",13,0,"","","",5,"","","",1,"","","",0,"","","",6,"Entre Ríos","Oficios digitales","Otras",1
"Nogoyá","Educación",16,0,"","","",0,"","","",2,"","","",5,"","","",7,"Entre Ríos","Complementos de la educación formal","Apoyo escolar",1
"Nogoyá","Salud",19,0,"","","",0,"","","",15,"","","",0,"","","",15,"Entre Ríos","Salud","Uso terapéutico del espacio de entretenimiento",1
"Nogoyá","Ciudadanía y DD",25,0,"","","",18,"","","",25,"","","",1,"","","",44,"Entre Ríos","Comunidad","Capacitación a agentes municipales",4
"Ciudad de Formosa I (Casa del Estudiante)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Formosa","Oficios digitales","Otras",2
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",63,"","","",1146,"","","",0,"","","",1209,"Formosa","Complementos de la educación formal","Apoyo escolar",5
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",0,"","","",8,"","","",0,"","","",8,"Formosa","Trámites Nacionales","AFIP",3
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,0,"","","",68,"","","",465,"","","",0,"","","",533,"Formosa","Artes","Otros",2
"El Colorado","Trámites",22,0,"","","",0,"","","",600,"","","",200,"","","",800,"Formosa","Trámites Nacionales","ANSES",1
"Herradura","Educación",16,14,"","","",68,"","","",110,"","","",28,"","","",220,"Formosa","Complementos de la educación formal","Otros",2
"Herradura","Trámites",22,14,"","","",114,"","","",280,"","","",88,"","","",496,"Formosa","Trámites Nacionales","ANSES",6
"Herradura","Cultura y Entretenimiento",31,24,"","","",82,"","","",102,"","","",24,"","","",232,"Formosa","Uso Libre","Navegación libre",1
"Palo Santo","Trámites",22,0,"","","",29,"","","",45,"","","",12,"","","",86,"Formosa","Trámites Nacionales","ANSES",1
"Perin","Trámites",22,0,"","","",5,"","","",13,"","","",7,"","","",25,"Formosa","Trámites Nacionales","PAMI",2
"Perin","Cultura y Entretenimiento",31,10,"","","",5,"","","",10,"","","",5,"","","",30,"Formosa","Uso Libre","Uso libre del espacio de microcine",1
"Clorinda","Trámites",22,0,"","","",300,"","","",420,"","","",320,"","","",1040,"Formosa","Trámites Nacionales","ANSES",1
"Clorinda","Cultura y Entretenimiento",31,0,"","","",50,"","","",350,"","","",25,"","","",425,"Formosa","Artes","Otros",1
"Abra Pampa","Alfabetización Digital",10,20,"","","",270,"","","",280,"","","",0,"","","",570,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",4
"Abra Pampa","Formación Laboral",13,90,"","","",210,"","","",40,"","","",0,"","","",340,"Jujuy","Oficios digitales","Otras",3
"Huacalera","Trámites",22,0,"","","",5,"","","",30,"","","",25,"","","",60,"Jujuy","Trámites Nacionales","ANSES",1
"Palpalá I","Trámites",22,0,"","","",650,"","","",3564,"","","",95,"","","",4309,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá I","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Jujuy","Uso Libre","Navegación libre",1
"Palpalá II (San José)","Trámites",22,0,"","","",350,"","","",600,"","","",100,"","","",1050,"Jujuy","Trámites Nacionales","Otros",1
"Perico","Ciudadanía y DD",25,0,"","","",0,"","","",20,"","","",0,"","","",20,"Jujuy","Comunidad","Capacitación a agentes municipales",2
"Perico","Cultura y Entretenimiento",31,0,"","","",0,"","","",20,"","","",11,"","","",31,"Jujuy","Artes","Otros",2
"San Salvador de Jujuy I (Orígenes)","Alfabetización Digital",10,0,"","","",0,"","","",100,"","","",0,"","","",100,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",4
"San Salvador de Jujuy I (Orígenes)","Formación Laboral",13,0,"","","",0,"","","",50,"","","",0,"","","",50,"Jujuy","Oficios digitales","Ventas por Internet",1
"Yuto","Cultura y Entretenimiento",31,0,"","","",3,"","","",15,"","","",0,"","","",18,"Jujuy","Artes","Otros",1
"Rodeito","Alfabetización Digital",10,20,"","","",32,"","","",0,"","","",0,"","","",52,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",1
"Rodeito","Educación",16,0,"","","",0,"","","",30,"","","",0,"","","",30,"Jujuy","Complementos de la educación formal","Otros",1
"Chamical","Trámites",22,0,"","","",45,"","","",240,"","","",125,"","","",410,"La Rioja","Trámites Nacionales","ANSES",1
"Malargüe","Alfabetización Digital",10,10,"","","",5,"","","",3,"","","",0,"","","",18,"Mendoza","Alfabetización Digital","Alfabetización Digital Inicial",1
"Malargüe","Ciudadanía y DD",25,225,"","","",25,"","","",0,"","","",0,"","","",250,"Mendoza","Comunidad","Otros",1
"Capiovi","Trámites",22,0,"","","",25,"","","",68,"","","",14,"","","",107,"Misiones","Trámites Nacionales","ANSES",1
"Capiovi","Ciudadanía y DD",25,240,"","","",24,"","","",28,"","","",0,"","","",292,"Misiones","Comunidad","Capacitación a agentes municipales",2
"Posadas","Ciudadanía y DD",25,26,"","","",56,"","","",0,"","","",0,"","","",82,"Misiones","Comunidad","Capacitación a agentes municipales",1
"San Vicente I (Misiones)","Ciudadanía y DD",25,15,"","","",9,"","","",16,"","","",0,"","","",40,"Misiones","Comunidad","Otros",1
"San Vicente I (Misiones)","Cultura y Entretenimiento",31,95,"","","",201,"","","",106,"","","",3,"","","",405,"Misiones","Uso Libre","Navegación libre",4
"Santa María (Misiones)","Formación Laboral",13,0,"","","",0,"","","",3,"","","",0,"","","",3,"Misiones","Oficios digitales","Ventas por Internet",1
"Santa María (Misiones)","Educación",16,4,"","","",22,"","","",0,"","","",0,"","","",26,"Misiones","Complementos de la educación formal","Apoyo escolar",3
"Manzano Amargo","Trámites",22,0,"","","",1,"","","",8,"","","",0,"","","",9,"Neuquén","Trámites Nacionales","Otros",1
"Loncopué","Educación",16,0,"","","",15,"","","",9,"","","",0,"","","",24,"Neuquén","Complementos de la educación formal","Apoyo escolar",1
"Loncopué","Ciudadanía y DD",25,0,"","","",0,"","","",31,"","","",0,"","","",31,"Neuquén","Comunidad","Capacitación a agentes municipales",3
"General Roca","Cultura y Entretenimiento",31,0,"","","",30,"","","",120,"","","",0,"","","",150,"Río Negro","Artes","Otros",1
"Cañada de Gómez","Alfabetización Digital",10,0,"","","",16,"","","",67,"","","",0,"","","",83,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"Cañada de Gómez","Formación Laboral",13,0,"","","",17,"","","",24,"","","",0,"","","",41,"Santa Fe","Oficios digitales","Otras",1
"Ceres","Educación",16,15,"","","",11,"","","",4,"","","",0,"","","",30,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Comuna Emilia","Formación Laboral",13,275,"","","",1,"","","",236,"","","",0,"","","",512,"Santa Fe","Oficios manuales","Otras",3
"Comuna Emilia","Educación",16,102,"","","",0,"","","",28,"","","",0,"","","",130,"Santa Fe","Complementos de la educación formal","Otros",2
"Comuna Emilia","Cultura y Entretenimiento",31,0,"","","",2,"","","",103,"","","",45,"","","",150,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",2
"El Trébol","Alfabetización Digital",10,0,"","","",4,"","","",16,"","","",4,"","","",24,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"El Trébol","Educación",16,0,"","","",0,"","","",15,"","","",19,"","","",34,"Santa Fe","Complementos de la educación formal","Videoconferencias formativas",1
"El Trébol","Trámites",22,0,"","","",12,"","","",73,"","","",62,"","","",147,"Santa Fe","Trámites Nacionales","Otros",1
"El Trébol","Ciudadanía y DD",25,0,"","","",11,"","","",71,"","","",47,"","","",129,"Santa Fe","Comunidad","Otros",3
"El Trébol","Cultura y Entretenimiento",31,0,"","","",0,"","","",5,"","","",0,"","","",5,"Santa Fe","Artes","Otros",1
"Esperanza","Cultura y Entretenimiento",31,600,"","","",200,"","","",0,"","","",0,"","","",800,"Santa Fe","Artes","Otros",1
"Granadero Baigorria I","Trámites",22,0,"","","",3,"","","",25,"","","",7,"","","",35,"Santa Fe","Trámites Nacionales","ANSES",6
"Granadero Baigorria I","Cultura y Entretenimiento",31,0,"","","",3,"","","",6,"","","",4,"","","",13,"Santa Fe","Artes","Otros",3
"Las Parejas","Educación",16,150,"","","",80,"","","",0,"","","",0,"","","",230,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Llambi Campbell","Trámites",22,0,"","","",27,"","","",103,"","","",19,"","","",149,"Santa Fe","Trámites Nacionales","Otros",4
"Llambi Campbell","Cultura y Entretenimiento",31,0,"","","",0,"","","",14,"","","",0,"","","",14,"Santa Fe","Artes","Otros",1
"Malabrigo","Educación",16,0,"","","",35,"","","",0,"","","",0,"","","",35,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Puerto General San Martín","Formación Laboral",13,0,"","","",15,"","","",33,"","","",0,"","","",48,"Santa Fe","Oficios digitales","Otras",1
"Puerto General San Martín","Educación",16,5,"","","",12,"","","",0,"","","",0,"","","",17,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Puerto General San Martín","Trámites",22,0,"","","",11,"","","",38,"","","",0,"","","",49,"Santa Fe","Trámites Nacionales","ANSES",2
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",123,"","","",15,"","","",9,"","","",147,"Santa Fe","Comunidad","Otros",1
"Puerto General San Martín","Cultura y Entretenimiento",31,0,"","","",23,"","","",30,"","","",2,"","","",55,"Santa Fe","Artes","Otros",1
"Santa Rosa de Calchines","Ciudadanía y DD",25,0,"","","",4,"","","",26,"","","",0,"","","",30,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Santa Rosa de Calchines","Cultura y Entretenimiento",31,20,"","","",8,"","","",5,"","","",1,"","","",34,"Santa Fe","Artes","Otros",1
"Sauce Viejo","Trámites",22,0,"","","",6,"","","",99,"","","",21,"","","",126,"Santa Fe","Trámites Nacionales","Otros",2
"Sauce Viejo","Cultura y Entretenimiento",31,0,"","","",12,"","","",156,"","","",5,"","","",173,"Santa Fe","Artes","Otros",3
"Tostado","Ciudadanía y DD",25,0,"","","",8,"","","",20,"","","",2,"","","",30,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Tostado","Cultura y Entretenimiento",31,0,"","","",15,"","","",60,"","","",7,"","","",82,"Santa Fe","Artes","Otros",2
"Ybarlucea","Formación Laboral",13,3,"","","",45,"","","",68,"","","",15,"","","",131,"Santa Fe","Oficios digitales","Otras",3
"Ybarlucea","Trámites",22,1,"","","",80,"","","",100,"","","",24,"","","",205,"Santa Fe","Trámites Nacionales","AFIP",10
"Ybarlucea","Ciudadanía y DD",25,0,"","","",149,"","","",140,"","","",2,"","","",291,"Santa Fe","Comunidad","Otros",9
"Ybarlucea","Cultura y Entretenimiento",31,10,"","","",195,"","","",435,"","","",15,"","","",655,"Santa Fe","Artes","Otros",4
"Rosario III (Asociación Nazareth)","Formación Laboral",13,0,"","","",130,"","","",134,"","","",14,"","","",278,"Santa Fe","Oficios digitales","Otras",7
"Rosario III (Asociación Nazareth)","Educación",16,3,"","","",18,"","","",19,"","","",2,"","","",42,"Santa Fe","Complementos de la educación formal","Otros",1
"Villa Gobernador Gálvez","Educación",16,50,"","","",250,"","","",300,"","","",200,"","","",800,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Ciudad de Santa Fe I (CAJ)","Ciudadanía y DD",25,0,"","","",64,"","","",78,"","","",0,"","","",142,"Santa Fe","Comunidad","Capacitación a agentes municipales",4
"Ciudad de Santa Fe I (CAJ)","Cultura y Entretenimiento",31,36,"","","",92,"","","",278,"","","",58,"","","",464,"Santa Fe","Artes","Otros",2
"Comuna Fighiera","Alfabetización Digital",10,0,"","","",252,"","","",264,"","","",0,"","","",516,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",4
"Comuna Fighiera","Trámites",22,0,"","","",45,"","","",20,"","","",8,"","","",73,"Santa Fe","Trámites Municipales","MUNICIPIO",2
"Comuna Fighiera","Ciudadanía y DD",25,0,"","","",12,"","","",57,"","","",77,"","","",146,"Santa Fe","Comunidad","Otros",2
"Comuna Fighiera","Cultura y Entretenimiento",31,23,"","","",72,"","","",57,"","","",24,"","","",176,"Santa Fe","Artes","Otros",2
"Capitán Bermudez","Formación Laboral",13,0,"","","",124,"","","",104,"","","",0,"","","",228,"Santa Fe","Oficios manuales","Cocina",3
"Capitán Bermudez","Salud",19,10,"","","",6,"","","",8,"","","",0,"","","",24,"Santa Fe","Salud","Uso terapéutico del espacio de entretenimiento",2
"Capitán Bermudez","Trámites",22,0,"","","",23,"","","",136,"","","",36,"","","",195,"Santa Fe","Trámites Nacionales","Otros",5
"Capitán Bermudez","Ciudadanía y DD",25,0,"","","",0,"","","",56,"","","",0,"","","",56,"Santa Fe","Comunidad","Otros",3
"Capitán Bermudez","Cultura y Entretenimiento",31,0,"","","",0,"","","",270,"","","",10,"","","",280,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",1
"25 de Mayo (San Juan)","Trámites",22,0,"","","",30,"","","",142,"","","",23,"","","",195,"San Juan","Trámites Nacionales","ANSES",2
"Media Agua","Educación",16,5,"","","",110,"","","",45,"","","",0,"","","",160,"San Juan","Complementos de la educación formal","Otros",1
"Media Agua","Trámites",22,0,"","","",92,"","","",152,"","","",162,"","","",406,"San Juan","Trámites Nacionales","Otros",2
"Media Agua","Ciudadanía y DD",25,15,"","","",12,"","","",9,"","","",0,"","","",36,"San Juan","Comunidad","Capacitación a agentes municipales",2
"Media Agua","Cultura y Entretenimiento",31,0,"","","",0,"","","",17,"","","",0,"","","",17,"San Juan","Uso Libre","Uso libre del espacio de microcine",1
"Rawson I (Biblioteca, San Juan)","Formación Laboral",13,0,"","","",5,"","","",23,"","","",0,"","","",28,"San Juan","Oficios manuales","Otras",1
"Rawson I (Biblioteca, San Juan)","Educación",16,4,"","","",26,"","","",30,"","","",0,"","","",60,"San Juan","Complementos de la educación formal","Otros",1
"Rawson II (Médano de Oro, San Juan)","Trámites",22,0,"","","",85,"","","",230,"","","",28,"","","",343,"San Juan","Trámites Nacionales","Otros",1
