nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Herradura","Trámites",22,0,"","","",110,"","","",297,"","","",119,"","","",526,"Formosa","Trámites Nacionales","ANSES",6
"Herradura","Ciudadanía y DD",25,0,"","","",4,"","","",22,"","","",6,"","","",32,"Formosa","Comunidad","Otros",1
"Herradura","Cultura y Entretenimiento",31,36,"","","",176,"","","",332,"","","",94,"","","",638,"Formosa","Artes","Otros",4
"Palo Santo","Trámites",22,0,"","","",25,"","","",32,"","","",8,"","","",65,"Formosa","Trámites Nacionales","ANSES",1
"Perin","Trámites",22,0,"","","",5,"","","",13,"","","",7,"","","",25,"Formosa","Trámites Nacionales","PAMI",2
"Perin","Cultura y Entretenimiento",31,10,"","","",5,"","","",10,"","","",5,"","","",30,"Formosa","Uso Libre","Uso libre del espacio de microcine",1
"Clorinda","Ciudadanía y DD",25,0,"","","",180,"","","",210,"","","",100,"","","",490,"Formosa","Comunidad","Otros",1
"Clorinda","Formación Laboral",13,0,"","","",380,"","","",410,"","","",300,"","","",1090,"Formosa","Oficios digitales","Otras",1
"Clorinda","Trámites",22,0,"","","",80,"","","",290,"","","",350,"","","",720,"Formosa","Trámites Nacionales","ANSES",1
"Clorinda","Cultura y Entretenimiento",31,0,"","","",40,"","","",70,"","","",80,"","","",190,"Formosa","Artes","Otros",1
"Abra Pampa","Alfabetización Digital",10,20,"","","",305,"","","",380,"","","",0,"","","",705,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",6
"Abra Pampa","Formación Laboral",13,90,"","","",210,"","","",40,"","","",0,"","","",340,"Jujuy","Oficios digitales","Otras",3
"Huacalera","Trámites",22,0,"","","",5,"","","",30,"","","",20,"","","",55,"Jujuy","Trámites Nacionales","ANSES",1
"Palpalá I","Trámites",22,0,"","","",233,"","","",420,"","","",125,"","","",778,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá I","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Jujuy","Uso Libre","Navegación libre",1
"Palpalá II (San José)","Trámites",22,0,"","","",400,"","","",600,"","","",100,"","","",1100,"Jujuy","Trámites Nacionales","Otros",1
"Perico","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Jujuy","Comunidad","Otros",1
"Perico","Ciudadanía y DD",25,0,"","","",0,"","","",25,"","","",0,"","","",25,"Jujuy","Comunidad","Capacitación a agentes municipales",1
"San Salvador de Jujuy I (Orígenes)","Alfabetización Digital",10,0,"","","",0,"","","",100,"","","",5,"","","",105,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",4
"San Salvador de Jujuy I (Orígenes)","Formación Laboral",13,0,"","","",0,"","","",20,"","","",0,"","","",20,"Jujuy","Oficios digitales","Ventas por Internet",1
"Yuto","Ciudadanía y DD",25,0,"","","",0,"","","",33,"","","",0,"","","",33,"Jujuy","Comunidad","Otros",1
"Yuto","Cultura y Entretenimiento",31,0,"","","",0,"","","",65,"","","",0,"","","",65,"Jujuy","Artes","Otros",2
"Rodeito","Alfabetización Digital",10,20,"","","",32,"","","",0,"","","",0,"","","",52,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",1
"Rodeito","Educación",16,0,"","","",0,"","","",15,"","","",0,"","","",15,"Jujuy","Complementos de la educación formal","Otros",1
"Malargüe","Ciudadanía y DD",25,235,"","","",25,"","","",4,"","","",0,"","","",264,"Mendoza","Comunidad","Otros",1
"Eldorado","Ciudadanía y DD",25,0,"","","",3,"","","",5,"","","",1,"","","",9,"Misiones","Comunidad","Otros",1
"Puerto Piray","Ciudadanía y DD",25,0,"","","",5,"","","",10,"","","",0,"","","",15,"Misiones","Comunidad","Capacitación a agentes municipales",1
"San Vicente I (Misiones)","Ciudadanía y DD",25,0,"","","",5,"","","",30,"","","",2,"","","",37,"Misiones","Comunidad","Otros",1
"San Vicente I (Misiones)","Ciudadanía y DD",25,0,"","","",9,"","","",35,"","","",0,"","","",44,"Misiones","Comunidad","Otros",1
"San Vicente I (Misiones)","Cultura y Entretenimiento",31,103,"","","",161,"","","",351,"","","",4,"","","",619,"Misiones","Uso Libre","Navegación libre",2
"Manzano Amargo","Trámites",22,0,"","","",2,"","","",6,"","","",0,"","","",8,"Neuquén","Trámites Nacionales","Otros",1
"Manzano Amargo","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Neuquén","Comunidad","Otros",1
"Loncopué","Trámites",22,0,"","","",0,"","","",24,"","","",30,"","","",54,"Neuquén","Trámites Nacionales","ANSES",1
"General Roca","Trámites",22,0,"","","",25,"","","",80,"","","",15,"","","",120,"Río Negro","Trámites Nacionales","ANSES",1
"Cañada de Gómez","Alfabetización Digital",10,0,"","","",16,"","","",71,"","","",0,"","","",87,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"Cañada de Gómez","Formación Laboral",13,0,"","","",21,"","","",18,"","","",0,"","","",39,"Santa Fe","Oficios digitales","Otras",1
"Cañada de Gómez","Educación",16,0,"","","",16,"","","",71,"","","",0,"","","",87,"Santa Fe","Complementos de la educación formal","Otros",1
"Ceres","Ciudadanía y DD",25,0,"","","",0,"","","",11,"","","",15,"","","",26,"Santa Fe","Comunidad","Otros",1
"Ceres","Educación",16,15,"","","",11,"","","",3,"","","",0,"","","",29,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Comuna Emilia","Formación Laboral",13,272,"","","",0,"","","",224,"","","",0,"","","",496,"Santa Fe","Oficios manuales","Otras",2
"Comuna Emilia","Educación",16,36,"","","",0,"","","",16,"","","",0,"","","",52,"Santa Fe","Complementos de la educación formal","Otros",1
"Comuna Emilia","Cultura y Entretenimiento",31,960,"","","",62,"","","",147,"","","",45,"","","",1214,"Santa Fe","Artes","Otros",2
"El Trébol","Alfabetización Digital",10,0,"","","",4,"","","",7,"","","",0,"","","",11,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"El Trébol","Educación",16,0,"","","",2,"","","",18,"","","",5,"","","",25,"Santa Fe","Complementos de la educación formal","Videoconferencias formativas",1
"El Trébol","Trámites",22,0,"","","",15,"","","",87,"","","",54,"","","",156,"Santa Fe","Trámites Nacionales","Otros",1
"El Trébol","Ciudadanía y DD",25,0,"","","",0,"","","",12,"","","",4,"","","",16,"Santa Fe","Comunidad","Otros",1
"Granadero Baigorria I","Trámites",22,0,"","","",0,"","","",23,"","","",9,"","","",32,"Santa Fe","Trámites Nacionales","ANSES",6
"Granadero Baigorria I","Cultura y Entretenimiento",31,0,"","","",4,"","","",6,"","","",8,"","","",18,"Santa Fe","Artes","Otros",3
"Llambi Campbell","Trámites",22,0,"","","",0,"","","",98,"","","",31,"","","",129,"Santa Fe","Trámites Nacionales","Otros",3
"Llambi Campbell","Cultura y Entretenimiento",31,0,"","","",0,"","","",25,"","","",0,"","","",25,"Santa Fe","Artes","Otros",2
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",5,"","","",7,"Santa Fe","Comunidad","Otros",1
"Puerto General San Martín","Formación Laboral",13,0,"","","",15,"","","",33,"","","",0,"","","",48,"Santa Fe","Oficios digitales","Otras",1
"Puerto General San Martín","Educación",16,5,"","","",12,"","","",0,"","","",0,"","","",17,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Puerto General San Martín","Cultura y Entretenimiento",31,0,"","","",13,"","","",10,"","","",0,"","","",23,"Santa Fe","Artes","Otros",1
"Sauce Viejo","Trámites",22,0,"","","",10,"","","",76,"","","",4,"","","",90,"Santa Fe","Trámites Nacionales","Otros",2
"Sauce Viejo","Cultura y Entretenimiento",31,0,"","","",2,"","","",101,"","","",7,"","","",110,"Santa Fe","Artes","Otros",2
"Tostado","Ciudadanía y DD",25,0,"","","",0,"","","",12,"","","",5,"","","",17,"Santa Fe","Comunidad","Otros",1
"Ybarlucea","Formación Laboral",13,3,"","","",42,"","","",58,"","","",12,"","","",115,"Santa Fe","Oficios digitales","Otras",2
"Ybarlucea","Trámites",22,1,"","","",64,"","","",61,"","","",12,"","","",138,"Santa Fe","Trámites Nacionales","AFIP",6
"Ybarlucea","Ciudadanía y DD",25,74,"","","",75,"","","",207,"","","",5,"","","",361,"Santa Fe","Comunidad","Otros",9
"Ybarlucea","Cultura y Entretenimiento",31,13,"","","",370,"","","",309,"","","",5,"","","",697,"Santa Fe","Artes","Otros",6
"Rosario III (Asociación Nazareth)","Formación Laboral",13,0,"","","",118,"","","",131,"","","",11,"","","",260,"Santa Fe","Oficios digitales","Otras",7
"Rosario III (Asociación Nazareth)","Educación",16,3,"","","",18,"","","",18,"","","",1,"","","",40,"Santa Fe","Complementos de la educación formal","Otros",1
"Villa Gobernador Gálvez","Educación",16,50,"","","",250,"","","",300,"","","",200,"","","",800,"Santa Fe","Complementos de la educación formal","Apoyo escolar",1
"Ciudad de Santa Fe I (CAJ)","Ciudadanía y DD",25,0,"","","",0,"","","",13,"","","",8,"","","",21,"Santa Fe","Comunidad","Otros",1
"Ciudad de Santa Fe I (CAJ)","Ciudadanía y DD",25,0,"","","",56,"","","",32,"","","",0,"","","",88,"Santa Fe","Comunidad","Capacitación a agentes municipales",2
"Ciudad de Santa Fe I (CAJ)","Cultura y Entretenimiento",31,128,"","","",129,"","","",267,"","","",35,"","","",559,"Santa Fe","Artes","Otros",2
"Comuna Fighiera","Alfabetización Digital",10,0,"","","",196,"","","",200,"","","",0,"","","",396,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",3
"Comuna Fighiera","Trámites",22,0,"","","",24,"","","",54,"","","",21,"","","",99,"Santa Fe","Trámites Municipales","MUNICIPIO",2
"Comuna Fighiera","Ciudadanía y DD",25,0,"","","",30,"","","",60,"","","",20,"","","",110,"Santa Fe","Comunidad","Otros",1
"Comuna Fighiera","Cultura y Entretenimiento",31,12,"","","",65,"","","",71,"","","",30,"","","",178,"Santa Fe","Artes","Otros",2
"Capitán Bermudez","Salud",19,8,"","","",3,"","","",6,"","","",0,"","","",17,"Santa Fe","Salud","Uso terapéutico del espacio de entretenimiento",2
"Capitán Bermudez","Trámites",22,0,"","","",5,"","","",45,"","","",13,"","","",63,"Santa Fe","Trámites Nacionales","ANSES",2
"Capitán Bermudez","Ciudadanía y DD",25,0,"","","",0,"","","",37,"","","",0,"","","",37,"Santa Fe","Comunidad","Otros",3
"Capitán Bermudez","Cultura y Entretenimiento",31,0,"","","",0,"","","",192,"","","",12,"","","",204,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",1
"25 de Mayo (San Juan)","Trámites",22,0,"","","",20,"","","",72,"","","",30,"","","",122,"San Juan","Trámites Nacionales","ANSES",2
"Media Agua","Ciudadanía y DD",25,0,"","","",460,"","","",745,"","","",36,"","","",1241,"San Juan","Comunidad","Otros",1
"Rawson I (Biblioteca, San Juan)","Formación Laboral",13,0,"","","",4,"","","",14,"","","",0,"","","",18,"San Juan","Oficios manuales","Otras",1
"Rawson I (Biblioteca, San Juan)","Educación",16,10,"","","",29,"","","",46,"","","",0,"","","",85,"San Juan","Complementos de la educación formal","Otros",3
"Rawson II (Médano de Oro, San Juan)","Trámites",22,0,"","","",38,"","","",145,"","","",0,"","","",183,"San Juan","Trámites Nacionales","Otros",1
"Ciudad de Salta II (Barrio Unión)","Ciudadanía y DD",25,0,"","","",0,"","","",12,"","","",0,"","","",12,"Salta","Comunidad","Otros",1
"San Antonio de los Cobres I","Cultura y Entretenimiento",31,0,"","","",10,"","","",10,"","","",0,"","","",20,"Salta","Uso Libre","Navegación libre",1
"Ciudad de Salta IV (CIC Constitución)","Ciudadanía y DD",25,0,"","","",0,"","","",3,"","","",1,"","","",4,"Salta","Comunidad","Otros",1
"Ciudad de Salta V (Penal de Castañares)","Formación Laboral",13,0,"","","",328,"","","",0,"","","",0,"","","",328,"Salta","Oficios digitales","Otras",2
"Ciudad de Salta V (Penal de Castañares)","Educación",16,0,"","","",617,"","","",2,"","","",0,"","","",619,"Salta","Complementos de la educación formal","Otros",7
"Pichanal","Formación Laboral",13,600,"","","",550,"","","",0,"","","",0,"","","",1150,"Salta","Oficios digitales","Otras",1
"Pichanal","Trámites",22,0,"","","",472,"","","",850,"","","",170,"","","",1492,"Salta","Trámites Nacionales","Otros",2
"San Antonio de los Cobres II (Olacapato)","Formación Laboral",13,6,"","","",16,"","","",18,"","","",0,"","","",40,"Salta","Oficios digitales","Otras",1
"Puerto San Julián","Ciudadanía y DD",25,0,"","","",0,"","","",6,"","","",0,"","","",6,"Santa Cruz","Comunidad","Otros",1
"Puerto San Julián","Formación Laboral",13,0,"","","",12,"","","",37,"","","",0,"","","",49,"Santa Cruz","Oficios digitales","Otras",1
"Las Heras (Santa Cruz)","Trámites",22,0,"","","",85,"","","",241,"","","",48,"","","",374,"Santa Cruz","Trámites Nacionales","Otros",1
"Ushuaia","Ciudadanía y DD",25,0,"","","",4,"","","",4,"","","",0,"","","",8,"Tierra del Fuego","Comunidad","Otros",1
"Ushuaia","Cultura y Entretenimiento",31,0,"","","",0,"","","",322,"","","",210,"","","",532,"Tierra del Fuego","Artes","Otros",1
"Famaillá","Trámites",22,0,"","","",0,"","","",125,"","","",130,"","","",255,"Tucumán","Trámites Nacionales","ANSES",1
"La Cocha","Educación",16,80,"","","",0,"","","",92,"","","",0,"","","",172,"Tucumán","Complementos de la educación formal","Videoconferencias formativas",4
"La Cocha","Ciudadanía y DD",25,0,"","","",0,"","","",10,"","","",0,"","","",10,"Tucumán","Comunidad","Otros",1
"Yerba Buena","Ciudadanía y DD",25,0,"","","",0,"","","",13,"","","",0,"","","",13,"Tucumán","Comunidad","Otros",1
"Yerba Buena","Trámites",22,505,"","","",887,"","","",4216,"","","",2076,"","","",7684,"Tucumán","Trámites Nacionales","ANSES",11
"Yerba Buena","Cultura y Entretenimiento",31,0,"","","",27,"","","",52,"","","",0,"","","",79,"Tucumán","Artes","Otros",1
"Tafí del Valle","Ciudadanía y DD",25,0,"","","",10,"","","",8,"","","",0,"","","",18,"Tucumán","Comunidad","Otros",1
"Pergamino","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Pergamino","Formación Laboral",13,0,"","","",16,"","","",20,"","","",0,"","","",36,"Buenos Aires","Oficios digitales","Otras",5
"Pergamino","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Pergamino","Trámites",22,0,"","","",0,"","","",10,"","","",16,"","","",26,"Buenos Aires","Trámites Municipales","MUNICIPIO",19
"Pergamino","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",3
