nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Villaguay","Trámites",22,0,"","","",16,"","","",12,"","","",0,"","","",28,"Entre Ríos","Trámites Nacionales","Otros",1
"Villaguay","Cultura y Entretenimiento",31,553,"","","",505,"","","",199,"","","",99,"","","",1356,"Entre Ríos","Uso Libre","Navegación libre",3
"La Paz (Entre Ríos)","Alfabetización Digital",10,200,"","","",100,"","","",20,"","","",0,"","","",320,"Entre Ríos","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Paz (Entre Ríos)","Formación Laboral",13,0,"","","",20,"","","",10,"","","",0,"","","",30,"Entre Ríos","Oficios digitales","Otras",1
"La Paz (Entre Ríos)","Educación",16,25,"","","",10,"","","",0,"","","",0,"","","",35,"Entre Ríos","Complementos de la educación formal","Otros",1
"La Paz (Entre Ríos)","Cultura y Entretenimiento",31,0,"","","",50,"","","",150,"","","",0,"","","",200,"Entre Ríos","Artes","Otros",1
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",0,"","","",125,"","","",0,"","","",125,"Formosa","Complementos de la educación formal","Apoyo escolar",4
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",0,"","","",22,"","","",12,"","","",34,"Formosa","Trámites Nacionales","ANSES",2
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,50,"","","",89,"","","",183,"","","",6,"","","",328,"Formosa","Uso Libre","Uso libre del espacio de microcine",3
"Herradura","Educación",16,30,"","","",224,"","","",304,"","","",30,"","","",588,"Formosa","Complementos de la educación formal","Otros",3
"Herradura","Trámites",22,0,"","","",33,"","","",42,"","","",19,"","","",94,"Formosa","Trámites Nacionales","ANSES",3
"Herradura","Ciudadanía y DD",25,0,"","","",0,"","","",80,"","","",0,"","","",80,"Formosa","Comunidad","Capacitación a agentes municipales",1
"Herradura","Cultura y Entretenimiento",31,0,"","","",24,"","","",54,"","","",8,"","","",86,"Formosa","Artes","Otros",2
"Perin","Formación Laboral",13,0,"","","",2,"","","",2,"","","",0,"","","",4,"Formosa","Oficios manuales","Agricultura Orgánica",1
"Perin","Trámites",22,0,"","","",25,"","","",40,"","","",5,"","","",70,"Formosa","Trámites Nacionales","ANSES",3
"Perin","Cultura y Entretenimiento",31,16,"","","",46,"","","",46,"","","",6,"","","",114,"Formosa","Artes","Otros",3
"Pirané","Alfabetización Digital",10,0,"","","",20,"","","",160,"","","",0,"","","",180,"Formosa","Alfabetización Digital","Alfabetización Digital Inicial",1
"Tres Lagunas","Educación",16,0,"","","",40,"","","",130,"","","",0,"","","",170,"Formosa","Complementos de la educación formal","Otros",1
"Clorinda","Educación",16,234,"","","",75,"","","",0,"","","",0,"","","",309,"Formosa","Complementos de la educación formal","Otros",4
"Clorinda","Ciudadanía y DD",25,0,"","","",65,"","","",70,"","","",0,"","","",135,"Formosa","Comunidad","Capacitación a agentes municipales",1
"Clorinda","Cultura y Entretenimiento",31,470,"","","",200,"","","",285,"","","",80,"","","",1035,"Formosa","Artes","Otros",6
"El Carmen","Alfabetización Digital",10,0,"","","",44,"","","",100,"","","",0,"","","",144,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",3
"El Carmen","Formación Laboral",13,0,"","","",0,"","","",32,"","","",16,"","","",48,"Jujuy","Oficios manuales","Tejido, bordado, otros",1
"Palpalá II (San José)","Formación Laboral",13,83,"","","",34,"","","",53,"","","",0,"","","",170,"Jujuy","Oficios digitales","Otras",3
"Palpalá II (San José)","Trámites",22,28,"","","",142,"","","",350,"","","",154,"","","",674,"Jujuy","Trámites Nacionales","ANSES",8
"San Salvador de Jujuy I (Orígenes)","Alfabetización Digital",10,0,"","","",10,"","","",13,"","","",0,"","","",23,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",1
"San Salvador de Jujuy I (Orígenes)","Educación",16,0,"","","",14,"","","",28,"","","",0,"","","",42,"Jujuy","Complementos de la educación formal","Otros",3
"Yuto","Ciudadanía y DD",25,48,"","","",12,"","","",0,"","","",0,"","","",60,"Jujuy","Comunidad","Otros",1
"Caimancito","Educación",16,25,"","","",15,"","","",4,"","","",0,"","","",44,"Jujuy","Complementos de la educación formal","Apoyo escolar",1
"Caimancito","Ciudadanía y DD",25,0,"","","",30,"","","",18,"","","",0,"","","",48,"Jujuy","Comunidad","Capacitación a agentes municipales",1
"Capiovi","Formación Laboral",13,187,"","","",112,"","","",0,"","","",0,"","","",299,"Misiones","Oficios digitales","Otras",1
"Capiovi","Trámites",22,0,"","","",45,"","","",102,"","","",48,"","","",195,"Misiones","Trámites Nacionales","ANSES",3
"Eldorado","Alfabetización Digital",10,0,"","","",35,"","","",32,"","","",0,"","","",67,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",1
"Eldorado","Cultura y Entretenimiento",31,376,"","","",240,"","","",143,"","","",6,"","","",765,"Misiones","Artes","Otros",1
"Posadas","Alfabetización Digital",10,5,"","","",8,"","","",0,"","","",0,"","","",13,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",7
"Posadas","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Oficios digitales","Otras",1
"Posadas","Trámites",22,0,"","","",9,"","","",6,"","","",0,"","","",15,"Misiones","Trámites Nacionales","Otros",1
"Posadas","Ciudadanía y DD",25,4,"","","",7,"","","",0,"","","",0,"","","",11,"Misiones","Comunidad","Otros",1
"Posadas","Cultura y Entretenimiento",31,175,"","","",222,"","","",15,"","","",0,"","","",412,"Misiones","Artes","Otros",7
"Puerto Piray","Alfabetización Digital",10,8,"","","",10,"","","",8,"","","",0,"","","",26,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",1
"Puerto Piray","Formación Laboral",13,65,"","","",25,"","","",0,"","","",0,"","","",90,"Misiones","Oficios digitales","Otras",1
"Manzano Amargo","Cultura y Entretenimiento",31,26,"","","",14,"","","",10,"","","",0,"","","",50,"Neuquén","Uso Libre","Uso libre del espacio de microcine",1
"Telén","Ciudadanía y DD",25,18,"","","",4,"","","",0,"","","",0,"","","",22,"La Pampa","Comunidad","Otros",1
"Telén","Cultura y Entretenimiento",31,39,"","","",46,"","","",4,"","","",0,"","","",89,"La Pampa","Artes","Otros",3
"General Roca","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Río Negro","Uso Libre","Uso libre del espacio de microcine",1
"Ceres","Alfabetización Digital",10,0,"","","",0,"","","",120,"","","",0,"","","",120,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ceres","Educación",16,240,"","","",0,"","","",0,"","","",0,"","","",240,"Santa Fe","Complementos de la educación formal","Otros",1
"Comuna Emilia","Cultura y Entretenimiento",31,68,"","","",21,"","","",57,"","","",2,"","","",148,"Santa Fe","Artes","Otros",5
"Granadero Baigorria I","Alfabetización Digital",10,0,"","","",0,"","","",15,"","","",8,"","","",23,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",5
"Granadero Baigorria I","Formación Laboral",13,24,"","","",12,"","","",20,"","","",9,"","","",65,"Santa Fe","Oficios digitales","Programación",5
"Granadero Baigorria I","Trámites",22,0,"","","",2,"","","",8,"","","",9,"","","",19,"Santa Fe","Trámites Nacionales","PAMI",2
"Granadero Baigorria I","Cultura y Entretenimiento",31,80,"","","",94,"","","",30,"","","",10,"","","",214,"Santa Fe","Artes","Otros",3
"Llambi Campbell","Trámites",22,5,"","","",0,"","","",139,"","","",0,"","","",144,"Santa Fe","Trámites Nacionales","ANSES",5
"Llambi Campbell","Cultura y Entretenimiento",31,17,"","","",35,"","","",48,"","","",12,"","","",112,"Santa Fe","Artes","Otros",2
"Puerto General San Martín","Trámites",22,0,"","","",18,"","","",48,"","","",5,"","","",71,"Santa Fe","Trámites Nacionales","ANSES",2
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",10,"","","",21,"","","",12,"","","",43,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Puerto General San Martín","Cultura y Entretenimiento",31,165,"","","",74,"","","",32,"","","",9,"","","",280,"Santa Fe","Artes","Otros",2
"Roldán","Alfabetización Digital",10,0,"","","",5,"","","",11,"","","",10,"","","",26,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",3
"Roldán","Formación Laboral",13,0,"","","",25,"","","",20,"","","",5,"","","",50,"Santa Fe","Oficios digitales","Otras",2
"Roldán","Trámites",22,0,"","","",23,"","","",30,"","","",23,"","","",76,"Santa Fe","Trámites Nacionales","ANSES",3
"Roldán","Ciudadanía y DD",25,0,"","","",17,"","","",15,"","","",15,"","","",47,"Santa Fe","Comunidad","Otros",1
"Roldán","Cultura y Entretenimiento",31,10,"","","",30,"","","",25,"","","",15,"","","",80,"Santa Fe","Uso Libre","Navegación libre",2
"Santa Rosa de Calchines","Educación",16,0,"","","",21,"","","",69,"","","",3,"","","",93,"Santa Fe","Complementos de la educación formal","Otros",3
"Santa Rosa de Calchines","Trámites",22,0,"","","",70,"","","",80,"","","",25,"","","",175,"Santa Fe","Trámites Nacionales","ANSES",1
"Santa Rosa de Calchines","Cultura y Entretenimiento",31,30,"","","",19,"","","",15,"","","",5,"","","",69,"Santa Fe","Uso Libre","Navegación libre",1
"Sauce Viejo","Formación Laboral",13,9,"","","",3,"","","",21,"","","",0,"","","",33,"Santa Fe","Oficios digitales","Otras",1
"Sauce Viejo","Trámites",22,0,"","","",6,"","","",52,"","","",10,"","","",68,"Santa Fe","Trámites Nacionales","Otros",1
"Sauce Viejo","Cultura y Entretenimiento",31,89,"","","",30,"","","",123,"","","",0,"","","",242,"Santa Fe","Uso Libre","Navegación libre",3
"Ybarlucea","Trámites",22,0,"","","",90,"","","",280,"","","",100,"","","",470,"Santa Fe","Trámites Nacionales","AFIP",7
"Ybarlucea","Ciudadanía y DD",25,0,"","","",0,"","","",170,"","","",0,"","","",170,"Santa Fe","Comunidad","Otros",2
"Ybarlucea","Cultura y Entretenimiento",31,50,"","","",160,"","","",560,"","","",270,"","","",1040,"Santa Fe","Artes","Otros",4
"Rosario III (Asociación Nazareth)","Formación Laboral",13,0,"","","",146,"","","",151,"","","",19,"","","",316,"Santa Fe","Oficios digitales","Otras",7
"Rosario III (Asociación Nazareth)","Educación",16,3,"","","",22,"","","",20,"","","",1,"","","",46,"Santa Fe","Complementos de la educación formal","Otros",1
"Villa Gobernador Gálvez","Formación Laboral",13,0,"","","",34,"","","",136,"","","",0,"","","",170,"Santa Fe","Oficios digitales","Otras",1
"Villa Gobernador Gálvez","Trámites",22,0,"","","",85,"","","",68,"","","",0,"","","",153,"Santa Fe","Trámites Nacionales","Otros",1
"Villa Gobernador Gálvez","Cultura y Entretenimiento",31,107,"","","",187,"","","",34,"","","",0,"","","",328,"Santa Fe","Uso Libre","Navegación libre",1
"Ciudad de Santa Fe I (CAJ)","Alfabetización Digital",10,0,"","","",20,"","","",44,"","","",0,"","","",64,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ciudad de Santa Fe I (CAJ)","Formación Laboral",13,0,"","","",24,"","","",16,"","","",0,"","","",40,"Santa Fe","Oficios digitales","Otras",1
"Ciudad de Santa Fe I (CAJ)","Trámites",22,0,"","","",28,"","","",36,"","","",0,"","","",64,"Santa Fe","Trámites Nacionales","Otros",1
"Ciudad de Santa Fe I (CAJ)","Ciudadanía y DD",25,0,"","","",28,"","","",16,"","","",0,"","","",44,"Santa Fe","Comunidad","Capacitación a agentes municipales",3
"Ciudad de Santa Fe I (CAJ)","Cultura y Entretenimiento",31,0,"","","",8,"","","",12,"","","",0,"","","",20,"Santa Fe","Uso Libre","Navegación libre",1
"Capitán Bermudez","Trámites",22,0,"","","",8,"","","",43,"","","",3,"","","",54,"Santa Fe","Trámites Nacionales","PAMI",2
"Capitán Bermudez","Cultura y Entretenimiento",31,24,"","","",66,"","","",97,"","","",23,"","","",210,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",3
"25 de Mayo (San Juan)","Educación",16,220,"","","",38,"","","",66,"","","",0,"","","",324,"San Juan","Complementos de la educación formal","Otros",4
"25 de Mayo (San Juan)","Trámites",22,0,"","","",20,"","","",98,"","","",20,"","","",138,"San Juan","Trámites Nacionales","ANSES",1
"25 de Mayo (San Juan)","Cultura y Entretenimiento",31,40,"","","",10,"","","",10,"","","",0,"","","",60,"San Juan","Uso Libre","Navegación libre",1
"Media Agua","Alfabetización Digital",10,0,"","","",4,"","","",5,"","","",0,"","","",9,"San Juan","Alfabetización Digital","Alfabetización Digital Inicial",1
"Media Agua","Formación Laboral",13,260,"","","",44,"","","",9,"","","",0,"","","",313,"San Juan","Oficios digitales","Otras",2
"Media Agua","Educación",16,0,"","","",0,"","","",0,"","","",10,"","","",10,"San Juan","Complementos de la educación formal","Otros",2
"Media Agua","Trámites",22,0,"","","",7,"","","",9,"","","",17,"","","",33,"San Juan","Trámites Nacionales","ANSES",1
"Media Agua","Cultura y Entretenimiento",31,90,"","","",76,"","","",58,"","","",2,"","","",226,"San Juan","Uso Libre","Navegación libre",1
"Rawson II (Médano de Oro, San Juan)","Formación Laboral",13,196,"","","",65,"","","",413,"","","",103,"","","",777,"San Juan","Oficios digitales","Otras",2
"Rawson II (Médano de Oro, San Juan)","Ciudadanía y DD",25,0,"","","",5,"","","",85,"","","",18,"","","",108,"San Juan","Comunidad","Capacitación a agentes municipales",1
"Rawson II (Médano de Oro, San Juan)","Cultura y Entretenimiento",31,15,"","","",33,"","","",30,"","","",8,"","","",86,"San Juan","Artes","Otros",3
"Ciudad de Salta II (Barrio Unión)","Trámites",22,0,"","","",82,"","","",245,"","","",56,"","","",383,"Salta","Trámites Nacionales","ANSES",1
"Ciudad de Salta II (Barrio Unión)","Cultura y Entretenimiento",31,23,"","","",100,"","","",55,"","","",12,"","","",190,"Salta","Uso Libre","Navegación libre",1
"Ciudad de Salta V (Penal de Castañares)","Formación Laboral",13,0,"","","",410,"","","",0,"","","",0,"","","",410,"Salta","Oficios digitales","Otras",2
"Ciudad de Salta V (Penal de Castañares)","Educación",16,0,"","","",88,"","","",0,"","","",0,"","","",88,"Salta","Complementos de la educación formal","Otros",3
"Pichanal","Trámites",22,0,"","","",60,"","","",95,"","","",15,"","","",170,"Salta","Trámites Nacionales","Otros",2
"Pichanal","Cultura y Entretenimiento",31,280,"","","",350,"","","",30,"","","",0,"","","",660,"Salta","Uso Libre","Navegación libre",1
"Las Heras (Santa Cruz)","Formación Laboral",13,0,"","","",18,"","","",25,"","","",0,"","","",43,"Santa Cruz","Oficios digitales","Otras",1
"Las Heras (Santa Cruz)","Trámites",22,0,"","","",5,"","","",21,"","","",8,"","","",34,"Santa Cruz","Trámites Nacionales","Otros",1
"Las Heras (Santa Cruz)","Cultura y Entretenimiento",31,25,"","","",12,"","","",18,"","","",4,"","","",59,"Santa Cruz","Uso Libre","Uso libre del espacio de microcine",1
"Río Gallegos I (Kunfi Quirós)","Formación Laboral",13,36,"","","",45,"","","",20,"","","",0,"","","",101,"Santa Cruz","Oficios digitales","Otras",1
"Río Gallegos I (Kunfi Quirós)","Trámites",22,0,"","","",0,"","","",57,"","","",15,"","","",72,"Santa Cruz","Trámites Nacionales","ANSES",2
"Ushuaia","Alfabetización Digital",10,0,"","","",47,"","","",83,"","","",2,"","","",132,"Tierra del Fuego","Alfabetización Digital","Alfabetización Digital Inicial",6
"Ushuaia","Formación Laboral",13,0,"","","",34,"","","",85,"","","",29,"","","",148,"Tierra del Fuego","Oficios digitales","Otras",5
"San Miguel de Tucumán II (Casa de la Ciudad)","Alfabetización Digital",10,0,"","","",0,"","","",152,"","","",168,"","","",320,"Tucumán","Alfabetización Digital","Alfabetización Digital Inicial",2
"San Miguel de Tucumán II (Casa de la Ciudad)","Ciudadanía y DD",25,24,"","","",12,"","","",0,"","","",0,"","","",36,"Tucumán","Comunidad","Otros",1
