nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Luján","Cultura y Entretenimiento",31,185,"","","",137,"","","",176,"","","",4,"","","",502,"Buenos Aires","Artes","Otros",16
"Marcos Paz I (CIC)","Ciudadanía y DD",25,0,"","","",1,"","","",1,"","","",0,"","","",2,"Buenos Aires","Comunidad","Otros",1
"Marcos Paz I (CIC)","Ciudadanía y DD",25,37,"","","",160,"","","",198,"","","",0,"","","",395,"Buenos Aires","Comunidad","Otros",15
"Marcos Paz II (UMI)","Ciudadanía y DD",25,0,"","","",1,"","","",1,"","","",0,"","","",2,"Buenos Aires","Comunidad","Otros",1
"Marcos Paz II (UMI)","Ciudadanía y DD",25,37,"","","",160,"","","",198,"","","",0,"","","",395,"Buenos Aires","Comunidad","Otros",15
"General Alvarado I (Miramar)","Educación",16,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"General Alvarado I (Miramar)","Ciudadanía y DD",25,40,"","","",44,"","","",0,"","","",0,"","","",84,"Buenos Aires","Comunidad","Otros",4
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,80,"","","",20,"","","",80,"","","",0,"","","",180,"Buenos Aires","Artes","Otros",2
"Pigüé","Ciudadanía y DD",25,0,"","","",0,"","","",20,"","","",25,"","","",45,"Buenos Aires","Comunidad","Otros",2
"Pigüé","Alfabetización Digital",10,0,"","","",27,"","","",159,"","","",93,"","","",279,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",7
"Pigüé","Formación Laboral",13,23,"","","",44,"","","",9,"","","",0,"","","",76,"Buenos Aires","Oficios digitales","Otras",2
"Pigüé","Educación",16,160,"","","",223,"","","",286,"","","",133,"","","",802,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",11
"Pigüé","Trámites",22,41,"","","",139,"","","",257,"","","",102,"","","",539,"Buenos Aires","Trámites Nacionales","AFIP",8
"Pigüé","Ciudadanía y DD",25,0,"","","",62,"","","",407,"","","",189,"","","",658,"Buenos Aires","Comunidad","Capacitación a agentes municipales",13
"Urdampilleta","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",8,"","","",0,"","","",8,"Buenos Aires","Trámites Nacionales","AFIP",8
"Villa Gesell","Trámites",22,0,"","","",76,"","","",132,"","","",45,"","","",253,"Buenos Aires","Trámites Nacionales","ANSES",1
"Villa Gesell","Ciudadanía y DD",25,218,"","","",241,"","","",135,"","","",35,"","","",629,"Buenos Aires","Comunidad","Otros",1
"Villa Gesell","Cultura y Entretenimiento",31,424,"","","",411,"","","",374,"","","",98,"","","",1307,"Buenos Aires","Artes","Otros",2
"General Madariaga","Formación Laboral",13,2,"","","",8,"","","",0,"","","",0,"","","",10,"Buenos Aires","Oficios digitales","Otras",1
"General Madariaga","Educación",16,31,"","","",63,"","","",58,"","","",0,"","","",152,"Buenos Aires","Complementos de la educación formal","Otros",11
"General Madariaga","Salud",19,2,"","","",3,"","","",20,"","","",0,"","","",25,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",3
"General Madariaga","Ciudadanía y DD",25,0,"","","",0,"","","",20,"","","",0,"","","",20,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"General Madariaga","Cultura y Entretenimiento",31,5,"","","",10,"","","",0,"","","",0,"","","",15,"Buenos Aires","Artes","Otros",1
"Azul","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Comunidad","Otros",1
"Azul","Alfabetización Digital",10,0,"","","",32,"","","",80,"","","",0,"","","",112,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Azul","Trámites",22,0,"","","",32,"","","",127,"","","",38,"","","",197,"Buenos Aires","Trámites Nacionales","Otros",1
"Lobería I","Educación",16,0,"","","",5,"","","",2,"","","",0,"","","",7,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Lobería I","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"Morón II (Castelar)","Ciudadanía y DD",25,0,"","","",0,"","","",38,"","","",0,"","","",38,"Buenos Aires","Comunidad","Otros",1
"Morón II (Castelar)","Alfabetización Digital",10,0,"","","",0,"","","",48,"","","",22,"","","",70,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Morón II (Castelar)","Formación Laboral",13,0,"","","",5,"","","",12,"","","",9,"","","",26,"Buenos Aires","Oficios digitales","Otras",1
"Morón II (Castelar)","Educación",16,64,"","","",40,"","","",12,"","","",0,"","","",116,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Morón II (Castelar)","Trámites",22,23,"","","",133,"","","",417,"","","",442,"","","",1015,"Buenos Aires","Trámites Nacionales","AFIP",4
"Roque Pérez","Alfabetización Digital",10,0,"","","",5,"","","",8,"","","",2,"","","",15,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Roque Pérez","Formación Laboral",13,0,"","","",4,"","","",38,"","","",3,"","","",45,"Buenos Aires","Oficios digitales","Otras",4
"Roque Pérez","Educación",16,8,"","","",10,"","","",0,"","","",0,"","","",18,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Roque Pérez","Ciudadanía y DD",25,18,"","","",0,"","","",0,"","","",0,"","","",18,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Roque Pérez","Cultura y Entretenimiento",31,7,"","","",41,"","","",49,"","","",6,"","","",103,"Buenos Aires","Artes","Otros",7
"Ezeiza","Ciudadanía y DD",25,10,"","","",10,"","","",15,"","","",1,"","","",36,"Buenos Aires","Comunidad","Otros",1
"Ezeiza","Formación Laboral",13,30,"","","",50,"","","",60,"","","",10,"","","",150,"Buenos Aires","Oficios digitales","Otras",1
"La Plata I","Alfabetización Digital",10,0,"","","",4,"","","",42,"","","",1,"","","",47,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",4
"Mar del Plata II (Inareps)","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",78,"","","",2,"","","",80,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",96,"","","",0,"","","",96,"Buenos Aires","Oficios digitales","Otras",8
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",10,"","","",90,"","","",20,"","","",120,"Buenos Aires","Trámites Nacionales","Otros",6
"Punta Indio","Formación Laboral",13,0,"","","",5,"","","",0,"","","",0,"","","",5,"Buenos Aires","Oficios digitales","Otras",1
"Punta Indio","Educación",16,0,"","","",55,"","","",0,"","","",0,"","","",55,"Buenos Aires","Complementos de la educación formal","Otros",3
"Balcarce","Alfabetización Digital",10,0,"","","",6,"","","",30,"","","",0,"","","",36,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Balcarce","Trámites",22,0,"","","",27,"","","",22,"","","",24,"","","",73,"Buenos Aires","Trámites Nacionales","Otros",2
"Balcarce","Ciudadanía y DD",25,0,"","","",112,"","","",69,"","","",119,"","","",300,"Buenos Aires","Comunidad","Otros",6
"Balcarce","Cultura y Entretenimiento",31,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Artes","Otros",1
"Tres Lomas","Trámites",22,0,"","","",25,"","","",110,"","","",35,"","","",170,"Buenos Aires","Trámites Nacionales","ANSES",3
"Pehuajó","Educación",16,0,"","","",20,"","","",0,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",0,"","","",400,"","","",0,"","","",400,"Buenos Aires","Artes","Otros",1
"La Plata III (CIE)","Alfabetización Digital",10,0,"","","",4,"","","",2,"","","",0,"","","",6,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,3,"","","",13,"","","",12,"","","",0,"","","",28,"Buenos Aires","Artes","Otros",3
"Esquel","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Comunidad","Otros",2
"Esquel","Alfabetización Digital",10,12,"","","",67,"","","",21,"","","",23,"","","",123,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",6
"Esquel","Formación Laboral",13,0,"","","",3,"","","",0,"","","",0,"","","",3,"Chubut","Oficios digitales","Otras",1
"Esquel","Educación",16,41,"","","",74,"","","",10,"","","",0,"","","",125,"Chubut","Complementos de la educación formal","Otros",3
"Esquel","Trámites",22,0,"","","",0,"","","",12,"","","",0,"","","",12,"Chubut","Trámites Nacionales","Otros",2
"Esquel","Cultura y Entretenimiento",31,35,"","","",0,"","","",11,"","","",0,"","","",46,"Chubut","Artes","Otros",2
"Los Altares","Alfabetización Digital",10,0,"","","",0,"","","",57,"","","",0,"","","",57,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",2
"Los Altares","Educación",16,24,"","","",28,"","","",29,"","","",0,"","","",81,"Chubut","Complementos de la educación formal","Otros",4
"Los Altares","Trámites",22,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Trámites Nacionales","Otros",1
"Los Altares","Cultura y Entretenimiento",31,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Uso Libre","Navegación libre",1
"Rawson (Chubut)","Ciudadanía y DD",25,0,"","","",3,"","","",5,"","","",0,"","","",8,"Chubut","Comunidad","Otros",1
"Río Mayo","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Comunidad","Otros",1
"Río Mayo","Trámites",22,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Trámites Nacionales","Otros",1
"El Hoyo","Alfabetización Digital",10,0,"","","",1,"","","",10,"","","",0,"","","",11,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",2
"El Hoyo","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Oficios digitales","Otras",1
"El Hoyo","Educación",16,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Complementos de la educación formal","Otros",1
"El Hoyo","Ciudadanía y DD",25,0,"","","",4,"","","",18,"","","",0,"","","",22,"Chubut","Comunidad","Otros",3
"Trevelin","Formación Laboral",13,12,"","","",89,"","","",103,"","","",2,"","","",206,"Chubut","Oficios digitales","Otras",3
"Trevelin","Trámites",22,0,"","","",23,"","","",15,"","","",0,"","","",38,"Chubut","Trámites Nacionales","PROGRESAR",1
"Trevelin","Cultura y Entretenimiento",31,16,"","","",83,"","","",70,"","","",8,"","","",177,"Chubut","Uso Libre","Navegación libre",1
"Gaiman","Ciudadanía y DD",25,0,"","","",0,"","","",4,"","","",0,"","","",4,"Chubut","Comunidad","Otros",4
"Gaiman","Formación Laboral",13,0,"","","",0,"","","",22,"","","",0,"","","",22,"Chubut","Oficios digitales","Otras",1
"Gaiman","Trámites",22,0,"","","",12,"","","",35,"","","",16,"","","",63,"Chubut","Trámites Nacionales","PAMI",2
"Gaiman","Ciudadanía y DD",25,0,"","","",12,"","","",37,"","","",1,"","","",50,"Chubut","Comunidad","Otros",4
"Gaiman","Cultura y Entretenimiento",31,0,"","","",14,"","","",9,"","","",0,"","","",23,"Chubut","Uso Libre","Navegación libre",1
"Castelli (Chaco)","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chaco","Comunidad","Otros",1
"Castelli (Chaco)","Educación",16,3,"","","",6,"","","",18,"","","",0,"","","",27,"Chaco","Complementos de la educación formal","Otros",1
"Castelli (Chaco)","Trámites",22,0,"","","",313,"","","",476,"","","",201,"","","",990,"Chaco","Trámites Nacionales","Otros",7
"Corzuela","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Comunidad","Otros",2
"Corzuela","Alfabetización Digital",10,0,"","","",12,"","","",38,"","","",0,"","","",50,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",1
"Corzuela","Educación",16,220,"","","",550,"","","",250,"","","",10,"","","",1030,"Chaco","Complementos de la educación formal","Apoyo escolar",2
"Corzuela","Trámites",22,200,"","","",450,"","","",500,"","","",20,"","","",1170,"Chaco","Trámites Nacionales","Otros",1
"Corzuela","Cultura y Entretenimiento",31,350,"","","",500,"","","",480,"","","",20,"","","",1350,"Chaco","Uso Libre","Uso libre del espacio de microcine",1
"General San Martín (Chaco)","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chaco","Comunidad","Otros",1
"General San Martín (Chaco)","Formación Laboral",13,0,"","","",34,"","","",180,"","","",0,"","","",214,"Chaco","Oficios manuales","Peluquería",3
"General San Martín (Chaco)","Educación",16,140,"","","",36,"","","",100,"","","",0,"","","",276,"Chaco","Complementos de la educación formal","Otros",3
"General San Martín (Chaco)","Trámites",22,0,"","","",100,"","","",100,"","","",10,"","","",210,"Chaco","Trámites Nacionales","Otros",1
"General San Martín (Chaco)","Cultura y Entretenimiento",31,200,"","","",20,"","","",15,"","","",0,"","","",235,"Chaco","Uso Libre","Navegación libre",1
"Puerto Tirol","Trámites",22,30,"","","",200,"","","",260,"","","",50,"","","",540,"Chaco","Trámites Nacionales","Otros",1
"Quitilipi","Ciudadanía y DD",25,0,"","","",2,"","","",12,"","","",0,"","","",14,"Chaco","Comunidad","Otros",3
"Quitilipi","Alfabetización Digital",10,0,"","","",30,"","","",12,"","","",0,"","","",42,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",2
"Quitilipi","Formación Laboral",13,0,"","","",48,"","","",12,"","","",0,"","","",60,"Chaco","Oficios digitales","Otras",1
"Quitilipi","Trámites",22,0,"","","",110,"","","",555,"","","",125,"","","",790,"Chaco","Trámites Nacionales","Otros",7
"Quitilipi","Ciudadanía y DD",25,0,"","","",15,"","","",3,"","","",0,"","","",18,"Chaco","Comunidad","Otros",2
"Quitilipi","Cultura y Entretenimiento",31,25,"","","",75,"","","",42,"","","",0,"","","",142,"Chaco","Uso Libre","Navegación libre",2
"Villa Angela","Trámites",22,0,"","","",600,"","","",600,"","","",0,"","","",1200,"Chaco","Trámites Nacionales","PROGRESAR",1
"Villa Angela","Ciudadanía y DD",25,0,"","","",4000,"","","",7500,"","","",0,"","","",11500,"Chaco","Comunidad","Otros",3
"Laguna Blanca (Chaco)","Trámites",22,148,"","","",472,"","","",858,"","","",258,"","","",1736,"Chaco","Trámites Municipales","MUNICIPIO",3
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,12,"","","",136,"","","",324,"","","",52,"","","",524,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,48,"","","",124,"","","",104,"","","",12,"","","",288,"Chaco","Artes","Otros",1
"Alto Alegre","Educación",16,50,"","","",60,"","","",14,"","","",0,"","","",124,"Córdoba","Complementos de la educación formal","Apoyo escolar",2
"Alto Alegre","Trámites",22,10,"","","",30,"","","",50,"","","",30,"","","",120,"Córdoba","Trámites Nacionales","Otros",1
"Colonia Bismarck","Alfabetización Digital",10,40,"","","",12,"","","",0,"","","",0,"","","",52,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Colonia Bismarck","Formación Laboral",13,29,"","","",12,"","","",0,"","","",0,"","","",41,"Córdoba","Oficios digitales","Otras",1
"Colonia Bismarck","Educación",16,26,"","","",12,"","","",0,"","","",0,"","","",38,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Colonia Bismarck","Trámites",22,0,"","","",10,"","","",50,"","","",18,"","","",78,"Córdoba","Trámites Nacionales","Otros",3
"Colonia Bismarck","Ciudadanía y DD",25,0,"","","",3,"","","",5,"","","",0,"","","",8,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"Colonia Bismarck","Cultura y Entretenimiento",31,45,"","","",34,"","","",25,"","","",0,"","","",104,"Córdoba","Artes","Otros",3
"Las Acequias","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Córdoba","Comunidad","Otros",1
"Las Acequias","Educación",16,33,"","","",11,"","","",7,"","","",0,"","","",51,"Córdoba","Complementos de la educación formal","Apoyo escolar",3
"Las Acequias","Trámites",22,12,"","","",42,"","","",66,"","","",44,"","","",164,"Córdoba","Trámites Nacionales","AFIP",3
"Los Cisnes","Educación",16,10,"","","",0,"","","",0,"","","",0,"","","",10,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Los Cisnes","Trámites",22,15,"","","",33,"","","",56,"","","",21,"","","",125,"Córdoba","Trámites Nacionales","Otros",2
"Los Cisnes","Cultura y Entretenimiento",31,20,"","","",0,"","","",79,"","","",24,"","","",123,"Córdoba","Artes","Otros",4
"Monte Maíz","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Comunidad","Otros",1
"Monte Maíz","Alfabetización Digital",10,0,"","","",0,"","","",9,"","","",2,"","","",11,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Monte Maíz","Formación Laboral",13,0,"","","",5,"","","",5,"","","",0,"","","",10,"Córdoba","Oficios digitales","Otras",1
"Monte Maíz","Trámites",22,0,"","","",15,"","","",205,"","","",0,"","","",220,"Córdoba","Trámites Nacionales","Otros",3
"Monte Maíz","Cultura y Entretenimiento",31,0,"","","",0,"","","",15,"","","",0,"","","",15,"Córdoba","Uso Libre","Navegación libre",2
"Morrison","Trámites",22,0,"","","",560,"","","",635,"","","",600,"","","",1795,"Córdoba","Trámites Nacionales","ANSES",2
"Noetinger","Educación",16,0,"","","",50,"","","",104,"","","",70,"","","",224,"Córdoba","Complementos de la educación formal","Apoyo escolar",3
"Noetinger","Ciudadanía y DD",25,0,"","","",0,"","","",36,"","","",0,"","","",36,"Córdoba","Comunidad","Otros",3
"Pueblo Italiano","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Pueblo Italiano","Educación",16,0,"","","",0,"","","",4,"","","",0,"","","",4,"Córdoba","Complementos de la educación formal","Otros",1
"Pueblo Italiano","Trámites",22,0,"","","",10,"","","",60,"","","",30,"","","",100,"Córdoba","Trámites Nacionales","Otros",1
"Pueblo Italiano","Ciudadanía y DD",25,20,"","","",5,"","","",120,"","","",18,"","","",163,"Córdoba","Comunidad","Otros",3
"Villa Ascasubi","Ciudadanía y DD",25,0,"","","",0,"","","",8,"","","",5,"","","",13,"Córdoba","Comunidad","Otros",1
"Villa Ascasubi","Formación Laboral",13,5,"","","",0,"","","",0,"","","",0,"","","",5,"Córdoba","Oficios digitales","Programación",1
"Villa Ascasubi","Educación",16,0,"","","",10,"","","",30,"","","",0,"","","",40,"Córdoba","Complementos de la educación formal","Otros",2
"Villa Ascasubi","Cultura y Entretenimiento",31,0,"","","",12,"","","",0,"","","",0,"","","",12,"Córdoba","Artes","Otros",1
"Villa del Totoral","Educación",16,0,"","","",8,"","","",6,"","","",0,"","","",14,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"San Marcos Sierra","Trámites",22,0,"","","",0,"","","",10,"","","",0,"","","",10,"Córdoba","Trámites Nacionales","Otros",1
"San Marcos Sierra","Cultura y Entretenimiento",31,0,"","","",10,"","","",5,"","","",2,"","","",17,"Córdoba","Uso Libre","Navegación libre",1
"Cavanagh","Formación Laboral",13,116,"","","",55,"","","",44,"","","",0,"","","",215,"Córdoba","Oficios digitales","Otras",3
"Cavanagh","Trámites",22,0,"","","",49,"","","",110,"","","",55,"","","",214,"Córdoba","Trámites Nacionales","Otros",4
"Cavanagh","Cultura y Entretenimiento",31,25,"","","",18,"","","",32,"","","",0,"","","",75,"Córdoba","Artes","Otros",3
"Las Peñas","Alfabetización Digital",10,120,"","","",160,"","","",0,"","","",0,"","","",280,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Las Peñas","Educación",16,40,"","","",480,"","","",0,"","","",0,"","","",520,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Las Peñas","Trámites",22,0,"","","",0,"","","",639,"","","",338,"","","",977,"Córdoba","Trámites Municipales","MUNICIPIO",5
"Las Peñas","Ciudadanía y DD",25,0,"","","",0,"","","",190,"","","",48,"","","",238,"Córdoba","Comunidad","Otros",1
"Las Peñas","Cultura y Entretenimiento",31,0,"","","",0,"","","",132,"","","",0,"","","",132,"Córdoba","Uso Libre","Navegación libre",1
"La Posta","Educación",16,36,"","","",0,"","","",4,"","","",0,"","","",40,"Córdoba","Complementos de la educación formal","Otros",1
"La Posta","Trámites",22,0,"","","",3,"","","",20,"","","",18,"","","",41,"Córdoba","Trámites Nacionales","ANSES",2
"La Posta","Cultura y Entretenimiento",31,214,"","","",112,"","","",22,"","","",10,"","","",358,"Córdoba","Uso Libre","Navegación libre",3
"Pampayasta Sud","Educación",16,12,"","","",4,"","","",0,"","","",0,"","","",16,"Córdoba","Complementos de la educación formal","Otros",2
"Pampayasta Sud","Trámites",22,0,"","","",0,"","","",102,"","","",932,"","","",1034,"Córdoba","Trámites Municipales","MUNICIPIO",3
"Pampayasta Sud","Ciudadanía y DD",25,0,"","","",0,"","","",6,"","","",0,"","","",6,"Córdoba","Comunidad","Otros",1
"Idiázabal","Alfabetización Digital",10,60,"","","",12,"","","",0,"","","",0,"","","",72,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Idiázabal","Trámites",22,30,"","","",60,"","","",165,"","","",273,"","","",528,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,68,"","","",145,"","","",98,"","","",64,"","","",375,"Córdoba","Artes","Otros",1
"San Antonio de Arredondo","Trámites",22,0,"","","",45,"","","",165,"","","",120,"","","",330,"Córdoba","Trámites Municipales","MUNICIPIO",4
