nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Castelli (Chaco)","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Soporte","",1
"Castelli (Chaco)","Trámites",22,16,"","","",320,"","","",552,"","","",171,"","","",1059,"Chaco","Trámites Nacionales","Otros",5
"Castelli (Chaco)","Ciudadanía y DD",25,0,"","","",0,"","","",26,"","","",0,"","","",26,"Chaco","Comunidad","Otros",1
"Castelli (Chaco)","Cultura y Entretenimiento",31,0,"","","",56,"","","",175,"","","",71,"","","",302,"Chaco","Artes","Otros",5
"Corzuela","Alfabetización Digital",10,0,"","","",100,"","","",90,"","","",0,"","","",190,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",3
"Corzuela","Formación Laboral",13,0,"","","",10,"","","",15,"","","",0,"","","",25,"Chaco","Oficios digitales","Otras",1
"Corzuela","Trámites",22,1500,"","","",1400,"","","",600,"","","",200,"","","",3700,"Chaco","Trámites Nacionales","Otros",1
"Corzuela","Cultura y Entretenimiento",31,0,"","","",100,"","","",50,"","","",5,"","","",155,"Chaco","Actividad","Proyección de película (con debate)",1
"General San Martín (Chaco)","Formación Laboral",13,0,"","","",6,"","","",90,"","","",0,"","","",96,"Chaco","Oficios manuales","Peluquería",2
"General San Martín (Chaco)","Educación",16,32,"","","",15,"","","",75,"","","",2,"","","",124,"Chaco","Complementos de la educación formal","Otros",3
"General San Martín (Chaco)","Trámites",22,0,"","","",15,"","","",22,"","","",10,"","","",47,"Chaco","Trámites Nacionales","Otros",1
"General San Martín (Chaco)","Cultura y Entretenimiento",31,60,"","","",0,"","","",0,"","","",0,"","","",60,"Chaco","Uso Libre","Navegación libre",1
"Puerto Tirol","Trámites",22,100,"","","",220,"","","",200,"","","",60,"","","",580,"Chaco","Trámites Nacionales","Otros",1
"Puerto Tirol","Cultura y Entretenimiento",31,150,"","","",200,"","","",230,"","","",20,"","","",600,"Chaco","Uso Libre","Navegación libre",1
"Quitilipi","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chaco","Soporte","",1
"Quitilipi","Alfabetización Digital",10,0,"","","",6,"","","",40,"","","",0,"","","",46,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",2
"Quitilipi","Formación Laboral",13,0,"","","",0,"","","",8,"","","",0,"","","",8,"Chaco","Inserción al mundo laboral","Armado de CV",1
"Quitilipi","Educación",16,8,"","","",90,"","","",348,"","","",0,"","","",446,"Chaco","Complementos de la educación formal","Otros",8
"Quitilipi","Trámites",22,65,"","","",475,"","","",1748,"","","",303,"","","",2591,"Chaco","Trámites Nacionales","Otros",7
"Quitilipi","Cultura y Entretenimiento",31,45,"","","",110,"","","",120,"","","",3,"","","",278,"Chaco","Artes","Otros",4
"Villa Angela","Ciudadanía y DD",25,0,"","","",1520,"","","",918,"","","",0,"","","",2438,"Chaco","Comunidad","Otros",3
"Colonia Elisa","Alfabetización Digital",10,42,"","","",21,"","","",47,"","","",1,"","","",111,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",1
"Colonia Elisa","Cultura y Entretenimiento",31,25,"","","",39,"","","",14,"","","",0,"","","",78,"Chaco","Actividad","Proyección de película (con debate)",3
"Laguna Blanca (Chaco)","Trámites",22,266,"","","",652,"","","",898,"","","",364,"","","",2180,"Chaco","Trámites Municipales","MUNICIPIO",4
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,124,"","","",244,"","","",362,"","","",142,"","","",872,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,112,"","","",264,"","","",182,"","","",2,"","","",560,"Chaco","Artes","Otros",1
"Colonia Bismarck","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Córdoba","Soporte","",1
"Colonia Bismarck","Alfabetización Digital",10,35,"","","",12,"","","",0,"","","",0,"","","",47,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Colonia Bismarck","Formación Laboral",13,0,"","","",3,"","","",12,"","","",1,"","","",16,"Córdoba","Oficios digitales","Otras",1
"Colonia Bismarck","Educación",16,25,"","","",8,"","","",0,"","","",0,"","","",33,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Colonia Bismarck","Trámites",22,0,"","","",15,"","","",43,"","","",0,"","","",58,"Córdoba","Trámites Nacionales","Otros",1
"Colonia Bismarck","Ciudadanía y DD",25,0,"","","",4,"","","",20,"","","",0,"","","",24,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"Colonia Bismarck","Cultura y Entretenimiento",31,46,"","","",44,"","","",53,"","","",0,"","","",143,"Córdoba","Artes","Otros",3
"Las Acequias","Trámites",22,0,"","","",0,"","","",121,"","","",58,"","","",179,"Córdoba","Trámites Municipales","MUNICIPIO",2
"Las Acequias","Cultura y Entretenimiento",31,20,"","","",18,"","","",18,"","","",0,"","","",56,"Córdoba","Uso Libre","Navegación libre",1
"Leones","Alfabetización Digital",10,0,"","","",1,"","","",10,"","","",1,"","","",12,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Leones","Formación Laboral",13,12,"","","",16,"","","",10,"","","",2,"","","",40,"Córdoba","Oficios digitales","Otras",1
"Leones","Educación",16,41,"","","",22,"","","",4,"","","",4,"","","",71,"Córdoba","Complementos de la educación formal","Otros",5
"Leones","Trámites",22,0,"","","",26,"","","",35,"","","",24,"","","",85,"Córdoba","Trámites Nacionales","Otros",3
"Leones","Cultura y Entretenimiento",31,10,"","","",20,"","","",15,"","","",2,"","","",47,"Córdoba","Uso Libre","Navegación libre",1
"Los Cisnes","Trámites",22,2,"","","",10,"","","",20,"","","",4,"","","",36,"Córdoba","Trámites Nacionales","Otros",1
"Los Cisnes","Cultura y Entretenimiento",31,0,"","","",22,"","","",120,"","","",40,"","","",182,"Córdoba","Artes","Otros",4
"Monte Maíz","Trámites",22,6,"","","",33,"","","",55,"","","",40,"","","",134,"Córdoba","Trámites Nacionales","Otros",3
"Monte Maíz","Cultura y Entretenimiento",31,10,"","","",5,"","","",20,"","","",10,"","","",45,"Córdoba","Uso Libre","Navegación libre",1
"Morrison","Educación",16,0,"","","",40,"","","",35,"","","",22,"","","",97,"Córdoba","Complementos de la educación formal","Terminá la Secundaria",1
"Morrison","Trámites",22,0,"","","",340,"","","",400,"","","",370,"","","",1110,"Córdoba","Trámites Nacionales","ANSES",1
"Pueblo Italiano","Capacitaciones PPD",34,0,"","","",0,"","","",4,"","","",0,"","","",4,"Córdoba","Soporte","",1
"Pueblo Italiano","Alfabetización Digital",10,0,"","","",8,"","","",36,"","","",8,"","","",52,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",2
"Pueblo Italiano","Formación Laboral",13,0,"","","",9,"","","",178,"","","",12,"","","",199,"Córdoba","Oficios digitales","Otras",5
"Pueblo Italiano","Educación",16,4,"","","",24,"","","",102,"","","",4,"","","",134,"Córdoba","Complementos de la educación formal","Otros",4
"Pueblo Italiano","Trámites",22,140,"","","",60,"","","",132,"","","",92,"","","",424,"Córdoba","Trámites Nacionales","Otros",3
"Pueblo Italiano","Ciudadanía y DD",25,33,"","","",44,"","","",28,"","","",14,"","","",119,"Córdoba","Comunidad","Otros",1
"Pueblo Italiano","Cultura y Entretenimiento",31,0,"","","",8,"","","",193,"","","",87,"","","",288,"Córdoba","Artes","Otros",9
"Villa Ascasubi","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Córdoba","Soporte","",1
"Villa Ascasubi","Trámites",22,0,"","","",20,"","","",40,"","","",10,"","","",70,"Córdoba","Trámites Nacionales","ANSES",1
"Villa Ascasubi","Cultura y Entretenimiento",31,0,"","","",30,"","","",0,"","","",0,"","","",30,"Córdoba","Artes","Otros",1
"San Marcos Sierra","Trámites",22,0,"","","",3,"","","",22,"","","",6,"","","",31,"Córdoba","Trámites Nacionales","Otros",1
"San Marcos Sierra","Cultura y Entretenimiento",31,5,"","","",10,"","","",25,"","","",3,"","","",43,"Córdoba","Uso Libre","Navegación libre",1
"Cavanagh","Educación",16,27,"","","",26,"","","",48,"","","",9,"","","",110,"Córdoba","Complementos de la educación formal","Otros",5
"Cavanagh","Trámites",22,2,"","","",14,"","","",20,"","","",0,"","","",36,"Córdoba","Trámites Nacionales","Otros",5
"Cavanagh","Cultura y Entretenimiento",31,25,"","","",42,"","","",51,"","","",35,"","","",153,"Córdoba","Artes","Otros",5
"Las Peñas","Alfabetización Digital",10,0,"","","",0,"","","",258,"","","",0,"","","",258,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Las Peñas","Educación",16,0,"","","",240,"","","",0,"","","",0,"","","",240,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Las Peñas","Trámites",22,126,"","","",250,"","","",330,"","","",98,"","","",804,"Córdoba","Trámites Municipales","MUNICIPIO",6
"Las Peñas","Ciudadanía y DD",25,0,"","","",0,"","","",210,"","","",0,"","","",210,"Córdoba","Comunidad","Otros",1
"Las Peñas","Cultura y Entretenimiento",31,8,"","","",480,"","","",48,"","","",0,"","","",536,"Córdoba","Uso Libre","Navegación libre",1
"La Posta","Educación",16,10,"","","",18,"","","",67,"","","",6,"","","",101,"Córdoba","Complementos de la educación formal","Otros",2
"La Posta","Cultura y Entretenimiento",31,226,"","","",78,"","","",7,"","","",0,"","","",311,"Córdoba","Uso Libre","Navegación libre",2
"Pampayasta Sud","Educación",16,5,"","","",13,"","","",9,"","","",4,"","","",31,"Córdoba","Complementos de la educación formal","Otros",1
"Pampayasta Sud","Trámites",22,214,"","","",194,"","","",52,"","","",13,"","","",473,"Córdoba","Trámites Municipales","MUNICIPIO",3
"Pampayasta Sud","Ciudadanía y DD",25,0,"","","",0,"","","",19,"","","",0,"","","",19,"Córdoba","Comunidad","Otros",1
"Idiázabal","Alfabetización Digital",10,24,"","","",4,"","","",0,"","","",0,"","","",28,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Idiázabal","Trámites",22,0,"","","",79,"","","",168,"","","",125,"","","",372,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,65,"","","",125,"","","",208,"","","",46,"","","",444,"Córdoba","Artes","Otros",1
"San Antonio de Arredondo","Trámites",22,0,"","","",105,"","","",235,"","","",173,"","","",513,"Córdoba","Trámites Municipales","MUNICIPIO",4
"San Antonio de Arredondo","Cultura y Entretenimiento",31,0,"","","",81,"","","",78,"","","",113,"","","",272,"Córdoba","Uso Libre","Navegación libre",1
"Corrientes Capital I (CIC 1)","Alfabetización Digital",10,0,"","","",2,"","","",23,"","","",0,"","","",25,"Corrientes","Alfabetización Digital","Alfabetización Digital Inicial",1
"Corrientes Capital I (CIC 1)","Formación Laboral",13,0,"","","",0,"","","",30,"","","",0,"","","",30,"Corrientes","Oficios manuales","Cocina",1
"Corrientes Capital I (CIC 1)","Salud",19,17,"","","",23,"","","",15,"","","",0,"","","",55,"Corrientes","Salud","Uso terapéutico del espacio de entretenimiento",1
"Corrientes Capital I (CIC 1)","Trámites",22,0,"","","",27,"","","",62,"","","",8,"","","",97,"Corrientes","Trámites Nacionales","ANSES",3
"Corrientes Capital I (CIC 1)","Cultura y Entretenimiento",31,59,"","","",48,"","","",53,"","","",28,"","","",188,"Corrientes","Artes","Otros",5
"Huillapima II (Los Ángeles)","Educación",16,20,"","","",34,"","","",0,"","","",0,"","","",54,"Catamarca","Complementos de la educación formal","Apoyo escolar",2
"Huillapima II (Los Ángeles)","Salud",19,10,"","","",20,"","","",50,"","","",40,"","","",120,"Catamarca","Salud","Gestión y prevención COVID",1
"Huillapima II (Los Ángeles)","Trámites",22,0,"","","",0,"","","",10,"","","",0,"","","",10,"Catamarca","Trámites Nacionales","Otros",2
"Huillapima II (Los Ángeles)","Cultura y Entretenimiento",31,12,"","","",218,"","","",250,"","","",100,"","","",580,"Catamarca","Uso Libre","Uso libre del espacio de microcine",2
"Icaño","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Catamarca","Soporte","",1
"Icaño","Formación Laboral",13,6,"","","",9,"","","",2,"","","",0,"","","",17,"Catamarca","Oficios digitales","Otras",1
"Icaño","Educación",16,0,"","","",0,"","","",10,"","","",0,"","","",10,"Catamarca","Complementos de la educación formal","Otros",1
"Icaño","Trámites",22,0,"","","",0,"","","",2,"","","",0,"","","",2,"Catamarca","Trámites Nacionales","Validación de identidad",1
"Icaño","Cultura y Entretenimiento",31,23,"","","",21,"","","",64,"","","",20,"","","",128,"Catamarca","Uso Libre","Uso libre de la consola de videojuegos",3
