nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Dolores (CAJ)","Trámites",22,0,"","","",3,"","","",65,"","","",10,"","","",78,"Buenos Aires","Trámites Nacionales","Otros",5
"Dolores (CAJ)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Artes","Otros",1
"Luján","Cultura y Entretenimiento",31,40,"","","",130,"","","",170,"","","",30,"","","",370,"Buenos Aires","Artes","Otros",6
"Marcos Paz I (CIC)","Ciudadanía y DD",25,0,"","","",6,"","","",6,"","","",0,"","","",12,"Buenos Aires","Comunidad","Otros",6
"Marcos Paz I (CIC)","Alfabetización Digital",10,10,"","","",0,"","","",0,"","","",0,"","","",10,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Marcos Paz I (CIC)","Ciudadanía y DD",25,82,"","","",443,"","","",117,"","","",23,"","","",665,"Buenos Aires","Comunidad","Otros",10
"Marcos Paz I (CIC)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Artes","Otros",2
"Marcos Paz II (UMI)","Ciudadanía y DD",25,0,"","","",6,"","","",6,"","","",0,"","","",12,"Buenos Aires","Comunidad","Otros",6
"Marcos Paz II (UMI)","Ciudadanía y DD",25,62,"","","",433,"","","",114,"","","",23,"","","",632,"Buenos Aires","Comunidad","Otros",9
"General Alvarado I (Miramar)","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"General Alvarado I (Miramar)","Ciudadanía y DD",25,98,"","","",65,"","","",48,"","","",4,"","","",215,"Buenos Aires","Comunidad","Otros",1
"Pigüé","Alfabetización Digital",10,7,"","","",21,"","","",32,"","","",8,"","","",68,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",55,"","","",42,"","","",97,"Buenos Aires","Trámites Nacionales","Otros",5
"Villa Gesell","Trámites",22,0,"","","",95,"","","",340,"","","",42,"","","",477,"Buenos Aires","Trámites Nacionales","ANSES",1
"Villa Gesell","Ciudadanía y DD",25,55,"","","",62,"","","",42,"","","",10,"","","",169,"Buenos Aires","Comunidad","Otros",1
"Villa Gesell","Cultura y Entretenimiento",31,355,"","","",325,"","","",430,"","","",65,"","","",1175,"Buenos Aires","Artes","Otros",2
"Azul","Ciudadanía y DD",25,0,"","","",14,"","","",53,"","","",28,"","","",95,"Buenos Aires","Comunidad","Otros",6
"Azul","Salud",19,0,"","","",0,"","","",50,"","","",10,"","","",60,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Azul","Trámites",22,0,"","","",20,"","","",100,"","","",8,"","","",128,"Buenos Aires","Trámites Nacionales","Otros",2
"Morón II (Castelar)","Trámites",22,22,"","","",46,"","","",53,"","","",50,"","","",171,"Buenos Aires","Trámites Nacionales","AFIP",2
"Roque Pérez","Educación",16,22,"","","",35,"","","",18,"","","",0,"","","",75,"Buenos Aires","Complementos de la educación formal","Otros",7
"Roque Pérez","Cultura y Entretenimiento",31,30,"","","",68,"","","",10,"","","",0,"","","",108,"Buenos Aires","Artes","Otros",2
"Ezeiza","Alfabetización Digital",10,15,"","","",20,"","","",25,"","","",2,"","","",62,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ezeiza","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Otras",1
"Mar del Plata II (Inareps)","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",5
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",105,"","","",9,"","","",114,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",65,"","","",9,"","","",74,"Buenos Aires","Oficios digitales","Otras",4
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",660,"","","",30,"","","",690,"Buenos Aires","Trámites Nacionales","Otros",3
"Balcarce","Ciudadanía y DD",25,0,"","","",1,"","","",1,"","","",0,"","","",2,"Buenos Aires","Comunidad","Otros",1
"Balcarce","Trámites",22,0,"","","",3,"","","",28,"","","",20,"","","",51,"Buenos Aires","Trámites Nacionales","Otros",2
"Balcarce","Ciudadanía y DD",25,98,"","","",15,"","","",284,"","","",94,"","","",491,"Buenos Aires","Comunidad","Otros",4
"Tres Lomas","Trámites",22,0,"","","",17,"","","",35,"","","",6,"","","",58,"Buenos Aires","Trámites Nacionales","AFIP",2
"Tres Lomas","Ciudadanía y DD",25,2,"","","",5,"","","",20,"","","",0,"","","",27,"Buenos Aires","Comunidad","Otros",2
"Pehuajó","Ciudadanía y DD",25,0,"","","",20,"","","",25,"","","",0,"","","",45,"Buenos Aires","Comunidad","Otros",2
"Pehuajó","Formación Laboral",13,0,"","","",6,"","","",0,"","","",0,"","","",6,"Buenos Aires","Oficios digitales","Otras",1
"Pehuajó","Ciudadanía y DD",25,0,"","","",16,"","","",20,"","","",5,"","","",41,"Buenos Aires","Comunidad","Otros",2
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",0,"","","",8,"","","",0,"","","",8,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",1
"Espacio de Memoria (Ex Esma)","Educación",16,0,"","","",40,"","","",130,"","","",0,"","","",170,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","FINES",2
"Esquel","Ciudadanía y DD",25,0,"","","",0,"","","",30,"","","",0,"","","",30,"Chubut","Comunidad","Otros",7
"Esquel","Alfabetización Digital",10,0,"","","",0,"","","",27,"","","",0,"","","",27,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",2
"Esquel","Educación",16,0,"","","",0,"","","",9,"","","",0,"","","",9,"Chubut","Complementos de la educación formal","Otros",2
"Esquel","Cultura y Entretenimiento",31,0,"","","",3,"","","",23,"","","",0,"","","",26,"Chubut","Artes","Otros",2
"Los Altares","Trámites",22,0,"","","",0,"","","",3,"","","",1,"","","",4,"Chubut","Trámites Nacionales","Otros",1
"Los Altares","Cultura y Entretenimiento",31,0,"","","",7,"","","",9,"","","",0,"","","",16,"Chubut","Uso Libre","Navegación libre",1
"Río Mayo","Ciudadanía y DD",25,0,"","","",0,"","","",8,"","","",0,"","","",8,"Chubut","Comunidad","Otros",1
"Río Mayo","Trámites",22,0,"","","",0,"","","",6,"","","",3,"","","",9,"Chubut","Trámites Nacionales","Otros",1
"Río Mayo","Cultura y Entretenimiento",31,7,"","","",0,"","","",0,"","","",0,"","","",7,"Chubut","Artes","Otros",1
"El Hoyo","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Comunidad","Otros",2
"El Hoyo","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Oficios digitales","Otras",1
"El Hoyo","Trámites",22,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Trámites Nacionales","AFIP",1
"El Hoyo","Ciudadanía y DD",25,0,"","","",3,"","","",38,"","","",0,"","","",41,"Chubut","Comunidad","Otros",2
"El Hoyo","Cultura y Entretenimiento",31,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Uso Libre","Navegación libre",1
"Trevelin","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Comunidad","Otros",1
"Trevelin","Educación",16,0,"","","",0,"","","",4,"","","",0,"","","",4,"Chubut","Complementos de la educación formal","Videoconferencias formativas",1
"Gaiman","Ciudadanía y DD",25,0,"","","",17,"","","",59,"","","",6,"","","",82,"Chubut","Comunidad","Otros",7
"Gaiman","Trámites",22,0,"","","",2,"","","",7,"","","",2,"","","",11,"Chubut","Trámites Nacionales","Otros",2
"Gaiman","Ciudadanía y DD",25,0,"","","",0,"","","",31,"","","",0,"","","",31,"Chubut","Comunidad","Capacitación a agentes municipales",1
"Gaiman","Cultura y Entretenimiento",31,0,"","","",13,"","","",25,"","","",2,"","","",40,"Chubut","Uso Libre","Navegación libre",3
"General San Martín (Chaco)","Ciudadanía y DD",25,0,"","","",0,"","","",4,"","","",0,"","","",4,"Chaco","Comunidad","Otros",2
"General San Martín (Chaco)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Oficios manuales","Peluquería",2
"General San Martín (Chaco)","Educación",16,150,"","","",20,"","","",15,"","","",0,"","","",185,"Chaco","Complementos de la educación formal","Otros",4
"General San Martín (Chaco)","Trámites",22,0,"","","",0,"","","",30,"","","",0,"","","",30,"Chaco","Trámites Nacionales","Otros",1
"Puerto Tirol","Ciudadanía y DD",25,0,"","","",17,"","","",37,"","","",13,"","","",67,"Chaco","Comunidad","Otros",3
"Puerto Tirol","Alfabetización Digital",10,0,"","","",80,"","","",120,"","","",0,"","","",200,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",1
"Puerto Tirol","Cultura y Entretenimiento",31,0,"","","",120,"","","",200,"","","",0,"","","",320,"Chaco","Uso Libre","Navegación libre",2
"Quitilipi","Ciudadanía y DD",25,0,"","","",0,"","","",13,"","","",2,"","","",15,"Chaco","Comunidad","Otros",2
"Quitilipi","Educación",16,25,"","","",20,"","","",56,"","","",1,"","","",102,"Chaco","Complementos de la educación formal","Apoyo escolar",3
"Quitilipi","Trámites",22,0,"","","",330,"","","",810,"","","",19,"","","",1159,"Chaco","Trámites Nacionales","Otros",5
"Quitilipi","Ciudadanía y DD",25,0,"","","",0,"","","",4,"","","",0,"","","",4,"Chaco","Comunidad","Otros",1
"Quitilipi","Cultura y Entretenimiento",31,32,"","","",32,"","","",0,"","","",0,"","","",64,"Chaco","Uso Libre","Navegación libre",1
"Villa Angela","Ciudadanía y DD",25,0,"","","",400,"","","",700,"","","",0,"","","",1100,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,36,"","","",78,"","","",170,"","","",46,"","","",330,"Chaco","Comunidad","Otros",2
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,90,"","","",290,"","","",510,"","","",138,"","","",1028,"Chaco","Comunidad","Otros",3
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,24,"","","",96,"","","",112,"","","",64,"","","",296,"Chaco","Artes","Otros",1
"Colonia Bismarck","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Colonia Bismarck","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Trámites Nacionales","Otros",1
"Colonia Bismarck","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Artes","Otros",4
"Morrison","Trámites",22,0,"","","",360,"","","",359,"","","",270,"","","",989,"Córdoba","Trámites Nacionales","ANSES",1
"Morrison","Cultura y Entretenimiento",31,95,"","","",400,"","","",0,"","","",0,"","","",495,"Córdoba","Uso Libre","Uso libre del espacio de microcine",1
"Noetinger","Ciudadanía y DD",25,0,"","","",30,"","","",0,"","","",0,"","","",30,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"Pueblo Italiano","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Oficios digitales","Otras",1
"Pueblo Italiano","Educación",16,0,"","","",8,"","","",76,"","","",16,"","","",100,"Córdoba","Complementos de la educación formal","Apoyo escolar",2
"Pueblo Italiano","Cultura y Entretenimiento",31,0,"","","",0,"","","",16,"","","",3,"","","",19,"Córdoba","Uso Libre","Uso libre del espacio de microcine",5
"Villa Ascasubi","Ciudadanía y DD",25,0,"","","",5,"","","",15,"","","",2,"","","",22,"Córdoba","Comunidad","Otros",1
"Villa Ascasubi","Trámites",22,0,"","","",25,"","","",40,"","","",30,"","","",95,"Córdoba","Trámites Nacionales","ANSES",1
"Ciudad de Córdoba I (Campo de la Ribera)","Trámites",22,0,"","","",18,"","","",35,"","","",12,"","","",65,"Córdoba","Trámites Nacionales","Otros",1
"La Posta","Educación",16,27,"","","",18,"","","",0,"","","",0,"","","",45,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"La Posta","Cultura y Entretenimiento",31,34,"","","",25,"","","",5,"","","",0,"","","",64,"Córdoba","Uso Libre","Navegación libre",1
"Pampayasta Sud","Trámites",22,0,"","","",0,"","","",88,"","","",27,"","","",115,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Alfabetización Digital",10,120,"","","",80,"","","",0,"","","",0,"","","",200,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Idiázabal","Educación",16,200,"","","",360,"","","",0,"","","",0,"","","",560,"Córdoba","Complementos de la educación formal","Apoyo escolar",2
"Idiázabal","Trámites",22,0,"","","",28,"","","",98,"","","",72,"","","",198,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,20,"","","",72,"","","",104,"","","",25,"","","",221,"Córdoba","Uso Libre","Navegación libre",3
"Tinogasta I","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Catamarca","Trámites Nacionales","ANSES",1
"Tinogasta I","Cultura y Entretenimiento",31,0,"","","",55,"","","",110,"","","",5,"","","",170,"Catamarca","Uso Libre","Navegación libre",3
"La Paz (Entre Ríos)","Ciudadanía y DD",25,0,"","","",0,"","","",31,"","","",0,"","","",31,"Entre Ríos","Comunidad","Otros",7
"La Paz (Entre Ríos)","Alfabetización Digital",10,0,"","","",0,"","","",40,"","","",0,"","","",40,"Entre Ríos","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Paz (Entre Ríos)","Formación Laboral",13,0,"","","",5,"","","",40,"","","",0,"","","",45,"Entre Ríos","Oficios digitales","Otras",3
"La Paz (Entre Ríos)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Entre Ríos","Complementos de la educación formal","Otros",1
"La Paz (Entre Ríos)","Trámites",22,0,"","","",0,"","","",50,"","","",5,"","","",55,"Entre Ríos","Trámites Nacionales","ANSES",1
"La Paz (Entre Ríos)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Entre Ríos","Artes","Otros",1
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Formosa","Complementos de la educación formal","Apoyo escolar",4
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",26,"","","",183,"","","",0,"","","",209,"Formosa","Trámites Nacionales","ANSES",2
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,0,"","","",54,"","","",136,"","","",0,"","","",190,"Formosa","Uso Libre","Uso libre del espacio de microcine",2
"Herradura","Formación Laboral",13,0,"","","",40,"","","",80,"","","",12,"","","",132,"Formosa","Oficios digitales","Otras",1
"Herradura","Trámites",22,0,"","","",62,"","","",92,"","","",64,"","","",218,"Formosa","Trámites Nacionales","ANSES",3
"Herradura","Ciudadanía y DD",25,0,"","","",26,"","","",158,"","","",6,"","","",190,"Formosa","Comunidad","Otros",3
"Herradura","Cultura y Entretenimiento",31,0,"","","",70,"","","",142,"","","",44,"","","",256,"Formosa","Uso Libre","Navegación libre",2
"Clorinda","Ciudadanía y DD",25,1120,"","","",1950,"","","",2133,"","","",1020,"","","",6223,"Formosa","Comunidad","Otros",7
"Clorinda","Trámites",22,0,"","","",30,"","","",60,"","","",40,"","","",130,"Formosa","Trámites Nacionales","Otros",1
"Palpalá I","Formación Laboral",13,0,"","","",209,"","","",557,"","","",0,"","","",766,"Jujuy","Oficios digitales","Otras",5
"Palpalá I","Educación",16,0,"","","",12,"","","",54,"","","",0,"","","",66,"Jujuy","Complementos de la educación formal","Otros",1
"Palpalá I","Trámites",22,0,"","","",129,"","","",275,"","","",12,"","","",416,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá I","Ciudadanía y DD",25,0,"","","",42,"","","",136,"","","",0,"","","",178,"Jujuy","Comunidad","Capacitación a agentes municipales",1
"Palpalá I","Cultura y Entretenimiento",31,0,"","","",220,"","","",172,"","","",0,"","","",392,"Jujuy","Uso Libre","Navegación libre",1
"Palpalá II (San José)","Formación Laboral",13,0,"","","",130,"","","",300,"","","",0,"","","",430,"Jujuy","Oficios digitales","Otras",3
"Perico","Ciudadanía y DD",25,0,"","","",0,"","","",12,"","","",0,"","","",12,"Jujuy","Comunidad","Otros",1
"San Salvador de Jujuy I (Orígenes)","Alfabetización Digital",10,0,"","","",0,"","","",120,"","","",0,"","","",120,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",4
"San Salvador de Jujuy I (Orígenes)","Formación Laboral",13,0,"","","",0,"","","",21,"","","",0,"","","",21,"Jujuy","Oficios digitales","Ventas por Internet",1
"Yuto","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Jujuy","Comunidad","Otros",1
"Yuto","Cultura y Entretenimiento",31,0,"","","",18,"","","",17,"","","",0,"","","",35,"Jujuy","Artes","Otros",3
"Chamical","Trámites",22,0,"","","",164,"","","",285,"","","",190,"","","",639,"La Rioja","Trámites Nacionales","ANSES",1
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"La Rioja","Alfabetización Digital","Alfabetización Digital Inicial",3
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Salud",19,0,"","","",0,"","","",0,"","","",0,"","","",0,"La Rioja","Salud","Uso terapéutico del espacio de entretenimiento",1
"Malargüe","Alfabetización Digital",10,0,"","","",2,"","","",10,"","","",0,"","","",12,"Mendoza","Alfabetización Digital","Alfabetización Digital Inicial",2
"Capiovi","Ciudadanía y DD",25,0,"","","",0,"","","",18,"","","",0,"","","",18,"Misiones","Comunidad","Otros",2
"Capiovi","Trámites",22,0,"","","",31,"","","",177,"","","",14,"","","",222,"Misiones","Trámites Nacionales","ANSES",5
"Eldorado","Ciudadanía y DD",25,0,"","","",20,"","","",5,"","","",1,"","","",26,"Misiones","Comunidad","Otros",3
"Posadas","Alfabetización Digital",10,0,"","","",48,"","","",29,"","","",0,"","","",77,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",9
"Posadas","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Oficios digitales","Otras",1
"Posadas","Trámites",22,0,"","","",18,"","","",46,"","","",0,"","","",64,"Misiones","Trámites Nacionales","Otros",1
"Posadas","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Comunidad","Otros",1
"Posadas","Cultura y Entretenimiento",31,0,"","","",18,"","","",32,"","","",0,"","","",50,"Misiones","Artes","Otros",7
"Puerto Piray","Ciudadanía y DD",25,0,"","","",5,"","","",8,"","","",0,"","","",13,"Misiones","Comunidad","Otros",1
"Puerto Piray","Formación Laboral",13,6,"","","",4,"","","",8,"","","",0,"","","",18,"Misiones","Oficios digitales","Otras",1
"Puerto Piray","Educación",16,6,"","","",5,"","","",7,"","","",0,"","","",18,"Misiones","Complementos de la educación formal","Apoyo escolar",1
"Puerto Piray","Ciudadanía y DD",25,5,"","","",7,"","","",6,"","","",0,"","","",18,"Misiones","Comunidad","Capacitación a agentes municipales",1
"Puerto Piray","Cultura y Entretenimiento",31,18,"","","",23,"","","",13,"","","",0,"","","",54,"Misiones","Artes","Otros",3
"Loncopué","Educación",16,0,"","","",1,"","","",0,"","","",0,"","","",1,"Neuquén","Complementos de la educación formal","Otros",1
"Toay","Ciudadanía y DD",25,14,"","","",14,"","","",14,"","","",9,"","","",51,"La Pampa","Comunidad","Otros",4
"Ceres","Ciudadanía y DD",25,0,"","","",33,"","","",87,"","","",66,"","","",186,"Santa Fe","Comunidad","Otros",7
"Ceres","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Oficios digitales","Otras",1
"Ceres","Educación",16,5,"","","",7,"","","",3,"","","",0,"","","",15,"Santa Fe","Complementos de la educación formal","Idiomas",1
"Ceres","Trámites",22,0,"","","",11,"","","",27,"","","",25,"","","",63,"Santa Fe","Trámites Nacionales","ANSES",1
"Ceres","Cultura y Entretenimiento",31,14,"","","",23,"","","",4,"","","",4,"","","",45,"Santa Fe","Artes","Otros",3
"Comuna Emilia","Cultura y Entretenimiento",31,5,"","","",18,"","","",55,"","","",126,"","","",204,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",6
"El Trébol","Alfabetización Digital",10,0,"","","",0,"","","",18,"","","",10,"","","",28,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",2
"El Trébol","Formación Laboral",13,0,"","","",4,"","","",16,"","","",0,"","","",20,"Santa Fe","Oficios digitales","Otras",1
"El Trébol","Educación",16,0,"","","",8,"","","",18,"","","",0,"","","",26,"Santa Fe","Complementos de la educación formal","Otros",1
"El Trébol","Trámites",22,0,"","","",5,"","","",47,"","","",53,"","","",105,"Santa Fe","Trámites Nacionales","Otros",1
"El Trébol","Ciudadanía y DD",25,0,"","","",0,"","","",79,"","","",20,"","","",99,"Santa Fe","Comunidad","Capacitación a agentes municipales",2
"Esperanza","Ciudadanía y DD",25,0,"","","",5,"","","",36,"","","",18,"","","",59,"Santa Fe","Comunidad","Otros",4
"Esperanza","Trámites",22,0,"","","",47,"","","",83,"","","",82,"","","",212,"Santa Fe","Trámites Nacionales","AFIP",4
"Granadero Baigorria I","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Santa Fe","Comunidad","Otros",1
"Granadero Baigorria I","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Oficios digitales","Otras",1
"Granadero Baigorria I","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Trámites Nacionales","ANSES",4
"Granadero Baigorria I","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",6,"","","",6,"Santa Fe","Artes","Otros",3
"Las Parejas","Alfabetización Digital",10,0,"","","",15,"","","",60,"","","",5,"","","",80,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",2
"Las Parejas","Educación",16,0,"","","",120,"","","",90,"","","",0,"","","",210,"Santa Fe","Complementos de la educación formal","Idiomas",4
"Las Parejas","Ciudadanía y DD",25,0,"","","",20,"","","",20,"","","",10,"","","",50,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Las Parejas","Cultura y Entretenimiento",31,0,"","","",40,"","","",20,"","","",0,"","","",60,"Santa Fe","Uso Libre","Navegación libre",1
"Llambi Campbell","Trámites",22,0,"","","",46,"","","",50,"","","",0,"","","",96,"Santa Fe","Trámites Nacionales","ANSES",4
"Llambi Campbell","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Artes","Otros",1
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",5,"","","",16,"","","",0,"","","",21,"Santa Fe","Comunidad","Otros",7
"Puerto General San Martín","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",16
"Puerto General San Martín","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Trámites Nacionales","ANSES",3
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Tostado","Ciudadanía y DD",25,0,"","","",11,"","","",27,"","","",0,"","","",38,"Santa Fe","Comunidad","Otros",4
"Tostado","Trámites",22,0,"","","",8,"","","",48,"","","",12,"","","",68,"Santa Fe","Trámites Nacionales","ANSES",1
"Tostado","Cultura y Entretenimiento",31,0,"","","",8,"","","",16,"","","",0,"","","",24,"Santa Fe","Artes","Otros",2
"Ybarlucea","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Santa Fe","Comunidad","Otros",1
"Ybarlucea","Formación Laboral",13,0,"","","",12,"","","",17,"","","",0,"","","",29,"Santa Fe","Oficios digitales","Otras",1
"Ybarlucea","Trámites",22,0,"","","",12,"","","",62,"","","",21,"","","",95,"Santa Fe","Trámites Nacionales","AFIP",8
"Ybarlucea","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Comunidad","Otros",1
"Ybarlucea","Cultura y Entretenimiento",31,0,"","","",30,"","","",75,"","","",20,"","","",125,"Santa Fe","Artes","Otros",2
"Rosario III (Asociación Nazareth)","Ciudadanía y DD",25,0,"","","",5,"","","",10,"","","",2,"","","",17,"Santa Fe","Comunidad","Otros",1
"Rosario III (Asociación Nazareth)","Formación Laboral",13,0,"","","",141,"","","",142,"","","",17,"","","",300,"Santa Fe","Oficios digitales","Otras",7
"Rosario III (Asociación Nazareth)","Educación",16,0,"","","",20,"","","",21,"","","",1,"","","",42,"Santa Fe","Complementos de la educación formal","Otros",1
"Ciudad de Santa Fe I (CAJ)","Ciudadanía y DD",25,0,"","","",131,"","","",252,"","","",143,"","","",526,"Santa Fe","Comunidad","Otros",4
"Ciudad de Santa Fe I (CAJ)","Ciudadanía y DD",25,0,"","","",30,"","","",48,"","","",16,"","","",94,"Santa Fe","Comunidad","Otros",1
