nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Laprida","Alfabetización Digital",10,0,"","","",0,"","","",20,"","","",0,"","","",20,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",1
"Laprida","Formación Laboral",13,0,"","","",0,"","","",20,"","","",0,"","","",20,"Buenos Aires","Oficios manuales","Otras",1
"Laprida","Educación",16,0,"","","",16,"","","",1,"","","",0,"","","",17,"Buenos Aires","Complementos de la educación formal","Talleres País Digital",1
"Laprida","Trámites",22,0,"","","",0,"","","",11,"","","",7,"","","",18,"Buenos Aires","Trámites Nacionales","Censo Nacional 2022",1
"Laprida","Ciudadanía y DD",25,0,"","","",0,"","","",47,"","","",0,"","","",47,"Buenos Aires","Comunidad","Seguridad vial",2
"Laprida","Cultura y Entretenimiento",31,75,"","","",89,"","","",360,"","","",23,"","","",547,"Buenos Aires","Artes","Circo",10
"Luján","Formación Laboral",13,0,"","","",6,"","","",31,"","","",16,"","","",53,"Buenos Aires","Oficios digitales","Otras",2
"Luján","Educación",16,40,"","","",32,"","","",0,"","","",0,"","","",72,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Luján","Trámites",22,0,"","","",5,"","","",7,"","","",0,"","","",12,"Buenos Aires","Trámites Nacionales","PROGRESAR",1
"Luján","Ciudadanía y DD",25,0,"","","",50,"","","",0,"","","",0,"","","",50,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Luján","Cultura y Entretenimiento",31,12,"","","",14,"","","",0,"","","",0,"","","",26,"Buenos Aires","Artes digitales","Otros",1
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,0,"","","",0,"","","",50,"","","",0,"","","",50,"Buenos Aires","Complementos de la educación formal","Terminá la Secundaria",1
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,"","","",10,"","","",90,"","","",27,"","","",127,"Buenos Aires","Trámites Nacionales","Validación de identidad",5
"Marcos Paz I (CIC)","Formación Laboral",13,0,"","","",2,"","","",22,"","","",8,"","","",32,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",2
"Marcos Paz II (UMI)","Alfabetización Digital",10,95,"","","",47,"","","",67,"","","",5,"","","",214,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",10
"Marcos Paz II (UMI)","Formación Laboral",13,4,"","","",7,"","","",6,"","","",0,"","","",17,"Buenos Aires","Oficios digitales","Otras",4
"Marcos Paz II (UMI)","Educación",16,0,"","","",0,"","","",22,"","","",0,"","","",22,"Buenos Aires","Complementos de la educación formal","FINES",1
"Marcos Paz II (UMI)","Trámites",22,0,"","","",0,"","","",7,"","","",1,"","","",8,"Buenos Aires","Trámites Nacionales","Censo Nacional 2022",1
"Marcos Paz II (UMI)","Cultura y Entretenimiento",31,0,"","","",1,"","","",4,"","","",0,"","","",5,"Buenos Aires","Artes digitales","Edición de videos",1
"General Alvarado I (Miramar)","Formación Laboral",13,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Oficios digitales","Ventas por Internet",2
"General Alvarado I (Miramar)","Alfabetización Digital",10,4,"","","",8,"","","",0,"","","",0,"","","",12,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"General Alvarado I (Miramar)","Educación",16,0,"","","",10,"","","",10,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","Otros",1
"General Alvarado I (Miramar)","Salud",19,6,"","","",0,"","","",0,"","","",0,"","","",6,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General Alvarado I (Miramar)","Trámites",22,0,"","","",15,"","","",30,"","","",20,"","","",65,"Buenos Aires","Trámites Municipales","MUNICIPIO",1
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,46,"","","",43,"","","",45,"","","",18,"","","",152,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",5
"Pigüé","Formación Laboral",13,0,"","","",12,"","","",7,"","","",4,"","","",23,"Buenos Aires","Oficios digitales","Ventas por Internet",1
"Pigüé","Alfabetización Digital",10,0,"","","",25,"","","",73,"","","",6,"","","",104,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Pigüé","Formación Laboral",13,0,"","","",19,"","","",2,"","","",0,"","","",21,"Buenos Aires","Oficios digitales","Programación",1
"Pigüé","Educación",16,0,"","","",10,"","","",32,"","","",6,"","","",48,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pigüé","Trámites",22,42,"","","",24,"","","",101,"","","",144,"","","",311,"Buenos Aires","Trámites Nacionales","Otros",2
"Pigüé","Ciudadanía y DD",25,0,"","","",44,"","","",94,"","","",47,"","","",185,"Buenos Aires","Comunidad","Capacitación a agentes municipales",3
"Pigüé","Cultura y Entretenimiento",31,0,"","","",34,"","","",232,"","","",560,"","","",826,"Buenos Aires","Artes","Otros",2
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",6,"","","",2,"","","",8,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,0,"","","",0,"","","",15,"","","",1,"","","",16,"Buenos Aires","Complementos de la educación formal","FINES",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",43,"","","",0,"","","",43,"Buenos Aires","Trámites Nacionales","PAMI",5
"Urdampilleta","Cultura y Entretenimiento",31,0,"","","",10,"","","",5,"","","",0,"","","",15,"Buenos Aires","Uso Libre","Navegación libre",2
"Villa Gesell","Alfabetización Digital",10,230,"","","",170,"","","",130,"","","",0,"","","",530,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa Gesell","Educación",16,390,"","","",150,"","","",5,"","","",0,"","","",545,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Villa Gesell","Trámites",22,157,"","","",390,"","","",580,"","","",0,"","","",1127,"Buenos Aires","Trámites Nacionales","Otros",2
"Villa Gesell","Ciudadanía y DD",25,110,"","","",660,"","","",666,"","","",0,"","","",1436,"Buenos Aires","Comunidad","Otros",1
"General Madariaga","Formación Laboral",13,0,"","","",150,"","","",0,"","","",0,"","","",150,"Buenos Aires","Oficios digitales","Otras",1
"General Madariaga","Educación",16,50,"","","",170,"","","",1070,"","","",0,"","","",1290,"Buenos Aires","Complementos de la educación formal","Otros",8
"General Madariaga","Salud",19,0,"","","",65,"","","",210,"","","",0,"","","",275,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",4
"General Madariaga","Cultura y Entretenimiento",31,20,"","","",100,"","","",110,"","","",0,"","","",230,"Buenos Aires","Artes","Danza",2
"Azul","Alfabetización Digital",10,0,"","","",49,"","","",101,"","","",27,"","","",177,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Azul","Trámites",22,25,"","","",79,"","","",90,"","","",31,"","","",225,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Tandil I","Formación Laboral",13,0,"","","",40,"","","",1164,"","","",20,"","","",1224,"Buenos Aires","Oficios manuales","Otras",15
"Lobería I","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Comunicación","",2
"Lobería I","Educación",16,0,"","","",90,"","","",345,"","","",0,"","","",435,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Lobería I","Salud",19,0,"","","",0,"","","",180,"","","",0,"","","",180,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Lobería I","Trámites",22,0,"","","",100,"","","",168,"","","",27,"","","",295,"Buenos Aires","Trámites Municipales","MUNICIPIO",3
"Morón II (Castelar)","Alfabetización Digital",10,0,"","","",17,"","","",52,"","","",22,"","","",91,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Morón II (Castelar)","Formación Laboral",13,0,"","","",6,"","","",28,"","","",0,"","","",34,"Buenos Aires","Oficios digitales","Otras",1
"Morón II (Castelar)","Educación",16,45,"","","",63,"","","",35,"","","",0,"","","",143,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Morón II (Castelar)","Trámites",22,42,"","","",118,"","","",253,"","","",178,"","","",591,"Buenos Aires","Trámites Nacionales","AFIP",5
"Morón II (Castelar)","Cultura y Entretenimiento",31,16,"","","",26,"","","",0,"","","",0,"","","",42,"Buenos Aires","Actividad","Proyección de película (con debate)",2
"Roque Pérez","Formación Laboral",13,0,"","","",2,"","","",8,"","","",0,"","","",10,"Buenos Aires","Oficios manuales","Otras",1
"Roque Pérez","Educación",16,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Complementos de la educación formal","Otros",1
"Roque Pérez","Cultura y Entretenimiento",31,0,"","","",20,"","","",0,"","","",0,"","","",20,"Buenos Aires","Artes","Música",1
"Las Flores I","Formación Laboral",13,0,"","","",20,"","","",6,"","","",0,"","","",26,"Buenos Aires","Oficios digitales","Otras",1
"Las Flores I","Educación",16,3,"","","",0,"","","",13,"","","",0,"","","",16,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Las Flores I","Cultura y Entretenimiento",31,0,"","","",1,"","","",30,"","","",5,"","","",36,"Buenos Aires","Actividad","Proyección de película (con debate)",2
"Zárate II (Lima Centro Cultural)","Alfabetización Digital",10,0,"","","",0,"","","",25,"","","",35,"","","",60,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Zárate II (Lima Centro Cultural)","Trámites",22,5,"","","",27,"","","",75,"","","",15,"","","",122,"Buenos Aires","Trámites Municipales","MUNICIPIO",4
"Zárate II (Lima Centro Cultural)","Ciudadanía y DD",25,0,"","","",20,"","","",23,"","","",0,"","","",43,"Buenos Aires","Comunidad","Otros",1
"Ezeiza","Alfabetización Digital",10,50,"","","",100,"","","",50,"","","",10,"","","",210,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ezeiza","Formación Laboral",13,60,"","","",100,"","","",50,"","","",5,"","","",215,"Buenos Aires","Oficios digitales","Reparación de Smartphones",1
"La Plata I","Alfabetización Digital",10,0,"","","",4,"","","",3,"","","",0,"","","",7,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata I","Formación Laboral",13,0,"","","",10,"","","",23,"","","",0,"","","",33,"Buenos Aires","Oficios digitales","Otras",4
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",6,"","","",0,"","","",6,"Buenos Aires","Oficios digitales","Ventas por Internet",2
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",188,"","","",0,"","","",188,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",660,"","","",0,"","","",660,"Buenos Aires","Oficios manuales","Agricultura Orgánica",5
"Mar del Plata II (Inareps)","Educación",16,0,"","","",0,"","","",300,"","","",0,"","","",300,"Buenos Aires","Complementos de la educación formal","FINES",1
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",8,"","","",2,"","","",10,"Buenos Aires","Trámites Nacionales","MiArgentina",1
"Punta Indio","Alfabetización Digital",10,40,"","","",0,"","","",0,"","","",0,"","","",40,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Punta Indio","Educación",16,24,"","","",10,"","","",0,"","","",0,"","","",34,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Punta Indio","Cultura y Entretenimiento",31,73,"","","",54,"","","",0,"","","",0,"","","",127,"Buenos Aires","Artes digitales","Otros",4
"Morón III (Palomar)","Alfabetización Digital",10,0,"","","",0,"","","",22,"","","",19,"","","",41,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Morón III (Palomar)","Trámites",22,0,"","","",0,"","","",18,"","","",5,"","","",23,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Balcarce","Alfabetización Digital",10,0,"","","",8,"","","",6,"","","",18,"","","",32,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Balcarce","Educación",16,0,"","","",20,"","","",0,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","Otros",1
"Balcarce","Salud",19,0,"","","",0,"","","",0,"","","",4239,"","","",4239,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Balcarce","Trámites",22,0,"","","",0,"","","",8,"","","",154,"","","",162,"Buenos Aires","Trámites Nacionales","Censo Nacional 2022",2
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",320,"","","",0,"","","",320,"Buenos Aires","Comunidad","Otros",3
"Balcarce","Cultura y Entretenimiento",31,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Artes","Otros",1
"Tres Lomas","Alfabetización Digital",10,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Tres Lomas","Educación",16,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tres Lomas","Salud",19,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Tres Lomas","Trámites",22,0,"","","",18,"","","",20,"","","",0,"","","",38,"Buenos Aires","Trámites Nacionales","ANSES",2
"Tres Lomas","Cultura y Entretenimiento",31,20,"","","",25,"","","",0,"","","",0,"","","",45,"Buenos Aires","Artes","Pintura",1
"Pehuajó","Formación Laboral",13,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Oficios digitales","Otras",1
"Pehuajó","Educación",16,0,"","","",110,"","","",54,"","","",10,"","","",174,"Buenos Aires","Complementos de la educación formal","FINES",3
"Pehuajó","Trámites",22,0,"","","",0,"","","",20,"","","",20,"","","",40,"Buenos Aires","Trámites Nacionales","Otros",2
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",9,"","","",35,"","","",12,"","","",56,"Buenos Aires","Artes digitales","Fotografía",3
"Pehuajó","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Pinamar II (Valeria del Mar)","Formación Laboral",13,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",1
"Pinamar II (Valeria del Mar)","Educación",16,0,"","","",28,"","","",100,"","","",0,"","","",128,"Buenos Aires","Complementos de la educación formal","Otros",1
"Pinamar II (Valeria del Mar)","Cultura y Entretenimiento",31,0,"","","",0,"","","",92,"","","",8,"","","",100,"Buenos Aires","Artes","Otros",1
"La Plata III (CIE)","Alfabetización Digital",10,0,"","","",16,"","","",10,"","","",0,"","","",26,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Educación",16,0,"","","",9,"","","",7,"","","",0,"","","",16,"Buenos Aires","Complementos de la educación formal","Otros",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,0,"","","",33,"","","",28,"","","",0,"","","",61,"Buenos Aires","Artes","Otros",4
"Floresta","Alfabetización Digital",10,0,"","","",0,"","","",12,"","","",0,"","","",12,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",1
"Floresta","Educación",16,189,"","","",355,"","","",126,"","","",4,"","","",674,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Otros",4
"Villa 21","Alfabetización Digital",10,0,"","","",0,"","","",3,"","","",0,"","","",3,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa 21","Trámites",22,0,"","","",2,"","","",13,"","","",1,"","","",16,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","ANSES",6
"Villa 21","Cultura y Entretenimiento",31,35,"","","",45,"","","",10,"","","",1,"","","",91,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",4
"Hospital Garrahan","Educación",16,5,"","","",35,"","","",135,"","","",0,"","","",175,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Otros",4
"Hospital Garrahan","Cultura y Entretenimiento",31,37,"","","",36,"","","",0,"","","",0,"","","",73,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",2
"Espacio de Memoria (Ex Esma)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Espacio de Memoria (Ex Esma)","Educación",16,0,"","","",140,"","","",112,"","","",2,"","","",254,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","FINES",4
"Espacio de Memoria (Ex Esma)","Trámites",22,0,"","","",10,"","","",5,"","","",0,"","","",15,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","ANSES",1
"Villa Devoto","Cultura y Entretenimiento",31,0,"","","",3,"","","",7,"","","",0,"","","",10,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",1
"Esquel","Formación Laboral",13,0,"","","",0,"","","",8,"","","",0,"","","",8,"Chubut","Oficios digitales","Ventas por Internet",2
"Esquel","Alfabetización Digital",10,5,"","","",46,"","","",58,"","","",8,"","","",117,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",4
"Esquel","Educación",16,0,"","","",0,"","","",12,"","","",0,"","","",12,"Chubut","Complementos de la educación formal","Otros",1
"Esquel","Trámites",22,0,"","","",0,"","","",24,"","","",0,"","","",24,"Chubut","Trámites Municipales","MUNICIPIO",3
"Esquel","Cultura y Entretenimiento",31,0,"","","",4,"","","",51,"","","",0,"","","",55,"Chubut","Uso Libre","Navegación libre",4
"Los Altares","Alfabetización Digital",10,0,"","","",2,"","","",46,"","","",4,"","","",52,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",2
"Los Altares","Formación Laboral",13,0,"","","",1,"","","",2,"","","",0,"","","",3,"Chubut","Oficios digitales","Otras",1
"Los Altares","Salud",19,0,"","","",4,"","","",15,"","","",0,"","","",19,"Chubut","Salud","Gestión y prevención COVID",1
"Los Altares","Trámites",22,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Trámites Nacionales","Otros",1
"Los Altares","Cultura y Entretenimiento",31,0,"","","",2,"","","",10,"","","",0,"","","",12,"Chubut","Uso Libre","Navegación libre",3
"Rawson (Chubut)","Formación Laboral",13,0,"","","",0,"","","",16,"","","",0,"","","",16,"Chubut","Oficios digitales","Ventas por Internet",2
"Rawson (Chubut)","Ciudadanía y DD",25,0,"","","",0,"","","",155,"","","",50,"","","",205,"Chubut","Comunidad","Capacitación a agentes municipales",2
"Rawson (Chubut)","Generos y Diversidades",28,0,"","","",0,"","","",26,"","","",0,"","","",26,"Chubut","Prevención de violencias","",1
"Rawson (Chubut)","Cultura y Entretenimiento",31,0,"","","",5,"","","",52,"","","",0,"","","",57,"Chubut","Uso Libre","Uso libre del espacio de microcine",3
"Río Mayo","Formación Laboral",13,0,"","","",0,"","","",10,"","","",0,"","","",10,"Chubut","Oficios manuales","Otras",1
"Río Mayo","Ciudadanía y DD",25,0,"","","",0,"","","",85,"","","",0,"","","",85,"Chubut","Comunidad","Ciudadanía y Derechos Humanos",6
"El Hoyo","Alfabetización Digital",10,0,"","","",0,"","","",5,"","","",2,"","","",7,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",1
"El Hoyo","Formación Laboral",13,0,"","","",3,"","","",35,"","","",0,"","","",38,"Chubut","Oficios digitales","Otras",2
"El Hoyo","Trámites",22,0,"","","",2,"","","",4,"","","",2,"","","",8,"Chubut","Trámites Municipales","MUNICIPIO",2
"Trevelin","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Comunicación","",1
"Trevelin","Alfabetización Digital",10,0,"","","",21,"","","",13,"","","",0,"","","",34,"Chubut","Alfabetización Digital","Paquete de Office o LibreOffice",1
"Trevelin","Formación Laboral",13,0,"","","",44,"","","",60,"","","",0,"","","",104,"Chubut","Oficios manuales","Cocina",2
"Trevelin","Educación",16,0,"","","",2,"","","",77,"","","",0,"","","",79,"Chubut","Complementos de la educación formal","Apoyo escolar",6
"Trevelin","Trámites",22,0,"","","",15,"","","",25,"","","",3,"","","",43,"Chubut","Trámites Nacionales","Censo Nacional 2022",1
"Trevelin","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Comunidad","Evento / Reunión",1
