nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Las Acequias","Cultura y Entretenimiento",31,4,"","","",8,"","","",2,"","","",0,"","","",14,"Córdoba","Uso Libre","Navegación libre",1
"Monte Maíz","Trámites",22,0,"","","",5,"","","",110,"","","",153,"","","",268,"Córdoba","Trámites Nacionales","Otros",3
"Morrison","Trámites",22,0,"","","",470,"","","",620,"","","",568,"","","",1658,"Córdoba","Trámites Nacionales","ANSES",2
"Noetinger","Educación",16,0,"","","",50,"","","",104,"","","",70,"","","",224,"Córdoba","Complementos de la educación formal","Otros",3
"Pueblo Italiano","Alfabetización Digital",10,0,"","","",3,"","","",4,"","","",0,"","","",7,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Pueblo Italiano","Educación",16,0,"","","",0,"","","",12,"","","",0,"","","",12,"Córdoba","Complementos de la educación formal","Otros",1
"Pueblo Italiano","Trámites",22,0,"","","",36,"","","",29,"","","",65,"","","",130,"Córdoba","Trámites Nacionales","Otros",2
"Pueblo Italiano","Ciudadanía y DD",25,16,"","","",42,"","","",384,"","","",79,"","","",521,"Córdoba","Comunidad","Otros",5
"Pueblo Italiano","Cultura y Entretenimiento",31,10,"","","",10,"","","",74,"","","",18,"","","",112,"Córdoba","Artes","Otros",2
"Villa Ascasubi","Alfabetización Digital",10,0,"","","",5,"","","",61,"","","",30,"","","",96,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",5
"Villa Ascasubi","Cultura y Entretenimiento",31,0,"","","",10,"","","",25,"","","",5,"","","",40,"Córdoba","Artes","Otros",1
"San Marcos Sierra","Trámites",22,0,"","","",1,"","","",15,"","","",5,"","","",21,"Córdoba","Trámites Nacionales","Otros",1
"San Marcos Sierra","Cultura y Entretenimiento",31,3,"","","",5,"","","",20,"","","",2,"","","",30,"Córdoba","Uso Libre","Navegación libre",1
"Cavanagh","Formación Laboral",13,25,"","","",30,"","","",25,"","","",0,"","","",80,"Córdoba","Oficios digitales","Otras",1
"Cavanagh","Trámites",22,0,"","","",5,"","","",40,"","","",55,"","","",100,"Córdoba","Trámites Nacionales","Otros",2
"Cavanagh","Cultura y Entretenimiento",31,20,"","","",7,"","","",20,"","","",0,"","","",47,"Córdoba","Artes","Otros",3
"Las Peñas","Alfabetización Digital",10,0,"","","",160,"","","",0,"","","",0,"","","",160,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Las Peñas","Educación",16,320,"","","",356,"","","",0,"","","",0,"","","",676,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Las Peñas","Trámites",22,0,"","","",0,"","","",110,"","","",215,"","","",325,"Córdoba","Trámites Nacionales","ANSES",2
"Las Peñas","Ciudadanía y DD",25,0,"","","",0,"","","",180,"","","",12,"","","",192,"Córdoba","Comunidad","Otros",1
"Las Peñas","Cultura y Entretenimiento",31,0,"","","",35,"","","",40,"","","",0,"","","",75,"Córdoba","Uso Libre","Navegación libre",1
"La Posta","Trámites",22,0,"","","",0,"","","",36,"","","",21,"","","",57,"Córdoba","Trámites Nacionales","ANSES",1
"La Posta","Cultura y Entretenimiento",31,220,"","","",260,"","","",27,"","","",0,"","","",507,"Córdoba","Artes","Otros",4
"Pampayasta Sud","Educación",16,0,"","","",4,"","","",8,"","","",2,"","","",14,"Córdoba","Complementos de la educación formal","Otros",1
"Pampayasta Sud","Trámites",22,10,"","","",14,"","","",19,"","","",0,"","","",43,"Córdoba","Trámites Municipales","MUNICIPIO",1
"Pampayasta Sud","Ciudadanía y DD",25,0,"","","",6,"","","",12,"","","",4,"","","",22,"Córdoba","Comunidad","Otros",1
"Idiázabal","Trámites",22,84,"","","",62,"","","",165,"","","",273,"","","",584,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,45,"","","",83,"","","",150,"","","",120,"","","",398,"Córdoba","Artes","Otros",1
"San Antonio de Arredondo","Trámites",22,19,"","","",79,"","","",467,"","","",316,"","","",881,"Córdoba","Trámites Municipales","MUNICIPIO",4
"San Antonio de Arredondo","Cultura y Entretenimiento",31,0,"","","",52,"","","",76,"","","",0,"","","",128,"Córdoba","Uso Libre","Navegación libre",1
"Corrientes Capital I (CIC 1)","Alfabetización Digital",10,0,"","","",3,"","","",7,"","","",5,"","","",15,"Corrientes","Alfabetización Digital","Alfabetización Digital Inicial",2
"Corrientes Capital I (CIC 1)","Salud",19,20,"","","",10,"","","",4,"","","",0,"","","",34,"Corrientes","Salud","Uso terapéutico del espacio de entretenimiento",1
"Corrientes Capital I (CIC 1)","Trámites",22,0,"","","",2,"","","",36,"","","",38,"","","",76,"Corrientes","Trámites Nacionales","ANSES",2
"Corrientes Capital I (CIC 1)","Cultura y Entretenimiento",31,10,"","","",18,"","","",14,"","","",3,"","","",45,"Corrientes","Artes","Otros",2
"Huillapima II (Los Ángeles)","Cultura y Entretenimiento",31,10,"","","",25,"","","",100,"","","",84,"","","",219,"Catamarca","Uso Libre","Navegación libre",1
"Huillapima","Educación",16,38,"","","",49,"","","",46,"","","",49,"","","",182,"Catamarca","Complementos de la educación formal","Otros",2
"Huillapima","Trámites",22,5,"","","",37,"","","",25,"","","",17,"","","",84,"Catamarca","Trámites Nacionales","ANSES",1
"Huillapima","Cultura y Entretenimiento",31,16,"","","",34,"","","",104,"","","",19,"","","",173,"Catamarca","Uso Libre","Navegación libre",2
"San Fernando del Valle II (SEPAVE)","Alfabetización Digital",10,0,"","","",425,"","","",833,"","","",0,"","","",1258,"Catamarca","Alfabetización Digital","Alfabetización Digital Inicial",1
"San Fernando del Valle II (SEPAVE)","Formación Laboral",13,0,"","","",382,"","","",396,"","","",0,"","","",778,"Catamarca","Oficios digitales","Programación",3
"San Fernando del Valle II (SEPAVE)","Educación",16,0,"","","",575,"","","",805,"","","",0,"","","",1380,"Catamarca","Complementos de la educación formal","Otros",1
"Tinogasta I","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Catamarca","Complementos de la educación formal","Otros",1
"Tinogasta I","Trámites",22,0,"","","",0,"","","",20,"","","",0,"","","",20,"Catamarca","Trámites Nacionales","PROGRESAR",1
"Tinogasta I","Cultura y Entretenimiento",31,0,"","","",3,"","","",18,"","","",0,"","","",21,"Catamarca","Uso Libre","Navegación libre",1
"Chajarí","Formación Laboral",13,0,"","","",16,"","","",0,"","","",0,"","","",16,"Entre Ríos","Oficios digitales","Programación",1
"Chajarí","Cultura y Entretenimiento",31,3,"","","",15,"","","",11,"","","",0,"","","",29,"Entre Ríos","Uso Libre","Navegación libre",1
"La Paz (Entre Ríos)","Alfabetización Digital",10,0,"","","",144,"","","",0,"","","",0,"","","",144,"Entre Ríos","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Paz (Entre Ríos)","Formación Laboral",13,0,"","","",166,"","","",172,"","","",0,"","","",338,"Entre Ríos","Oficios digitales","Otras",3
"La Paz (Entre Ríos)","Trámites",22,0,"","","",0,"","","",30,"","","",0,"","","",30,"Entre Ríos","Trámites Nacionales","ANSES",1
"La Paz (Entre Ríos)","Cultura y Entretenimiento",31,100,"","","",150,"","","",250,"","","",0,"","","",500,"Entre Ríos","Uso Libre","Navegación libre",3
"Nogoyá","Formación Laboral",13,0,"","","",0,"","","",18,"","","",1,"","","",19,"Entre Ríos","Oficios digitales","Ventas por Internet",1
"Nogoyá","Educación",16,0,"","","",14,"","","",73,"","","",6,"","","",93,"Entre Ríos","Complementos de la educación formal","Apoyo escolar",2
"Nogoyá","Trámites",22,0,"","","",0,"","","",62,"","","",22,"","","",84,"Entre Ríos","Trámites Nacionales","ANSES",1
"Nogoyá","Ciudadanía y DD",25,0,"","","",77,"","","",147,"","","",12,"","","",236,"Entre Ríos","Comunidad","Capacitación a agentes municipales",7
"Nogoyá","Cultura y Entretenimiento",31,0,"","","",4,"","","",168,"","","",12,"","","",184,"Entre Ríos","Artes","Otros",1
"Concordia I","Alfabetización Digital",10,0,"","","",45,"","","",473,"","","",86,"","","",604,"Entre Ríos","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ciudad de Formosa I (Casa del Estudiante)","Formación Laboral",13,0,"","","",2,"","","",32,"","","",0,"","","",34,"Formosa","Oficios digitales","Otras",2
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",4,"","","",427,"","","",0,"","","",431,"Formosa","Complementos de la educación formal","Apoyo escolar",5
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",0,"","","",88,"","","",0,"","","",88,"Formosa","Trámites Nacionales","AFIP",3
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,0,"","","",25,"","","",248,"","","",0,"","","",273,"Formosa","Artes","Otros",2
"Herradura","Formación Laboral",13,0,"","","",40,"","","",62,"","","",6,"","","",108,"Formosa","Oficios digitales","Otras",1
"Herradura","Educación",16,10,"","","",54,"","","",126,"","","",42,"","","",232,"Formosa","Complementos de la educación formal","Otros",3
"Herradura","Trámites",22,10,"","","",130,"","","",240,"","","",70,"","","",450,"Formosa","Trámites Nacionales","ANSES",6
"Herradura","Cultura y Entretenimiento",31,46,"","","",64,"","","",84,"","","",20,"","","",214,"Formosa","Uso Libre","Navegación libre",1
"Palo Santo","Trámites",22,0,"","","",36,"","","",49,"","","",18,"","","",103,"Formosa","Trámites Nacionales","ANSES",1
"Palo Santo","Ciudadanía y DD",25,0,"","","",38,"","","",58,"","","",14,"","","",110,"Formosa","Comunidad","Capacitación a agentes municipales",1
"Perin","Alfabetización Digital",10,0,"","","",40,"","","",39,"","","",3,"","","",82,"Formosa","Alfabetización Digital","Alfabetización Digital Inicial",3
"Perin","Formación Laboral",13,0,"","","",7,"","","",8,"","","",0,"","","",15,"Formosa","Oficios digitales","Otras",1
"Perin","Educación",16,0,"","","",10,"","","",10,"","","",0,"","","",20,"Formosa","Complementos de la educación formal","Otros",1
"Perin","Trámites",22,0,"","","",10,"","","",15,"","","",15,"","","",40,"Formosa","Trámites Nacionales","PAMI",2
"Perin","Cultura y Entretenimiento",31,10,"","","",40,"","","",30,"","","",0,"","","",80,"Formosa","Uso Libre","Navegación libre",2
"Clorinda","Alfabetización Digital",10,0,"","","",64,"","","",176,"","","",112,"","","",352,"Formosa","Alfabetización Digital","Alfabetización Digital Inicial",3
"Clorinda","Trámites",22,0,"","","",430,"","","",560,"","","",100,"","","",1090,"Formosa","Trámites Nacionales","PROGRESAR",2
"Calilegua","Alfabetización Digital",10,8,"","","",30,"","","",10,"","","",0,"","","",48,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",1
"Calilegua","Educación",16,8,"","","",44,"","","",190,"","","",0,"","","",242,"Jujuy","Complementos de la educación formal","Otros",5
"El Carmen","Educación",16,48,"","","",0,"","","",0,"","","",0,"","","",48,"Jujuy","Complementos de la educación formal","Apoyo escolar",1
"Huacalera","Trámites",22,0,"","","",5,"","","",20,"","","",20,"","","",45,"Jujuy","Trámites Nacionales","ANSES",1
"Palpalá I","Formación Laboral",13,0,"","","",176,"","","",736,"","","",0,"","","",912,"Jujuy","Oficios digitales","Otras",9
"Palpalá I","Trámites",22,0,"","","",120,"","","",345,"","","",24,"","","",489,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá I","Ciudadanía y DD",25,0,"","","",16,"","","",164,"","","",0,"","","",180,"Jujuy","Comunidad","Capacitación a agentes municipales",2
"Palpalá I","Cultura y Entretenimiento",31,0,"","","",84,"","","",12,"","","",0,"","","",96,"Jujuy","Uso Libre","Navegación libre",1
"Palpalá II (San José)","Trámites",22,0,"","","",500,"","","",600,"","","",250,"","","",1350,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá II (San José)","Ciudadanía y DD",25,0,"","","",100,"","","",200,"","","",0,"","","",300,"Jujuy","Comunidad","Capacitación a agentes municipales",1
"Perico","Ciudadanía y DD",25,38,"","","",0,"","","",18,"","","",0,"","","",56,"Jujuy","Comunidad","Capacitación a agentes municipales",7
"San Salvador de Jujuy I (Orígenes)","Alfabetización Digital",10,0,"","","",0,"","","",100,"","","",0,"","","",100,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",4
"San Salvador de Jujuy I (Orígenes)","Formación Laboral",13,0,"","","",0,"","","",45,"","","",0,"","","",45,"Jujuy","Oficios digitales","Ventas por Internet",1
"Yuto","Cultura y Entretenimiento",31,0,"","","",0,"","","",30,"","","",0,"","","",30,"Jujuy","Artes","Otros",2
