nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"General Las Heras","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Comunidad","Otros",1
"General Las Heras","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Soporte","",1
"General Las Heras","Trámites",22,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"General Rodríguez","Trámites",22,10,"","","",165,"","","",110,"","","",65,"","","",350,"Buenos Aires","Trámites Nacionales","PROGRESAR",6
"La Matanza II (Villa Palito)","Trámites",22,0,"","","",3,"","","",50,"","","",1,"","","",54,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Soporte","",1
"Lanús I (Pupi)","Alfabetización Digital",10,0,"","","",24,"","","",69,"","","",10,"","","",103,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",1
"Lanús I (Pupi)","Formación Laboral",13,0,"","","",10,"","","",52,"","","",0,"","","",62,"Buenos Aires","Oficios digitales","Marketing Digital",1
"Lanús I (Pupi)","Educación",16,0,"","","",5,"","","",81,"","","",24,"","","",110,"Buenos Aires","Complementos de la educación formal","Otros",2
"Lanús I (Pupi)","Trámites",22,0,"","","",0,"","","",10,"","","",10,"","","",20,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Ciudadanía y DD",25,0,"","","",0,"","","",163,"","","",0,"","","",163,"Buenos Aires","Comunidad","Otros",1
"Lanús I (Pupi)","Cultura y Entretenimiento",31,90,"","","",90,"","","",31,"","","",2,"","","",213,"Buenos Aires","Artes","Otros",2
"Laprida","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Soporte","",3
"Laprida","Formación Laboral",13,0,"","","",0,"","","",23,"","","",0,"","","",23,"Buenos Aires","Inserción al mundo laboral","Búsqueda laboral en plataformas online",1
"Laprida","Ciudadanía y DD",25,0,"","","",0,"","","",33,"","","",2,"","","",35,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Laprida","Capacitaciones PPD",34,0,"","","",0,"","","",33,"","","",4,"","","",37,"Buenos Aires","Comunicación","",2
"Luján","Formación Laboral",13,0,"","","",8,"","","",16,"","","",0,"","","",24,"Buenos Aires","Oficios digitales","Otras",1
"Luján","Educación",16,0,"","","",60,"","","",60,"","","",0,"","","",120,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Luján","Cultura y Entretenimiento",31,12,"","","",20,"","","",0,"","","",0,"","","",32,"Buenos Aires","Artes digitales","Otros",1
"Mar del Plata I (Polideportivo Las Heras)","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Complementos de la educación formal","Terminá la Secundaria",1
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,"","","",15,"","","",46,"","","",17,"","","",78,"Buenos Aires","Trámites Nacionales","Validación de identidad",4
"Marcos Paz II (UMI)","Alfabetización Digital",10,90,"","","",5,"","","",11,"","","",2,"","","",108,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",7
"Marcos Paz II (UMI)","Formación Laboral",13,0,"","","",13,"","","",41,"","","",0,"","","",54,"Buenos Aires","Oficios digitales","Reparación de Smartphones",4
"Pigüé","Alfabetización Digital",10,0,"","","",27,"","","",80,"","","",13,"","","",120,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Pigüé","Formación Laboral",13,0,"","","",23,"","","",6,"","","",0,"","","",29,"Buenos Aires","Oficios digitales","Programación",1
"Pigüé","Trámites",22,25,"","","",42,"","","",80,"","","",154,"","","",301,"Buenos Aires","Trámites Nacionales","Otros",2
"Pigüé","Ciudadanía y DD",25,0,"","","",10,"","","",39,"","","",4,"","","",53,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Pigüé","Cultura y Entretenimiento",31,0,"","","",6,"","","",110,"","","",215,"","","",331,"Buenos Aires","Artes","Otros",1
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",5,"","","",1,"","","",6,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,0,"","","",5,"","","",15,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","FINES",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",35,"","","",2,"","","",37,"Buenos Aires","Trámites Nacionales","PAMI",5
"Urdampilleta","Cultura y Entretenimiento",31,0,"","","",0,"","","",30,"","","",0,"","","",30,"Buenos Aires","Uso Libre","Navegación libre",2
"Villa Gesell","Educación",16,310,"","","",150,"","","",5,"","","",0,"","","",465,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Villa Gesell","Trámites",22,220,"","","",315,"","","",175,"","","",2,"","","",712,"Buenos Aires","Trámites Nacionales","Otros",2
"Villa Gesell","Ciudadanía y DD",25,100,"","","",300,"","","",250,"","","",25,"","","",675,"Buenos Aires","Comunidad","Otros",1
"Villa Gesell","Cultura y Entretenimiento",31,310,"","","",180,"","","",115,"","","",0,"","","",605,"Buenos Aires","Artes","Otros",4
"General Madariaga","Formación Laboral",13,0,"","","",200,"","","",0,"","","",0,"","","",200,"Buenos Aires","Oficios digitales","Otras",1
"General Madariaga","Educación",16,50,"","","",272,"","","",1103,"","","",0,"","","",1425,"Buenos Aires","Complementos de la educación formal","Otros",9
"General Madariaga","Salud",19,0,"","","",59,"","","",185,"","","",0,"","","",244,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",4
"General Madariaga","Cultura y Entretenimiento",31,10,"","","",64,"","","",172,"","","",0,"","","",246,"Buenos Aires","Artes","Danza",2
"Azul","Alfabetización Digital",10,0,"","","",49,"","","",101,"","","",37,"","","",187,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Azul","Trámites",22,16,"","","",61,"","","",91,"","","",42,"","","",210,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Tandil I","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",2
"Tandil I","Formación Laboral",13,0,"","","",4,"","","",60,"","","",2,"","","",66,"Buenos Aires","Oficios manuales","Otras",5
"Lobería I","Educación",16,0,"","","",115,"","","",320,"","","",0,"","","",435,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Lobería I","Salud",19,0,"","","",0,"","","",180,"","","",0,"","","",180,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Lobería I","Trámites",22,0,"","","",130,"","","",110,"","","",35,"","","",275,"Buenos Aires","Trámites Municipales","MUNICIPIO",2
"Morón II (Castelar)","Alfabetización Digital",10,0,"","","",15,"","","",41,"","","",22,"","","",78,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Morón II (Castelar)","Formación Laboral",13,0,"","","",6,"","","",28,"","","",0,"","","",34,"Buenos Aires","Oficios digitales","Otras",1
"Morón II (Castelar)","Educación",16,23,"","","",43,"","","",20,"","","",0,"","","",86,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Morón II (Castelar)","Trámites",22,25,"","","",97,"","","",270,"","","",244,"","","",636,"Buenos Aires","Trámites Nacionales","AFIP",5
"Morón II (Castelar)","Cultura y Entretenimiento",31,0,"","","",12,"","","",21,"","","",9,"","","",42,"Buenos Aires","Artes","Otros",1
"Roque Pérez","Formación Laboral",13,0,"","","",1,"","","",15,"","","",0,"","","",16,"Buenos Aires","Oficios manuales","Otras",1
"Roque Pérez","Educación",16,0,"","","",1,"","","",5,"","","",0,"","","",6,"Buenos Aires","Complementos de la educación formal","Otros",1
"Roque Pérez","Cultura y Entretenimiento",31,0,"","","",14,"","","",0,"","","",0,"","","",14,"Buenos Aires","Artes","Música",1
"Las Flores I","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"Las Flores I","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"Las Flores I","Formación Laboral",13,30,"","","",65,"","","",0,"","","",0,"","","",95,"Buenos Aires","Oficios digitales","Otras",1
"Las Flores I","Educación",16,0,"","","",12,"","","",15,"","","",0,"","","",27,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Las Flores I","Cultura y Entretenimiento",31,8,"","","",0,"","","",30,"","","",5,"","","",43,"Buenos Aires","Actividad","Proyección de película (con debate)",2
"Zárate II (Lima Centro Cultural)","Trámites",22,0,"","","",45,"","","",28,"","","",3,"","","",76,"Buenos Aires","Trámites Nacionales","ANSES",3
"Zárate II (Lima Centro Cultural)","Ciudadanía y DD",25,0,"","","",15,"","","",30,"","","",5,"","","",50,"Buenos Aires","Comunidad","Otros",1
"Ezeiza","Capacitaciones PPD",34,1,"","","",1,"","","",1,"","","",1,"","","",4,"Buenos Aires","Soporte","",1
"Ezeiza","Formación Laboral",13,20,"","","",20,"","","",20,"","","",5,"","","",65,"Buenos Aires","Oficios digitales","Otras",1
"Mar del Plata II (Inareps)","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"Mar del Plata II (Inareps)","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",64,"","","",0,"","","",64,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",375,"","","",0,"","","",375,"Buenos Aires","Oficios manuales","Manipulación de alimentos",5
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Trámites Nacionales","Otros",1
"Punta Indio","Educación",16,0,"","","",15,"","","",0,"","","",0,"","","",15,"Buenos Aires","Complementos de la educación formal","Otros",1
"Morón III (Palomar)","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Soporte","",2
"Morón III (Palomar)","Trámites",22,0,"","","",2,"","","",8,"","","",3,"","","",13,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Balcarce","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"Balcarce","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Complementos de la educación formal","Otros",1
"Balcarce","Salud",19,0,"","","",0,"","","",4034,"","","",0,"","","",4034,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Balcarce","Trámites",22,0,"","","",2,"","","",7,"","","",1,"","","",10,"Buenos Aires","Trámites Nacionales","Otros",1
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",259,"","","",28,"","","",287,"Buenos Aires","Comunidad","Otros",3
"Balcarce","Generos y Diversidades",28,0,"","","",2,"","","",22,"","","",2,"","","",26,"Buenos Aires","Perspectiva de género","",1
"Balcarce","Cultura y Entretenimiento",31,0,"","","",0,"","","",27,"","","",8,"","","",35,"Buenos Aires","Artes","Otros",2
"Tres Lomas","Ciudadanía y DD",25,0,"","","",0,"","","",5,"","","",0,"","","",5,"Buenos Aires","Comunidad","Otros",1
"Tres Lomas","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"Tres Lomas","Alfabetización Digital",10,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Tres Lomas","Educación",16,0,"","","",3,"","","",10,"","","",0,"","","",13,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tres Lomas","Salud",19,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Tres Lomas","Trámites",22,0,"","","",25,"","","",32,"","","",0,"","","",57,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Tres Lomas","Cultura y Entretenimiento",31,10,"","","",10,"","","",0,"","","",0,"","","",20,"Buenos Aires","Artes","Pintura",1
"Pehuajó","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Pehuajó","Alfabetización Digital",10,0,"","","",5,"","","",10,"","","",0,"","","",15,"Buenos Aires","Alfabetización Digital","Uso de correo electrónico",1
"Pehuajó","Trámites",22,0,"","","",0,"","","",20,"","","",5,"","","",25,"Buenos Aires","Trámites Nacionales","MiArgentina",2
"Pehuajó","Ciudadanía y DD",25,0,"","","",0,"","","",220,"","","",0,"","","",220,"Buenos Aires","Comunidad","Otros",3
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",10,"","","",45,"","","",0,"","","",55,"Buenos Aires","Artes digitales","Fotografía",5
"Pinamar II (Valeria del Mar)","Formación Laboral",13,0,"","","",0,"","","",24,"","","",0,"","","",24,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",1
"Pinamar II (Valeria del Mar)","Cultura y Entretenimiento",31,0,"","","",0,"","","",72,"","","",0,"","","",72,"Buenos Aires","Artes","Otros",1
"La Plata III (CIE)","Alfabetización Digital",10,0,"","","",15,"","","",10,"","","",0,"","","",25,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Educación",16,0,"","","",2,"","","",5,"","","",0,"","","",7,"Buenos Aires","Complementos de la educación formal","Otros",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,0,"","","",11,"","","",14,"","","",0,"","","",25,"Buenos Aires","Artes","Otros",3
"Hospital Garrahan","Cultura y Entretenimiento",31,0,"","","",230,"","","",0,"","","",0,"","","",230,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",1
"Espacio de Memoria (Ex Esma)","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Ciudad Autónoma de Buenos Aires","Contenidos","",1
"Espacio de Memoria (Ex Esma)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Espacio de Memoria (Ex Esma)","Educación",16,0,"","","",210,"","","",86,"","","",1,"","","",297,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","FINES",6
"Espacio de Memoria (Ex Esma)","Trámites",22,0,"","","",0,"","","",10,"","","",5,"","","",15,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","ANSES",1
"Esquel","Ciudadanía y DD",25,0,"","","",0,"","","",10,"","","",0,"","","",10,"Chubut","Comunidad","Otros",1
"Esquel","Alfabetización Digital",10,0,"","","",24,"","","",0,"","","",38,"","","",62,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",5
"Esquel","Educación",16,0,"","","",0,"","","",50,"","","",0,"","","",50,"Chubut","Complementos de la educación formal","Otros",2
"Esquel","Trámites",22,0,"","","",0,"","","",62,"","","",0,"","","",62,"Chubut","Trámites Municipales","MUNICIPIO",5
"Esquel","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chubut","Comunidad","Otros",1
"Esquel","Cultura y Entretenimiento",31,3,"","","",15,"","","",37,"","","",0,"","","",55,"Chubut","Uso Libre","Navegación libre",4
"Los Altares","Alfabetización Digital",10,0,"","","",0,"","","",6,"","","",0,"","","",6,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",1
"Los Altares","Formación Laboral",13,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Oficios digitales","Otras",1
"Los Altares","Trámites",22,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chubut","Trámites Nacionales","Otros",1
"Los Altares","Cultura y Entretenimiento",31,0,"","","",1,"","","",5,"","","",0,"","","",6,"Chubut","Uso Libre","Navegación libre",2
"Rawson (Chubut)","Ciudadanía y DD",25,0,"","","",0,"","","",5,"","","",0,"","","",5,"Chubut","Comunidad","Otros",1
"Rawson (Chubut)","Formación Laboral",13,0,"","","",1,"","","",6,"","","",0,"","","",7,"Chubut","Inserción al mundo laboral","Armado de CV",1
"Rawson (Chubut)","Ciudadanía y DD",25,0,"","","",2,"","","",31,"","","",0,"","","",33,"Chubut","Comunidad","Capacitación a agentes municipales",1
"Rawson (Chubut)","Cultura y Entretenimiento",31,0,"","","",0,"","","",97,"","","",2,"","","",99,"Chubut","Uso Libre","Uso libre del espacio de microcine",4
"Río Mayo","Formación Laboral",13,0,"","","",0,"","","",25,"","","",0,"","","",25,"Chubut","Oficios manuales","Otras",1
"Río Mayo","Educación",16,0,"","","",0,"","","",15,"","","",3,"","","",18,"Chubut","Complementos de la educación formal","Otros",1
"Río Mayo","Ciudadanía y DD",25,0,"","","",0,"","","",50,"","","",10,"","","",60,"Chubut","Comunidad","Ciudadanía y Derechos Humanos",4
"Río Mayo","Generos y Diversidades",28,0,"","","",0,"","","",20,"","","",0,"","","",20,"Chubut","Otros","",1
"Río Mayo","Cultura y Entretenimiento",31,60,"","","",30,"","","",20,"","","",0,"","","",110,"Chubut","Uso Libre","Uso libre del espacio de microcine",2
"El Hoyo","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Comunidad","Otros",1
"El Hoyo","Alfabetización Digital",10,0,"","","",0,"","","",4,"","","",1,"","","",5,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",1
"El Hoyo","Formación Laboral",13,0,"","","",2,"","","",28,"","","",0,"","","",30,"Chubut","Oficios digitales","Otras",2
"El Hoyo","Trámites",22,0,"","","",2,"","","",8,"","","",0,"","","",10,"Chubut","Trámites Nacionales","Validación de identidad",2
"Trevelin","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Vinculación","",1
"Comodoro Rivadavia I","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Vinculación","",2
"Gaiman","Formación Laboral",13,0,"","","",11,"","","",22,"","","",0,"","","",33,"Chubut","Inserción al mundo laboral","Búsqueda laboral en plataformas online",2
"Gaiman","Trámites",22,0,"","","",5,"","","",5,"","","",0,"","","",10,"Chubut","Trámites Nacionales","Validación de identidad",2
"Gaiman","Ciudadanía y DD",25,0,"","","",1,"","","",1,"","","",0,"","","",2,"Chubut","Comunidad","Otros",1
"Gaiman","Cultura y Entretenimiento",31,0,"","","",5,"","","",22,"","","",14,"","","",41,"Chubut","Uso Libre","Navegación libre",3
"Castelli (Chaco)","Trámites",22,35,"","","",579,"","","",911,"","","",302,"","","",1827,"Chaco","Trámites Nacionales","Otros",6
"Castelli (Chaco)","Cultura y Entretenimiento",31,0,"","","",47,"","","",96,"","","",16,"","","",159,"Chaco","Uso Libre","Uso libre del espacio de microcine",3
"Corzuela","Ciudadanía y DD",25,1,"","","",1,"","","",1,"","","",1,"","","",4,"Chaco","Comunidad","Otros",1
"Corzuela","Capacitaciones PPD",34,0,"","","",2,"","","",7,"","","",0,"","","",9,"Chaco","Vinculación","",1
"Corzuela","Alfabetización Digital",10,0,"","","",200,"","","",390,"","","",100,"","","",690,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",4
"Corzuela","Formación Laboral",13,0,"","","",10,"","","",15,"","","",0,"","","",25,"Chaco","Oficios digitales","Otras",1
"Corzuela","Salud",19,500,"","","",800,"","","",900,"","","",900,"","","",3100,"Chaco","Salud","Gestión y prevención COVID",1
"Corzuela","Trámites",22,55,"","","",605,"","","",1120,"","","",500,"","","",2280,"Chaco","Trámites Nacionales","ANSES",6
"Corzuela","Ciudadanía y DD",25,50,"","","",50,"","","",0,"","","",20,"","","",120,"Chaco","Comunidad","Otros",1
"General San Martín (Chaco)","Ciudadanía y DD",25,0,"","","",0,"","","",5,"","","",0,"","","",5,"Chaco","Comunidad","Otros",1
"General San Martín (Chaco)","Formación Laboral",13,60,"","","",48,"","","",185,"","","",0,"","","",293,"Chaco","Oficios digitales","Otras",4
"General San Martín (Chaco)","Trámites",22,0,"","","",13,"","","",45,"","","",5,"","","",63,"Chaco","Trámites Nacionales","PROGRESAR",3
"General San Martín (Chaco)","Cultura y Entretenimiento",31,0,"","","",2,"","","",145,"","","",20,"","","",167,"Chaco","Uso Libre","Navegación libre",3
"Puerto Tirol","Trámites",22,200,"","","",280,"","","",240,"","","",70,"","","",790,"Chaco","Trámites Nacionales","ANSES",1
"Quitilipi","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chaco","Comunidad","Otros",1
"Quitilipi","Alfabetización Digital",10,0,"","","",0,"","","",500,"","","",200,"","","",700,"Chaco","Tecnologías de la vida cotidiana","Uso del celular",1
"Quitilipi","Educación",16,0,"","","",205,"","","",650,"","","",0,"","","",855,"Chaco","Complementos de la educación formal","FINES",2
"Quitilipi","Trámites",22,1200,"","","",6825,"","","",15465,"","","",455,"","","",23945,"Chaco","Trámites Provinciales","RENTAS - ARBA (Similares)",10
"Quitilipi","Cultura y Entretenimiento",31,200,"","","",60,"","","",158,"","","",10,"","","",428,"Chaco","Uso Libre","Navegación libre",2
"Villa Angela","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Trámites Nacionales","Validación de identidad",1
"Villa Angela","Ciudadanía y DD",25,0,"","","",260,"","","",215,"","","",0,"","","",475,"Chaco","Comunidad","Capacitación a agentes municipales",4
"Colonia Elisa","Alfabetización Digital",10,47,"","","",98,"","","",106,"","","",0,"","","",251,"Chaco","Alfabetización Digital","Paquete de Office o LibreOffice",3
"Colonia Elisa","Trámites",22,0,"","","",0,"","","",12,"","","",8,"","","",20,"Chaco","Trámites Municipales","MUNICIPIO",1
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,0,"","","",10,"","","",24,"","","",0,"","","",34,"Chaco","Comunidad","Otros",1
"Laguna Blanca (Chaco)","Trámites",22,36,"","","",104,"","","",510,"","","",404,"","","",1054,"Chaco","Trámites Municipales","MUNICIPIO",2
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,326,"","","",506,"","","",578,"","","",236,"","","",1646,"Chaco","Artes","Otros",2
"Colonia Bismarck","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Córdoba","Vinculación","",1
"Colonia Bismarck","Alfabetización Digital",10,25,"","","",13,"","","",24,"","","",2,"","","",64,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",2
"Colonia Bismarck","Formación Laboral",13,0,"","","",3,"","","",12,"","","",1,"","","",16,"Córdoba","Oficios digitales","Otras",1
"Colonia Bismarck","Educación",16,15,"","","",12,"","","",0,"","","",0,"","","",27,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Colonia Bismarck","Trámites",22,35,"","","",79,"","","",187,"","","",74,"","","",375,"Córdoba","Trámites Municipales","MUNICIPIO",7
"Colonia Bismarck","Cultura y Entretenimiento",31,145,"","","",90,"","","",40,"","","",0,"","","",275,"Córdoba","Artes","Otros",5
"Las Acequias","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",3,"","","",3,"Córdoba","Comunidad","Otros",1
"Las Acequias","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Córdoba","Vinculación","",3
"Las Acequias","Alfabetización Digital",10,0,"","","",0,"","","",16,"","","",7,"","","",23,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",3
"Las Acequias","Formación Laboral",13,0,"","","",0,"","","",10,"","","",0,"","","",10,"Córdoba","Oficios manuales","Otras",1
"Las Acequias","Educación",16,15,"","","",39,"","","",10,"","","",1,"","","",65,"Córdoba","Complementos de la educación formal","Otros",2
"Las Acequias","Trámites",22,0,"","","",28,"","","",3,"","","",0,"","","",31,"Córdoba","Trámites Nacionales","Otros",1
"Las Acequias","Cultura y Entretenimiento",31,9,"","","",21,"","","",68,"","","",4,"","","",102,"Córdoba","Actividad","Actividad con uso de consola de videojuegos",6
"Leones","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Córdoba","Vinculación","",2
