nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Cañuelas","Cultura y Entretenimiento",31,559,"","","",243,"","","",7,"","","",0,"","","",809,"Buenos Aires","Uso Libre","Navegación libre",3
"Carmen de Patagones","Educación",16,0,"","","",60,"","","",165,"","","",40,"","","",265,"Buenos Aires","Complementos de la educación formal","FINES",2
"Carmen de Patagones","Trámites",22,0,"","","",0,"","","",20,"","","",35,"","","",55,"Buenos Aires","Trámites Nacionales","Segmentación Energética",1
"Carmen de Patagones","Cultura y Entretenimiento",31,12,"","","",18,"","","",20,"","","",10,"","","",60,"Buenos Aires","Artes","Otros",2
"Chivilcoy","Formación Laboral",13,0,"","","",10,"","","",78,"","","",0,"","","",88,"Buenos Aires","Oficios digitales","Programación",2
"Chivilcoy","Educación",16,0,"","","",33,"","","",50,"","","",0,"","","",83,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",3
"Chivilcoy","Salud",19,0,"","","",0,"","","",0,"","","",87,"","","",87,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Coronel Suárez I (Colonia Santa María)","Alfabetización Digital",10,0,"","","",0,"","","",5,"","","",34,"","","",39,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",8
"Coronel Suárez I (Colonia Santa María)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Coronel Suárez I (Colonia Santa María)","Trámites",22,0,"","","",2,"","","",210,"","","",365,"","","",577,"Buenos Aires","Trámites Nacionales","Segmentación Energética",3
"Coronel Suárez I (Colonia Santa María)","Ciudadanía y DD",25,0,"","","",0,"","","",19,"","","",10,"","","",29,"Buenos Aires","Comunidad","Evento / Reunión",2
"Coronel Suárez I (Colonia Santa María)","Cultura y Entretenimiento",31,25,"","","",16,"","","",30,"","","",0,"","","",71,"Buenos Aires","Uso Libre","Navegación libre",2
"Coronel Suarez II (CTC)","Educación",16,0,"","","",0,"","","",37,"","","",0,"","","",37,"Buenos Aires","Complementos de la educación formal","Otros",1
"Coronel Suarez II (CTC)","Trámites",22,0,"","","",0,"","","",487,"","","",287,"","","",774,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Coronel Suarez II (CTC)","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",16,"","","",16,"Buenos Aires","Comunidad","Otros",1
"Coronel Suarez II (CTC)","Cultura y Entretenimiento",31,0,"","","",34,"","","",78,"","","",16,"","","",128,"Buenos Aires","Artes","Otros",2
"Dolores (CAJ)","Ciudadanía y DD",25,0,"","","",8,"","","",5,"","","",0,"","","",13,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",3
"Dolores (CAJ)","Salud",19,0,"","","",0,"","","",0,"","","",3,"","","",3,"Buenos Aires","Salud","Apps Obra Social",1
"Dolores (CAJ)","Trámites",22,0,"","","",2,"","","",75,"","","",69,"","","",146,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Dolores (CAJ)","Cultura y Entretenimiento",31,12,"","","",10,"","","",12,"","","",5,"","","",39,"Buenos Aires","Uso Libre","Navegación libre",2
"General La Madrid","Ciudadanía y DD",25,0,"","","",15,"","","",3,"","","",0,"","","",18,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",2
"General La Madrid","Formación Laboral",13,0,"","","",0,"","","",6,"","","",0,"","","",6,"Buenos Aires","Oficios digitales","Otras",3
"General La Madrid","Salud",19,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"General La Madrid","Trámites",22,0,"","","",0,"","","",42,"","","",85,"","","",127,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"General La Madrid","Ciudadanía y DD",25,0,"","","",0,"","","",16,"","","",0,"","","",16,"Buenos Aires","Comunidad","Evento / Reunión",2
"General Las Heras","Alfabetización Digital",10,0,"","","",45,"","","",0,"","","",0,"","","",45,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",1
"General Las Heras","Educación",16,5,"","","",30,"","","",19,"","","",0,"","","",54,"Buenos Aires","Complementos de la educación formal","FINES",2
"General Las Heras","Salud",19,0,"","","",22,"","","",0,"","","",1,"","","",23,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General Las Heras","Trámites",22,0,"","","",0,"","","",20,"","","",5,"","","",25,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"General Las Heras","Cultura y Entretenimiento",31,30,"","","",0,"","","",0,"","","",0,"","","",30,"Buenos Aires","Artes","Teatro",1
"General Rodríguez","Alfabetización Digital",10,5,"","","",10,"","","",30,"","","",10,"","","",55,"Buenos Aires","Tecnologías de la vida cotidiana","Escritorio PC",1
"General Rodríguez","Formación Laboral",13,0,"","","",5,"","","",10,"","","",0,"","","",15,"Buenos Aires","Inserción al mundo laboral","Armado de CV",1
"General Rodríguez","Trámites",22,5,"","","",45,"","","",195,"","","",130,"","","",375,"Buenos Aires","Trámites Nacionales","Validación de identidad",7
"La Matanza II (Villa Palito)","Trámites",22,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Alfabetización Digital",10,0,"","","",0,"","","",16,"","","",43,"","","",59,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Lanús I (Pupi)","Formación Laboral",13,0,"","","",2,"","","",25,"","","",0,"","","",27,"Buenos Aires","Oficios manuales","Otras",2
"Lanús I (Pupi)","Educación",16,0,"","","",9,"","","",68,"","","",0,"","","",77,"Buenos Aires","Complementos de la educación formal","Otros",3
"Lanús I (Pupi)","Trámites",22,0,"","","",0,"","","",51,"","","",24,"","","",75,"Buenos Aires","Trámites Nacionales","Segmentación Energética",2
"Lanús I (Pupi)","Ciudadanía y DD",25,0,"","","",25,"","","",22,"","","",0,"","","",47,"Buenos Aires","Comunidad","Otros",1
"Lanús I (Pupi)","Cultura y Entretenimiento",31,60,"","","",216,"","","",47,"","","",0,"","","",323,"Buenos Aires","Uso Libre","Navegación libre",1
"Laprida","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",2
"Laprida","Alfabetización Digital",10,0,"","","",0,"","","",20,"","","",0,"","","",20,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",1
"Laprida","Formación Laboral",13,0,"","","",0,"","","",26,"","","",0,"","","",26,"Buenos Aires","Oficios manuales","Otras",2
"Laprida","Educación",16,0,"","","",4,"","","",42,"","","",0,"","","",46,"Buenos Aires","Complementos de la educación formal","Otros",1
"Laprida","Trámites",22,0,"","","",0,"","","",27,"","","",4,"","","",31,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Laprida","Ciudadanía y DD",25,0,"","","",0,"","","",9,"","","",0,"","","",9,"Buenos Aires","Comunidad","Evento / Reunión",1
"Laprida","Cultura y Entretenimiento",31,123,"","","",61,"","","",278,"","","",28,"","","",490,"Buenos Aires","Artes","Circo",11
"Luján","Formación Laboral",13,0,"","","",26,"","","",80,"","","",24,"","","",130,"Buenos Aires","Oficios digitales","Otras",3
"Luján","Educación",16,290,"","","",181,"","","",100,"","","",0,"","","",571,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Luján","Trámites",22,0,"","","",0,"","","",20,"","","",15,"","","",35,"Buenos Aires","Trámites Nacionales","Segmentación Energética",1
"Luján","Ciudadanía y DD",25,0,"","","",100,"","","",0,"","","",0,"","","",100,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",2
"Luján","Cultura y Entretenimiento",31,24,"","","",8,"","","",40,"","","",0,"","","",72,"Buenos Aires","Artes digitales","Otros",2
"Mar del Plata I (Polideportivo Las Heras)","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,0,"","","",15,"","","",25,"","","",0,"","","",40,"Buenos Aires","Complementos de la educación formal","Terminá la Secundaria",1
"Mar del Plata I (Polideportivo Las Heras)","Salud",19,0,"","","",0,"","","",25,"","","",0,"","","",25,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,"","","",0,"","","",553,"","","",10,"","","",563,"Buenos Aires","Trámites Nacionales","Validación de identidad",5
"Mar del Plata I (Polideportivo Las Heras)","Cultura y Entretenimiento",31,230,"","","",12,"","","",0,"","","",37,"","","",279,"Buenos Aires","Artes","Música",3
"Marcos Paz I (CIC)","Formación Laboral",13,0,"","","",6,"","","",24,"","","",4,"","","",34,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",2
"Marcos Paz I (CIC)","Trámites",22,0,"","","",0,"","","",100,"","","",89,"","","",189,"Buenos Aires","Trámites Nacionales","Segmentación Energética",1
"Marcos Paz I (CIC)","Cultura y Entretenimiento",31,4,"","","",0,"","","",0,"","","",0,"","","",4,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",1
"Marcos Paz II (UMI)","Alfabetización Digital",10,30,"","","",15,"","","",46,"","","",1,"","","",92,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",9
"Marcos Paz II (UMI)","Formación Laboral",13,0,"","","",17,"","","",30,"","","",0,"","","",47,"Buenos Aires","Oficios digitales","Reparación de PC",5
"Marcos Paz II (UMI)","Educación",16,15,"","","",0,"","","",11,"","","",0,"","","",26,"Buenos Aires","Complementos de la educación formal","FINES",2
"Marcos Paz II (UMI)","Trámites",22,0,"","","",21,"","","",200,"","","",15,"","","",236,"Buenos Aires","Trámites Nacionales","Segmentación Energética",1
"Marcos Paz II (UMI)","Cultura y Entretenimiento",31,55,"","","",19,"","","",16,"","","",0,"","","",90,"Buenos Aires","Artes digitales","Edición de videos",5
"General Alvarado I (Miramar)","Ciudadanía y DD",25,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"General Alvarado I (Miramar)","Alfabetización Digital",10,8,"","","",10,"","","",0,"","","",0,"","","",18,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"General Alvarado I (Miramar)","Educación",16,0,"","","",10,"","","",10,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","Otros",1
"General Alvarado I (Miramar)","Salud",19,10,"","","",0,"","","",5,"","","",0,"","","",15,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"General Alvarado I (Miramar)","Trámites",22,0,"","","",15,"","","",80,"","","",40,"","","",135,"Buenos Aires","Trámites Municipales","MUNICIPIO",2
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,45,"","","",85,"","","",35,"","","",15,"","","",180,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",5
"Pigüé","Ciudadanía y DD",25,0,"","","",6,"","","",25,"","","",0,"","","",31,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",2
"Pigüé","Alfabetización Digital",10,0,"","","",34,"","","",60,"","","",12,"","","",106,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Pigüé","Formación Laboral",13,0,"","","",12,"","","",9,"","","",0,"","","",21,"Buenos Aires","Oficios digitales","Programación",1
"Pigüé","Educación",16,0,"","","",12,"","","",23,"","","",8,"","","",43,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pigüé","Trámites",22,18,"","","",95,"","","",276,"","","",435,"","","",824,"Buenos Aires","Trámites Nacionales","Otros",4
"Pigüé","Ciudadanía y DD",25,0,"","","",30,"","","",77,"","","",22,"","","",129,"Buenos Aires","Comunidad","Capacitación a agentes municipales",2
"Pigüé","Cultura y Entretenimiento",31,380,"","","",16,"","","",12,"","","",14,"","","",422,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",1
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",6,"","","",1,"","","",7,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Complementos de la educación formal","FINES",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",133,"","","",130,"","","",263,"Buenos Aires","Trámites Nacionales","PAMI",6
"Urdampilleta","Cultura y Entretenimiento",31,0,"","","",0,"","","",9,"","","",0,"","","",9,"Buenos Aires","Uso Libre","Navegación libre",2
"Villa Gesell","Ciudadanía y DD",25,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",2
"Villa Gesell","Alfabetización Digital",10,123,"","","",97,"","","",112,"","","",0,"","","",332,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa Gesell","Educación",16,256,"","","",139,"","","",6,"","","",0,"","","",401,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Villa Gesell","Trámites",22,195,"","","",438,"","","",687,"","","",16,"","","",1336,"Buenos Aires","Trámites Nacionales","Otros",3
"Villa Gesell","Ciudadanía y DD",25,154,"","","",566,"","","",689,"","","",5,"","","",1414,"Buenos Aires","Comunidad","Otros",2
"Villa Gesell","Generos y Diversidades",28,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Prevención de violencias","",1
"Villa Gesell","Cultura y Entretenimiento",31,169,"","","",115,"","","",36,"","","",0,"","","",320,"Buenos Aires","Artes","Música",3
"General Madariaga","Formación Laboral",13,0,"","","",150,"","","",0,"","","",0,"","","",150,"Buenos Aires","Oficios digitales","Otras",1
"General Madariaga","Educación",16,50,"","","",365,"","","",756,"","","",0,"","","",1171,"Buenos Aires","Complementos de la educación formal","Otros",8
"General Madariaga","Salud",19,0,"","","",60,"","","",227,"","","",0,"","","",287,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",4
"General Madariaga","Cultura y Entretenimiento",31,23,"","","",100,"","","",85,"","","",0,"","","",208,"Buenos Aires","Artes","Danza",2
"Azul","Alfabetización Digital",10,0,"","","",49,"","","",101,"","","",24,"","","",174,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Azul","Trámites",22,0,"","","",65,"","","",153,"","","",153,"","","",371,"Buenos Aires","Trámites Nacionales","Validación de identidad",4
"Tandil I","Formación Laboral",13,0,"","","",36,"","","",1172,"","","",20,"","","",1228,"Buenos Aires","Oficios manuales","Otras",15
"Tandil I","Trámites",22,0,"","","",0,"","","",450,"","","",150,"","","",600,"Buenos Aires","Trámites Nacionales","Segmentación Energética",1
"Lobería I","Formación Laboral",13,0,"","","",5,"","","",30,"","","",0,"","","",35,"Buenos Aires","Oficios manuales","Otras",1
"Lobería I","Educación",16,0,"","","",60,"","","",263,"","","",0,"","","",323,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Lobería I","Salud",19,0,"","","",0,"","","",220,"","","",0,"","","",220,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Lobería I","Trámites",22,0,"","","",40,"","","",263,"","","",0,"","","",303,"Buenos Aires","Trámites Municipales","MUNICIPIO",3
"Lobería I","Ciudadanía y DD",25,45,"","","",28,"","","",30,"","","",0,"","","",103,"Buenos Aires","Comunidad","Evento / Reunión",1
"Morón II (Castelar)","Ciudadanía y DD",25,0,"","","",3,"","","",14,"","","",0,"","","",17,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Morón II (Castelar)","Alfabetización Digital",10,0,"","","",17,"","","",45,"","","",25,"","","",87,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Morón II (Castelar)","Formación Laboral",13,0,"","","",6,"","","",28,"","","",0,"","","",34,"Buenos Aires","Oficios digitales","Otras",1
"Morón II (Castelar)","Educación",16,30,"","","",44,"","","",24,"","","",0,"","","",98,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Morón II (Castelar)","Trámites",22,32,"","","",140,"","","",995,"","","",1188,"","","",2355,"Buenos Aires","Trámites Nacionales","AFIP",7
"Morón II (Castelar)","Cultura y Entretenimiento",31,17,"","","",44,"","","",9,"","","",0,"","","",70,"Buenos Aires","Actividad","Proyección de película (con debate)",3
"Roque Pérez","Formación Laboral",13,1,"","","",8,"","","",8,"","","",0,"","","",17,"Buenos Aires","Oficios manuales","Otras",2
"Roque Pérez","Educación",16,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Complementos de la educación formal","Otros",1
"Roque Pérez","Trámites",22,0,"","","",0,"","","",48,"","","",5,"","","",53,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Roque Pérez","Cultura y Entretenimiento",31,0,"","","",20,"","","",0,"","","",0,"","","",20,"Buenos Aires","Artes","Música",1
"Las Flores I","Formación Laboral",13,3,"","","",6,"","","",12,"","","",8,"","","",29,"Buenos Aires","Oficios digitales","Otras",1
"Las Flores I","Educación",16,0,"","","",5,"","","",156,"","","",0,"","","",161,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Las Flores I","Cultura y Entretenimiento",31,0,"","","",4,"","","",128,"","","",16,"","","",148,"Buenos Aires","Actividad","Proyección de película (con debate)",2
"Zárate II (Lima Centro Cultural)","Alfabetización Digital",10,0,"","","",20,"","","",45,"","","",50,"","","",115,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Zárate II (Lima Centro Cultural)","Formación Laboral",13,0,"","","",20,"","","",8,"","","",0,"","","",28,"Buenos Aires","Inserción al mundo laboral","Armado de CV",1
"Zárate II (Lima Centro Cultural)","Trámites",22,5,"","","",188,"","","",325,"","","",181,"","","",699,"Buenos Aires","Trámites Municipales","MUNICIPIO",10
"Zárate II (Lima Centro Cultural)","Ciudadanía y DD",25,1,"","","",3,"","","",5,"","","",9,"","","",18,"Buenos Aires","Comunidad","Otros",1
"Zárate II (Lima Centro Cultural)","Cultura y Entretenimiento",31,195,"","","",205,"","","",35,"","","",12,"","","",447,"Buenos Aires","Uso Libre","Navegación libre",2
"San Andrés de Giles I","Alfabetización Digital",10,0,"","","",2,"","","",5,"","","",6,"","","",13,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",2
"San Andrés de Giles I","Formación Laboral",13,0,"","","",4,"","","",35,"","","",6,"","","",45,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",3
"San Andrés de Giles I","Educación",16,0,"","","",6,"","","",50,"","","",10,"","","",66,"Buenos Aires","Complementos de la educación formal","FINES",1
"San Andrés de Giles I","Trámites",22,0,"","","",0,"","","",80,"","","",5,"","","",85,"Buenos Aires","Trámites Nacionales","Otros",2
"San Andrés de Giles I","Cultura y Entretenimiento",31,401,"","","",340,"","","",244,"","","",57,"","","",1042,"Buenos Aires","Actividad","Actividad con uso de consola de videojuegos",7
"Ezeiza","Alfabetización Digital",10,50,"","","",50,"","","",60,"","","",10,"","","",170,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Ezeiza","Formación Laboral",13,60,"","","",100,"","","",50,"","","",5,"","","",215,"Buenos Aires","Oficios digitales","Reparación de Smartphones",1
"La Plata I","Alfabetización Digital",10,0,"","","",4,"","","",3,"","","",0,"","","",7,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata I","Formación Laboral",13,0,"","","",10,"","","",23,"","","",0,"","","",33,"Buenos Aires","Oficios digitales","Otras",4
"Mar del Plata II (Inareps)","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",96,"","","",0,"","","",96,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",330,"","","",0,"","","",330,"Buenos Aires","Oficios manuales","Agricultura Orgánica",5
"Mar del Plata II (Inareps)","Educación",16,0,"","","",0,"","","",150,"","","",0,"","","",150,"Buenos Aires","Complementos de la educación formal","FINES",1
"Mar del Plata II (Inareps)","Trámites",22,0,"","","",0,"","","",3,"","","",2,"","","",5,"Buenos Aires","Trámites Nacionales","MiArgentina",1
"Punta Indio","Alfabetización Digital",10,30,"","","",0,"","","",0,"","","",0,"","","",30,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Punta Indio","Educación",16,22,"","","",10,"","","",0,"","","",0,"","","",32,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Punta Indio","Cultura y Entretenimiento",31,71,"","","",55,"","","",0,"","","",0,"","","",126,"Buenos Aires","Artes digitales","Otros",4
"Morón III (Palomar)","Alfabetización Digital",10,0,"","","",0,"","","",15,"","","",16,"","","",31,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Morón III (Palomar)","Trámites",22,0,"","","",0,"","","",20,"","","",16,"","","",36,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Balcarce","Alfabetización Digital",10,0,"","","",0,"","","",16,"","","",0,"","","",16,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Balcarce","Educación",16,0,"","","",10,"","","",0,"","","",0,"","","",10,"Buenos Aires","Complementos de la educación formal","Otros",1
"Balcarce","Salud",19,0,"","","",0,"","","",0,"","","",1036,"","","",1036,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Balcarce","Trámites",22,0,"","","",1,"","","",21,"","","",33,"","","",55,"Buenos Aires","Trámites Nacionales","Otros",2
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",128,"","","",0,"","","",128,"Buenos Aires","Comunidad","Otros",3
"Balcarce","Cultura y Entretenimiento",31,0,"","","",93,"","","",28,"","","",0,"","","",121,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",2
"Tres Lomas","Educación",16,0,"","","",0,"","","",120,"","","",0,"","","",120,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tres Lomas","Salud",19,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Salud","Gestión y prevención COVID",1
"Tres Lomas","Trámites",22,0,"","","",5,"","","",40,"","","",50,"","","",95,"Buenos Aires","Trámites Nacionales","Segmentación Energética",2
"Tres Lomas","Cultura y Entretenimiento",31,200,"","","",560,"","","",40,"","","",0,"","","",800,"Buenos Aires","Actividad","Actividad con uso de consola de videojuegos",3
"Pehuajó","Formación Laboral",13,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Oficios digitales","Otras",1
"Pehuajó","Educación",16,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pehuajó","Trámites",22,0,"","","",2,"","","",50,"","","",15,"","","",67,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Pehuajó","Ciudadanía y DD",25,0,"","","",0,"","","",220,"","","",0,"","","",220,"Buenos Aires","Comunidad","Otros",2
"Pehuajó","Cultura y Entretenimiento",31,1,"","","",72,"","","",50,"","","",8,"","","",131,"Buenos Aires","Uso Libre","Navegación libre",5
"Pinamar II (Valeria del Mar)","Formación Laboral",13,0,"","","",0,"","","",20,"","","",0,"","","",20,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",1
"Pinamar II (Valeria del Mar)","Educación",16,0,"","","",14,"","","",48,"","","",0,"","","",62,"Buenos Aires","Complementos de la educación formal","Otros",1
"Pinamar II (Valeria del Mar)","Salud",19,0,"","","",40,"","","",196,"","","",0,"","","",236,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Pinamar II (Valeria del Mar)","Ciudadanía y DD",25,0,"","","",0,"","","",72,"","","",0,"","","",72,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Pinamar II (Valeria del Mar)","Cultura y Entretenimiento",31,0,"","","",4,"","","",173,"","","",8,"","","",185,"Buenos Aires","Artes","Otros",3
"La Plata III (CIE)","Alfabetización Digital",10,0,"","","",16,"","","",5,"","","",0,"","","",21,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Educación",16,0,"","","",9,"","","",7,"","","",0,"","","",16,"Buenos Aires","Complementos de la educación formal","Otros",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,0,"","","",34,"","","",28,"","","",0,"","","",62,"Buenos Aires","Artes","Otros",4
"Floresta","Alfabetización Digital",10,0,"","","",0,"","","",14,"","","",0,"","","",14,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",1
"Floresta","Educación",16,166,"","","",313,"","","",136,"","","",6,"","","",621,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Otros",4
"Villa 21","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa 21","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","ANSES",5
"Villa 21","Cultura y Entretenimiento",31,0,"","","",0,"","","",5,"","","",0,"","","",5,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",6
