nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Gaiman","Cultura y Entretenimiento",31,0,"","","",42,"","","",33,"","","",16,"","","",91,"Chubut","Uso Libre","Navegación libre",4
"General San Martín (Chaco)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Oficios manuales","Peluquería",2
"General San Martín (Chaco)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Complementos de la educación formal","Otros",4
"General San Martín (Chaco)","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Trámites Nacionales","Otros",1
"Puerto Tirol","Ciudadanía y DD",25,0,"","","",4,"","","",17,"","","",0,"","","",21,"Chaco","Comunidad","Otros",5
"Puerto Tirol","Alfabetización Digital",10,0,"","","",60,"","","",100,"","","",0,"","","",160,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",1
"Puerto Tirol","Cultura y Entretenimiento",31,0,"","","",160,"","","",130,"","","",0,"","","",290,"Chaco","Uso Libre","Navegación libre",2
"Quitilipi","Ciudadanía y DD",25,0,"","","",53,"","","",64,"","","",10,"","","",127,"Chaco","Comunidad","Otros",12
"Quitilipi","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Chaco","Oficios digitales","Otras",1
"Quitilipi","Trámites",22,0,"","","",40,"","","",90,"","","",4,"","","",134,"Chaco","Trámites Nacionales","Otros",2
"Quitilipi","Ciudadanía y DD",25,0,"","","",78,"","","",41,"","","",0,"","","",119,"Chaco","Comunidad","Capacitación a agentes municipales",7
"Quitilipi","Cultura y Entretenimiento",31,0,"","","",10,"","","",50,"","","",0,"","","",60,"Chaco","Artes","Otros",1
"Laguna Blanca (Chaco)","Ciudadanía y DD",25,52,"","","",136,"","","",356,"","","",82,"","","",626,"Chaco","Comunidad","Otros",3
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,18,"","","",58,"","","",86,"","","",42,"","","",204,"Chaco","Artes","Otros",1
"Leones","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Comunidad","Otros",1
"Monte Maíz","Educación",16,0,"","","",22,"","","",61,"","","",27,"","","",110,"Córdoba","Complementos de la educación formal","Otros",2
"Monte Maíz","Trámites",22,0,"","","",57,"","","",198,"","","",58,"","","",313,"Córdoba","Trámites Nacionales","Otros",1
"Morrison","Trámites",22,0,"","","",265,"","","",300,"","","",185,"","","",750,"Córdoba","Trámites Nacionales","ANSES",1
"Morrison","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Uso Libre","Uso libre del espacio de microcine",1
"Noetinger","Ciudadanía y DD",25,0,"","","",3,"","","",26,"","","",0,"","","",29,"Córdoba","Comunidad","Otros",5
"Noetinger","Ciudadanía y DD",25,0,"","","",16,"","","",0,"","","",0,"","","",16,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"Pueblo Italiano","Ciudadanía y DD",25,0,"","","",0,"","","",14,"","","",4,"","","",18,"Córdoba","Comunidad","Otros",7
"Pueblo Italiano","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Pueblo Italiano","Cultura y Entretenimiento",31,0,"","","",0,"","","",119,"","","",0,"","","",119,"Córdoba","Uso Libre","Uso libre del espacio de microcine",5
"Villa Ascasubi","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Córdoba","Comunidad","Otros",1
"Villa Ascasubi","Trámites",22,0,"","","",18,"","","",28,"","","",10,"","","",56,"Córdoba","Trámites Nacionales","ANSES",1
"Villa del Totoral","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Artes","Otros",1
"Ciudad de Córdoba I (Campo de la Ribera)","Trámites",22,0,"","","",0,"","","",17,"","","",25,"","","",42,"Córdoba","Trámites Nacionales","Otros",1
"La Posta","Educación",16,14,"","","",18,"","","",9,"","","",0,"","","",41,"Córdoba","Complementos de la educación formal","Otros",1
"Idiázabal","Ciudadanía y DD",25,0,"","","",0,"","","",2,"","","",0,"","","",2,"Córdoba","Comunidad","Otros",3
"Idiázabal","Trámites",22,0,"","","",0,"","","",150,"","","",80,"","","",230,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Córdoba","Uso Libre","Navegación libre",2
"San Fernando del Valle II (SEPAVE)","Ciudadanía y DD",25,0,"","","",0,"","","",6,"","","",0,"","","",6,"Catamarca","Comunidad","Otros",1
"San Fernando del Valle II (SEPAVE)","Alfabetización Digital",10,0,"","","",31,"","","",27,"","","",0,"","","",58,"Catamarca","Alfabetización Digital","Alfabetización Digital Inicial",2
"Tinogasta I","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Catamarca","Trámites Nacionales","ANSES",1
"Tinogasta I","Cultura y Entretenimiento",31,2,"","","",13,"","","",66,"","","",0,"","","",81,"Catamarca","Uso Libre","Navegación libre",4
"La Paz (Entre Ríos)","Ciudadanía y DD",25,0,"","","",0,"","","",10,"","","",0,"","","",10,"Entre Ríos","Comunidad","Otros",1
"La Paz (Entre Ríos)","Ciudadanía y DD",25,0,"","","",0,"","","",50,"","","",30,"","","",80,"Entre Ríos","Comunidad","Capacitación a agentes municipales",1
"Ciudad de Formosa I (Casa del Estudiante)","Ciudadanía y DD",25,0,"","","",0,"","","",178,"","","",0,"","","",178,"Formosa","Comunidad","Otros",3
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Formosa","Complementos de la educación formal","Apoyo escolar",4
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",10,"","","",41,"","","",0,"","","",51,"Formosa","Trámites Nacionales","ANSES",2
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",0,"","","",0,"Formosa","Uso Libre","Uso libre del espacio de microcine",2
"Herradura","Formación Laboral",13,0,"","","",26,"","","",90,"","","",14,"","","",130,"Formosa","Oficios digitales","Otras",2
"Herradura","Trámites",22,0,"","","",48,"","","",184,"","","",42,"","","",274,"Formosa","Trámites Nacionales","ANSES",3
"Herradura","Ciudadanía y DD",25,0,"","","",6,"","","",40,"","","",18,"","","",64,"Formosa","Comunidad","Otros",1
"Herradura","Cultura y Entretenimiento",31,0,"","","",0,"","","",46,"","","",28,"","","",74,"Formosa","Artes","Otros",1
"Palo Santo","Ciudadanía y DD",25,0,"","","",105,"","","",111,"","","",77,"","","",293,"Formosa","Comunidad","Otros",8
"Perin","Alfabetización Digital",10,0,"","","",20,"","","",33,"","","",3,"","","",56,"Formosa","Alfabetización Digital","Alfabetización Digital Inicial",3
"Perin","Formación Laboral",13,0,"","","",10,"","","",15,"","","",1,"","","",26,"Formosa","Oficios manuales","Agricultura Orgánica",2
"Perin","Educación",16,0,"","","",5,"","","",10,"","","",0,"","","",15,"Formosa","Complementos de la educación formal","Otros",2
"Perin","Trámites",22,0,"","","",0,"","","",25,"","","",0,"","","",25,"Formosa","Trámites Nacionales","ANSES",3
"Perin","Cultura y Entretenimiento",31,3,"","","",26,"","","",21,"","","",0,"","","",50,"Formosa","Artes","Otros",3
"Clorinda","Ciudadanía y DD",25,0,"","","",2918,"","","",1948,"","","",485,"","","",5351,"Formosa","Comunidad","Otros",12
"Clorinda","Trámites",22,0,"","","",25,"","","",35,"","","",40,"","","",100,"Formosa","Trámites Nacionales","ANSES",1
"Palpalá I","Trámites",22,0,"","","",27,"","","",34,"","","",0,"","","",61,"Jujuy","Trámites Nacionales","Otros",1
"Palpalá I","Cultura y Entretenimiento",31,0,"","","",8,"","","",12,"","","",0,"","","",20,"Jujuy","Uso Libre","Navegación libre",1
"San Salvador de Jujuy I (Orígenes)","Formación Laboral",13,0,"","","",0,"","","",21,"","","",5,"","","",26,"Jujuy","Oficios digitales","Ventas por Internet",1
"Yuto","Cultura y Entretenimiento",31,0,"","","",0,"","","",12,"","","",0,"","","",12,"Jujuy","Artes","Otros",2
"Caimancito","Ciudadanía y DD",25,0,"","","",77,"","","",75,"","","",0,"","","",152,"Jujuy","Comunidad","Otros",11
"Caimancito","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Jujuy","Alfabetización Digital","Alfabetización Digital Inicial",6
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"La Rioja","Alfabetización Digital","Alfabetización Digital Inicial",3
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Salud",19,0,"","","",0,"","","",0,"","","",0,"","","",0,"La Rioja","Salud","Uso terapéutico del espacio de entretenimiento",1
"Ciudad de La Rioja I (Universidad para el Adulto Mayor)","Trámites",22,0,"","","",0,"","","",10,"","","",1000,"","","",1010,"La Rioja","Trámites Nacionales","Otros",1
"Malargüe","Alfabetización Digital",10,0,"","","",3,"","","",15,"","","",2,"","","",20,"Mendoza","Alfabetización Digital","Alfabetización Digital Inicial",2
"Malargüe","Educación",16,15,"","","",24,"","","",8,"","","",0,"","","",47,"Mendoza","Complementos de la educación formal","Otros",1
"Capiovi","Trámites",22,0,"","","",23,"","","",335,"","","",15,"","","",373,"Misiones","Trámites Nacionales","ANSES",6
"Posadas","Ciudadanía y DD",25,0,"","","",27,"","","",34,"","","",0,"","","",61,"Misiones","Comunidad","Otros",2
"Posadas","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",7
"Posadas","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Oficios digitales","Otras",1
"Posadas","Trámites",22,0,"","","",104,"","","",66,"","","",0,"","","",170,"Misiones","Trámites Nacionales","Otros",1
"Posadas","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Misiones","Comunidad","Otros",1
"Posadas","Cultura y Entretenimiento",31,0,"","","",28,"","","",54,"","","",0,"","","",82,"Misiones","Artes","Otros",7
"Puerto Piray","Ciudadanía y DD",25,0,"","","",2,"","","",12,"","","",0,"","","",14,"Misiones","Comunidad","Otros",1
"Puerto Piray","Alfabetización Digital",10,4,"","","",8,"","","",7,"","","",0,"","","",19,"Misiones","Alfabetización Digital","Alfabetización Digital Inicial",1
"Puerto Piray","Formación Laboral",13,6,"","","",8,"","","",9,"","","",0,"","","",23,"Misiones","Oficios digitales","Otras",1
"Puerto Piray","Ciudadanía y DD",25,5,"","","",27,"","","",32,"","","",2,"","","",66,"Misiones","Comunidad","Capacitación a agentes municipales",3
"Puerto Piray","Cultura y Entretenimiento",31,10,"","","",5,"","","",3,"","","",0,"","","",18,"Misiones","Artes","Otros",1
"Loncopué","Ciudadanía y DD",25,0,"","","",0,"","","",3,"","","",0,"","","",3,"Neuquén","Comunidad","Otros",3
"Rancul","Ciudadanía y DD",25,0,"","","",4,"","","",11,"","","",0,"","","",15,"La Pampa","Comunidad","Otros",2
"Ceres","Ciudadanía y DD",25,0,"","","",10,"","","",176,"","","",203,"","","",389,"Santa Fe","Comunidad","Otros",13
"Ceres","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Oficios digitales","Otras",1
"Ceres","Trámites",22,15,"","","",14,"","","",14,"","","",18,"","","",61,"Santa Fe","Trámites Nacionales","ANSES",1
"Comuna Emilia","Educación",16,0,"","","",0,"","","",9,"","","",0,"","","",9,"Santa Fe","Complementos de la educación formal","Otros",1
"Comuna Emilia","Cultura y Entretenimiento",31,29,"","","",15,"","","",61,"","","",126,"","","",231,"Santa Fe","Uso Libre","Uso libre del espacio de microcine",8
"El Trébol","Alfabetización Digital",10,0,"","","",4,"","","",28,"","","",4,"","","",36,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",2
"El Trébol","Educación",16,0,"","","",0,"","","",18,"","","",0,"","","",18,"Santa Fe","Complementos de la educación formal","Otros",1
"El Trébol","Trámites",22,0,"","","",5,"","","",52,"","","",67,"","","",124,"Santa Fe","Trámites Nacionales","Otros",1
"El Trébol","Ciudadanía y DD",25,0,"","","",0,"","","",78,"","","",0,"","","",78,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Esperanza","Ciudadanía y DD",25,0,"","","",0,"","","",15,"","","",0,"","","",15,"Santa Fe","Comunidad","Otros",2
"Esperanza","Trámites",22,0,"","","",12,"","","",58,"","","",30,"","","",100,"Santa Fe","Trámites Nacionales","AFIP",3
"Granadero Baigorria I","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Oficios digitales","Otras",1
"Granadero Baigorria I","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Trámites Nacionales","ANSES",4
"Granadero Baigorria I","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",12,"","","",12,"Santa Fe","Artes","Otros",3
"Las Parejas","Alfabetización Digital",10,0,"","","",20,"","","",90,"","","",20,"","","",130,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",2
"Las Parejas","Educación",16,0,"","","",10,"","","",45,"","","",35,"","","",90,"Santa Fe","Complementos de la educación formal","Idiomas",3
"Las Parejas","Ciudadanía y DD",25,0,"","","",50,"","","",30,"","","",10,"","","",90,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Las Parejas","Cultura y Entretenimiento",31,0,"","","",40,"","","",20,"","","",0,"","","",60,"Santa Fe","Uso Libre","Navegación libre",1
"Llambi Campbell","Ciudadanía y DD",25,0,"","","",0,"","","",1,"","","",0,"","","",1,"Santa Fe","Comunidad","Otros",1
"Llambi Campbell","Trámites",22,0,"","","",41,"","","",35,"","","",0,"","","",76,"Santa Fe","Trámites Nacionales","ANSES",4
"Llambi Campbell","Cultura y Entretenimiento",31,34,"","","",25,"","","",550,"","","",0,"","","",609,"Santa Fe","Artes","Otros",4
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",6,"","","",33,"","","",12,"","","",51,"Santa Fe","Comunidad","Otros",13
"Puerto General San Martín","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Alfabetización Digital","Alfabetización Digital Inicial",16
"Puerto General San Martín","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Trámites Nacionales","ANSES",3
"Puerto General San Martín","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Santa Fe","Comunidad","Capacitación a agentes municipales",1
"Tostado","Ciudadanía y DD",25,0,"","","",21,"","","",95,"","","",0,"","","",116,"Santa Fe","Comunidad","Otros",13
"Ybarlucea","Trámites",22,0,"","","",0,"","","",57,"","","",22,"","","",79,"Santa Fe","Trámites Nacionales","Otros",8
"Ybarlucea","Cultura y Entretenimiento",31,0,"","","",0,"","","",30,"","","",7,"","","",37,"Santa Fe","Artes","Otros",3
"Rosario III (Asociación Nazareth)","Ciudadanía y DD",25,0,"","","",8,"","","",12,"","","",0,"","","",20,"Santa Fe","Comunidad","Otros",2
"Rosario III (Asociación Nazareth)","Formación Laboral",13,0,"","","",126,"","","",130,"","","",15,"","","",271,"Santa Fe","Oficios digitales","Otras",7
"Rosario III (Asociación Nazareth)","Educación",16,0,"","","",20,"","","",19,"","","",2,"","","",41,"Santa Fe","Complementos de la educación formal","Otros",1
"Villa Gobernador Gálvez","Ciudadanía y DD",25,0,"","","",4,"","","",27,"","","",0,"","","",31,"Santa Fe","Comunidad","Otros",6
"Villa Gobernador Gálvez","Educación",16,0,"","","",3287,"","","",6015,"","","",0,"","","",9302,"Santa Fe","Complementos de la educación formal","Apoyo escolar",2
"Villa Gobernador Gálvez","Trámites",22,0,"","","",2215,"","","",4626,"","","",0,"","","",6841,"Santa Fe","Trámites Nacionales","Otros",1
"Villa Gobernador Gálvez","Ciudadanía y DD",25,0,"","","",3256,"","","",6020,"","","",0,"","","",9276,"Santa Fe","Comunidad","Otros",1
