nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Tandil I","Trámites",22,0,0,0,0,0,0,0,0,25,16,9,0,47,29,18,0,72,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lobería I","Alfabetización Digital",10,0,0,0,0,8,8,0,0,112,32,80,0,0,0,0,0,120,"Buenos Aires","Alfabetización Digital","Programación para niñxs",1
"Lobería I","Formación Laboral",13,0,0,0,0,142,24,118,0,950,548,402,0,0,0,0,0,1092,"Buenos Aires","Oficios digitales","Marketing Digital",2
"Lobería I","Educación",16,0,0,0,0,343,182,161,0,406,253,153,0,4,4,0,0,753,"Buenos Aires","Complementos de la educación formal","Idiomas",5
"Lobería I","Trámites",22,0,0,0,0,0,0,0,0,6,4,2,0,1,1,0,0,7,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Morón II (Castelar)","Formación Laboral",13,0,0,0,0,7,3,4,0,14,8,6,0,0,0,0,0,21,"Buenos Aires","Inserción al mundo laboral","Armado de CV",1
"Morón II (Castelar)","Trámites",22,63,37,26,0,217,124,93,0,270,161,109,0,125,74,51,0,675,"Buenos Aires","Trámites Nacionales","AFIP",3
"Roque Pérez","Alfabetización Digital",10,40,24,8,8,36,20,16,0,24,12,12,0,0,0,0,0,100,"Buenos Aires","Alfabetización Digital","Programación para niñxs",3
"Roque Pérez","Cultura y Entretenimiento",31,84,44,40,0,40,20,20,0,8,8,0,0,0,0,0,0,132,"Buenos Aires","Artes digitales","Otros",3
"Las Flores I","Trámites",22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Las Flores I","Ciudadanía y DD",25,30,15,15,0,110,55,55,0,40,20,20,0,0,0,0,0,180,"Buenos Aires","Comunidad","Evento / Reunión",1
"Las Flores I","Cultura y Entretenimiento",31,0,0,0,0,24,20,4,0,128,60,68,0,12,8,4,0,164,"Buenos Aires","Artes digitales","Fotografía",1
"Zárate II (Lima Centro Cultural)","Alfabetización Digital",10,62,26,36,0,141,43,53,45,94,42,52,0,31,14,17,0,328,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",2
"Zárate II (Lima Centro Cultural)","Educación",16,0,0,0,0,16,11,5,0,13,7,6,0,9,6,3,0,38,"Buenos Aires","Complementos de la educación formal","Otros",2
"Zárate II (Lima Centro Cultural)","Trámites",22,26,10,16,0,92,42,50,0,78,31,47,0,40,17,23,0,236,"Buenos Aires","Trámites Nacionales","AFIP",4
"Zárate II (Lima Centro Cultural)","Ciudadanía y DD",25,0,0,0,0,20,15,5,0,1,0,1,0,4,1,3,0,25,"Buenos Aires","Comunidad","Otros",1
"Zárate II (Lima Centro Cultural)","Cultura y Entretenimiento",31,33,15,18,0,55,25,30,0,41,18,23,0,17,5,12,0,146,"Buenos Aires","Uso Libre","Navegación libre",1
"San Andrés de Giles I","Educación",16,12,3,9,0,28,8,20,0,74,50,24,0,0,0,0,0,114,"Buenos Aires","Complementos de la educación formal","Otros",2
"Ezeiza","Alfabetización Digital",10,14,7,7,0,28,8,20,0,26,25,1,0,2,1,1,0,70,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",8
"Ezeiza","Formación Laboral",13,0,0,0,0,46,17,29,0,47,24,23,0,5,2,3,0,98,"Buenos Aires","Oficios digitales","Reparación de Smartphones",4
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,158,100,58,0,0,0,0,0,158,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Mar del Plata II (Inareps)","Formación Laboral",13,7,0,0,7,0,0,0,0,164,110,54,0,0,0,0,0,171,"Buenos Aires","Oficios digitales","Otras",6
"Mar del Plata II (Inareps)","Educación",16,0,0,0,0,0,0,0,0,38,20,18,0,0,0,0,0,38,"Buenos Aires","Complementos de la educación formal","FINES",1
"Mar del Plata II (Inareps)","Salud",19,0,0,0,0,0,0,0,0,100,50,50,0,0,0,0,0,100,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Mar del Plata II (Inareps)","Trámites",22,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,8,"Buenos Aires","Trámites Nacionales","MiArgentina",1
"Mar del Plata II (Inareps)","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,24,16,8,0,0,0,0,0,24,"Buenos Aires","Artes","Pintura",1
"Punta Indio","Formación Laboral",13,0,0,0,0,288,144,144,0,0,0,0,0,0,0,0,0,288,"Buenos Aires","Oficios manuales","Otras",3
"Punta Indio","Educación",16,168,92,76,0,32,16,16,0,0,0,0,0,0,0,0,0,200,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Punta Indio","Trámites",22,0,0,0,0,0,0,0,0,30,15,15,0,0,0,0,0,30,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Punta Indio","Ciudadanía y DD",25,0,0,0,0,64,32,32,0,0,0,0,0,0,0,0,0,64,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Punta Indio","Generos y Diversidades",28,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,40,"Buenos Aires","Maternidades y paternidades","",1
"Punta Indio","Cultura y Entretenimiento",31,688,360,328,0,1104,544,560,0,0,0,0,0,0,0,0,0,1792,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",7
"Morón III (Palomar)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,0,0,0,0,25,15,10,0,25,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Morón III (Palomar)","Trámites",22,0,0,0,0,1,0,1,0,26,16,10,0,11,8,3,0,38,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Balcarce","Alfabetización Digital",10,0,0,0,0,22,10,12,0,13,9,4,0,19,9,10,0,54,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Balcarce","Educación",16,0,0,0,0,0,0,0,0,213,143,70,0,0,0,0,0,213,"Buenos Aires","Complementos de la educación formal","Otros",2
"Balcarce","Trámites",22,0,0,0,0,9,0,9,0,8,6,2,0,17,6,11,0,34,"Buenos Aires","Trámites Nacionales","Otros",2
"Balcarce","Ciudadanía y DD",25,0,0,0,0,8,0,8,0,268,9,259,0,0,0,0,0,276,"Buenos Aires","Comunidad","Otros",4
"Balcarce","Cultura y Entretenimiento",31,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",1
"Tres Lomas","Educación",16,0,0,0,0,0,0,0,0,90,38,52,0,0,0,0,0,90,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tres Lomas","Salud",19,0,0,0,0,8,8,0,0,74,54,20,0,0,0,0,0,82,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Tres Lomas","Trámites",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Tres Lomas","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,60,14,46,0,0,0,0,0,60,"Buenos Aires","Comunidad","Otros",1
"Tres Lomas","Generos y Diversidades",28,0,0,0,0,34,12,22,0,36,9,27,0,0,0,0,0,70,"Buenos Aires","Nuevas masculinidades","",1
"Tres Lomas","Cultura y Entretenimiento",31,217,121,90,6,172,98,74,0,52,28,24,0,34,18,16,0,475,"Buenos Aires","Actividad","Actividad con uso de consola de videojuegos",3
"Pehuajó","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,26,22,4,0,0,0,0,0,26,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Pehuajó","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Buenos Aires","Soporte","",1
"Pehuajó","Educación",16,0,0,0,0,0,0,0,0,398,200,198,0,0,0,0,0,398,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pehuajó","Trámites",22,0,0,0,0,5,4,1,0,112,66,46,0,35,21,14,0,152,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Pehuajó","Cultura y Entretenimiento",31,231,99,132,0,357,173,184,0,255,138,117,0,48,28,20,0,891,"Buenos Aires","Uso Libre","Navegación libre",4
"Pinamar II (Valeria del Mar)","Formación Laboral",13,0,0,0,0,3,3,0,0,12,12,0,0,15,15,0,0,30,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",1
"Pinamar II (Valeria del Mar)","Educación",16,0,0,0,0,0,0,0,0,167,98,69,0,4,4,0,0,171,"Buenos Aires","Complementos de la educación formal","Otros",3
"Pinamar II (Valeria del Mar)","Salud",19,0,0,0,0,78,66,12,0,276,178,98,0,83,64,19,0,437,"Buenos Aires","Salud","Otros",3
"Pinamar II (Valeria del Mar)","Generos y Diversidades",28,0,0,0,0,0,0,0,0,48,12,36,0,8,0,8,0,56,"Buenos Aires","Nuevas masculinidades","",1
"Pinamar II (Valeria del Mar)","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,104,68,36,0,46,28,18,0,150,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",2
"La Plata II (JUS)","Trámites",22,0,0,0,0,37,22,15,0,143,65,78,0,0,0,0,0,180,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"La Plata III (CIE)","Alfabetización Digital",10,16,8,8,0,40,24,16,0,10,6,4,0,0,0,0,0,66,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,0,0,0,0,32,18,14,0,24,10,14,0,0,0,0,0,56,"Buenos Aires","Artes","Música",1
"Floresta","Educación",16,37,20,17,0,148,80,68,0,0,0,0,0,0,0,0,0,185,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Otros",1
"Villa 21","Alfabetización Digital",10,0,0,0,0,0,0,0,0,15,10,5,0,6,5,1,0,21,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa 21","Trámites",22,0,0,0,0,4,4,0,0,17,12,5,0,0,0,0,0,21,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","Validación de identidad",6
"Villa 21","Cultura y Entretenimiento",31,58,32,26,0,62,43,19,0,25,14,11,0,5,3,2,0,150,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",6
"Espacio de Memoria (Ex Esma)","Educación",16,0,0,0,0,1912,883,1021,8,1372,736,635,1,79,34,45,0,3363,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","FINES",12
"Espacio de Memoria (Ex Esma)","Ciudadanía y DD",25,0,0,0,0,46,25,21,0,39,28,11,0,28,16,12,0,113,"Ciudad Autónoma de Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Espacio de Memoria (Ex Esma)","Cultura y Entretenimiento",31,1,0,1,0,22,10,12,0,33,16,16,1,13,8,5,0,69,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",2
"Constitución","Alfabetización Digital",10,44,24,20,0,38,30,8,0,0,0,0,0,0,0,0,0,82,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",2
"Constitución","Educación",16,192,105,87,0,132,90,42,0,0,0,0,0,0,0,0,0,324,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Villa Devoto","Formación Laboral",13,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,"Ciudad Autónoma de Buenos Aires","Oficios digitales","Marketing Digital",1
"Villa Devoto","Cultura y Entretenimiento",31,0,0,0,0,26,20,6,0,16,15,1,0,0,0,0,0,42,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",1
"Esquel","Alfabetización Digital",10,0,0,0,0,0,0,0,0,42,14,28,0,7,7,0,0,49,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",3
"Esquel","Formación Laboral",13,17,5,12,0,22,5,17,0,33,19,14,0,0,0,0,0,72,"Chubut","Inserción al mundo laboral","Armado de CV",4
"Esquel","Educación",16,0,0,0,0,17,14,3,0,98,54,44,0,0,0,0,0,115,"Chubut","Complementos de la educación formal","Terminá la Secundaria",2
"Esquel","Trámites",22,0,0,0,0,52,29,23,0,37,17,20,0,6,4,2,0,95,"Chubut","Trámites Nacionales","Validación de identidad",7
"Esquel","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,11,5,6,0,1,0,1,0,12,"Chubut","Comunidad","Otros",1
"Esquel","Cultura y Entretenimiento",31,67,31,36,0,121,58,63,0,42,12,25,5,5,5,0,0,235,"Chubut","Uso Libre","Navegación libre",7
